#    L    TT             EE             BB             TE          
   395   0.161277E+04   0.196316E+02   0.377715E-01   0.441892E+01
   396   0.160800E+04   0.196182E+02   0.378892E-01   0.266439E+01
   397   0.160349E+04   0.196013E+02   0.380076E-01   0.917557E+00
   398   0.159948E+04   0.195804E+02   0.381266E-01  -0.820295E+00
   399   0.159581E+04   0.195560E+02   0.382464E-01  -0.254833E+01
   400   0.159248E+04   0.195283E+02   0.383668E-01  -0.426570E+01
   401   0.158956E+04   0.194965E+02   0.384880E-01  -0.597185E+01
   402   0.158706E+04   0.194607E+02   0.386099E-01  -0.766593E+01
   403   0.158490E+04   0.194222E+02   0.387326E-01  -0.934742E+01
   404   0.158308E+04   0.193796E+02   0.388560E-01  -0.110149E+02
   405   0.158167E+04   0.193329E+02   0.389802E-01  -0.126691E+02
   406   0.158052E+04   0.192837E+02   0.391051E-01  -0.143081E+02
   407   0.157980E+04   0.192304E+02   0.392309E-01  -0.159333E+02
   408   0.157941E+04   0.191737E+02   0.393575E-01  -0.175403E+02
   409   0.157943E+04   0.191145E+02   0.394849E-01  -0.191315E+02
   410   0.157973E+04   0.190504E+02   0.396131E-01  -0.207063E+02
   411   0.158043E+04   0.189838E+02   0.397422E-01  -0.222624E+02
   412   0.158140E+04   0.189138E+02   0.398722E-01  -0.238007E+02
   413   0.158271E+04   0.188406E+02   0.400030E-01  -0.253197E+02
   414   0.158429E+04   0.187640E+02   0.401347E-01  -0.268196E+02
   415   0.158628E+04   0.186849E+02   0.402673E-01  -0.282982E+02
   416   0.158853E+04   0.186017E+02   0.404008E-01  -0.297571E+02
   417   0.159106E+04   0.185159E+02   0.405352E-01  -0.311956E+02
   418   0.159392E+04   0.184254E+02   0.406705E-01  -0.326108E+02
   419   0.159712E+04   0.183330E+02   0.408067E-01  -0.340036E+02
   420   0.160058E+04   0.182381E+02   0.409439E-01  -0.353740E+02
   421   0.160439E+04   0.181400E+02   0.410820E-01  -0.367205E+02
   422   0.160846E+04   0.180385E+02   0.412211E-01  -0.380442E+02
   423   0.161272E+04   0.179337E+02   0.413611E-01  -0.393427E+02
   424   0.161725E+04   0.178264E+02   0.415020E-01  -0.406169E+02
   425   0.162212E+04   0.177158E+02   0.416439E-01  -0.418647E+02
   426   0.162726E+04   0.176034E+02   0.417868E-01  -0.430868E+02
   427   0.163258E+04   0.174878E+02   0.419307E-01  -0.442842E+02
   428   0.163817E+04   0.173696E+02   0.420755E-01  -0.454531E+02
   429   0.164396E+04   0.172489E+02   0.422213E-01  -0.465952E+02
   430   0.165008E+04   0.171263E+02   0.423680E-01  -0.477104E+02
   431   0.165639E+04   0.170006E+02   0.425158E-01  -0.487975E+02
   432   0.166283E+04   0.168723E+02   0.426644E-01  -0.498573E+02
   433   0.166960E+04   0.167429E+02   0.428141E-01  -0.508867E+02
   434   0.167649E+04   0.166103E+02   0.429647E-01  -0.518890E+02
   435   0.168357E+04   0.164767E+02   0.431163E-01  -0.528618E+02
   436   0.169092E+04   0.163406E+02   0.432688E-01  -0.538054E+02
   437   0.169846E+04   0.162019E+02   0.434223E-01  -0.547184E+02
   438   0.170612E+04   0.160615E+02   0.435767E-01  -0.556007E+02
   439   0.171405E+04   0.159201E+02   0.437320E-01  -0.564539E+02
   440   0.172209E+04   0.157761E+02   0.438883E-01  -0.572752E+02
   441   0.173033E+04   0.156304E+02   0.440455E-01  -0.580669E+02
   442   0.173861E+04   0.154829E+02   0.442036E-01  -0.588268E+02
   443   0.174716E+04   0.153344E+02   0.443626E-01  -0.595558E+02
   444   0.175582E+04   0.151849E+02   0.445225E-01  -0.602523E+02
   445   0.176461E+04   0.150321E+02   0.446832E-01  -0.609173E+02
   446   0.177344E+04   0.148798E+02   0.448448E-01  -0.615494E+02
   447   0.178246E+04   0.147265E+02   0.450073E-01  -0.621508E+02
   448   0.179153E+04   0.145707E+02   0.451706E-01  -0.627201E+02
   449   0.180079E+04   0.144146E+02   0.453347E-01  -0.632560E+02
   450   0.181018E+04   0.142583E+02   0.454997E-01  -0.637607E+02
   451   0.181960E+04   0.141002E+02   0.456654E-01  -0.642320E+02
   452   0.182908E+04   0.139418E+02   0.458319E-01  -0.646723E+02
   453   0.183874E+04   0.137832E+02   0.459991E-01  -0.650794E+02
   454   0.184839E+04   0.136235E+02   0.461671E-01  -0.654548E+02
   455   0.185808E+04   0.134635E+02   0.463359E-01  -0.657986E+02
   456   0.186796E+04   0.133025E+02   0.465053E-01  -0.661041E+02
   457   0.187775E+04   0.131419E+02   0.466754E-01  -0.663855E+02
   458   0.188766E+04   0.129810E+02   0.468462E-01  -0.666242E+02
   459   0.189762E+04   0.128205E+02   0.470176E-01  -0.668359E+02
   460   0.190763E+04   0.126589E+02   0.471897E-01  -0.670148E+02
   461   0.191762E+04   0.124977E+02   0.473624E-01  -0.671615E+02
   462   0.192766E+04   0.123362E+02   0.475357E-01  -0.672703E+02
   463   0.193768E+04   0.121758E+02   0.477096E-01  -0.673597E+02
   464   0.194768E+04   0.120158E+02   0.478840E-01  -0.674000E+02
   465   0.195766E+04   0.118561E+02   0.480590E-01  -0.674211E+02
   466   0.196769E+04   0.116960E+02   0.482345E-01  -0.674006E+02
   467   0.197778E+04   0.115371E+02   0.484105E-01  -0.673535E+02
   468   0.198777E+04   0.113792E+02   0.485869E-01  -0.672724E+02
   469   0.199775E+04   0.112209E+02   0.487639E-01  -0.671647E+02
   470   0.200778E+04   0.110644E+02   0.489412E-01  -0.670231E+02
   471   0.201757E+04   0.109097E+02   0.491190E-01  -0.668476E+02
   472   0.202750E+04   0.107553E+02   0.492972E-01  -0.666458E+02
   473   0.203733E+04   0.106020E+02   0.494757E-01  -0.664101E+02
   474   0.204716E+04   0.104504E+02   0.496547E-01  -0.661481E+02
   475   0.205696E+04   0.102991E+02   0.498339E-01  -0.658524E+02
   476   0.206661E+04   0.101503E+02   0.500135E-01  -0.655252E+02
   477   0.207616E+04   0.100025E+02   0.501933E-01  -0.651763E+02
   478   0.208571E+04   0.985571E+01   0.503735E-01  -0.647871E+02
   479   0.209517E+04   0.971138E+01   0.505538E-01  -0.643822E+02
   480   0.210454E+04   0.956877E+01   0.507345E-01  -0.639422E+02
   481   0.211382E+04   0.942787E+01   0.509153E-01  -0.634710E+02
   482   0.212310E+04   0.928942E+01   0.510963E-01  -0.629746E+02
   483   0.213215E+04   0.915266E+01   0.512775E-01  -0.624551E+02
   484   0.214103E+04   0.901832E+01   0.514588E-01  -0.619068E+02
   485   0.214999E+04   0.888566E+01   0.516402E-01  -0.613310E+02
   486   0.215878E+04   0.875615E+01   0.518218E-01  -0.607301E+02
   487   0.216742E+04   0.862904E+01   0.520034E-01  -0.601042E+02
   488   0.217591E+04   0.850357E+01   0.521851E-01  -0.594524E+02
   489   0.218431E+04   0.838123E+01   0.523668E-01  -0.587763E+02
   490   0.219264E+04   0.826200E+01   0.525485E-01  -0.580753E+02
   491   0.220066E+04   0.814513E+01   0.527302E-01  -0.573523E+02
   492   0.220868E+04   0.803135E+01   0.529119E-01  -0.566066E+02
   493   0.221655E+04   0.791918E+01   0.530934E-01  -0.558367E+02
   494   0.222426E+04   0.781156E+01   0.532749E-01  -0.550464E+02
   495   0.223175E+04   0.770627E+01   0.534563E-01  -0.542343E+02
   496   0.223909E+04   0.760478E+01   0.536376E-01  -0.534019E+02
   497   0.224628E+04   0.750634E+01   0.538187E-01  -0.525484E+02
   498   0.225332E+04   0.741019E+01   0.539996E-01  -0.516768E+02
   499   0.226028E+04   0.731856E+01   0.541802E-01  -0.507843E+02
   500   0.226703E+04   0.722920E+01   0.543607E-01  -0.498752E+02
   501   0.227348E+04   0.714434E+01   0.545408E-01  -0.489482E+02
   502   0.227992E+04   0.706321E+01   0.547207E-01  -0.480031E+02
   503   0.228608E+04   0.698507E+01   0.549002E-01  -0.470423E+02
   504   0.229201E+04   0.691064E+01   0.550794E-01  -0.460640E+02
   505   0.229795E+04   0.684065E+01   0.552582E-01  -0.450722E+02
   506   0.230352E+04   0.677449E+01   0.554366E-01  -0.440643E+02
   507   0.230902E+04   0.671185E+01   0.556146E-01  -0.430428E+02
   508   0.231423E+04   0.665375E+01   0.557921E-01  -0.420067E+02
   509   0.231930E+04   0.659923E+01   0.559691E-01  -0.409589E+02
   510   0.232408E+04   0.654892E+01   0.561456E-01  -0.398988E+02
   511   0.232879E+04   0.650253E+01   0.563216E-01  -0.388262E+02
   512   0.233321E+04   0.646048E+01   0.564969E-01  -0.377426E+02
   513   0.233749E+04   0.642253E+01   0.566717E-01  -0.366495E+02
   514   0.234156E+04   0.638898E+01   0.568458E-01  -0.355467E+02
   515   0.234542E+04   0.635972E+01   0.570193E-01  -0.344343E+02
   516   0.234906E+04   0.633483E+01   0.571921E-01  -0.333137E+02
   517   0.235241E+04   0.631444E+01   0.573642E-01  -0.321856E+02
   518   0.235563E+04   0.629838E+01   0.575355E-01  -0.310506E+02
   519   0.235872E+04   0.628686E+01   0.577060E-01  -0.299080E+02
   520   0.236152E+04   0.627980E+01   0.578758E-01  -0.287607E+02
   521   0.236403E+04   0.627725E+01   0.580447E-01  -0.276087E+02
   522   0.236634E+04   0.627943E+01   0.582128E-01  -0.264519E+02
   523   0.236851E+04   0.628618E+01   0.583800E-01  -0.252917E+02
   524   0.237048E+04   0.629747E+01   0.585463E-01  -0.241289E+02
   525   0.237209E+04   0.631345E+01   0.587117E-01  -0.229626E+02
   526   0.237357E+04   0.633411E+01   0.588761E-01  -0.217951E+02
   527   0.237499E+04   0.635942E+01   0.590395E-01  -0.206269E+02
   528   0.237606E+04   0.638937E+01   0.592019E-01  -0.194596E+02
   529   0.237692E+04   0.642426E+01   0.593634E-01  -0.182916E+02
   530   0.237750E+04   0.646384E+01   0.595237E-01  -0.171266E+02
   531   0.237811E+04   0.650802E+01   0.596830E-01  -0.159615E+02
   532   0.237828E+04   0.655710E+01   0.598412E-01  -0.148000E+02
   533   0.237826E+04   0.661090E+01   0.599983E-01  -0.136421E+02
   534   0.237803E+04   0.666950E+01   0.601543E-01  -0.124884E+02
   535   0.237760E+04   0.673294E+01   0.603092E-01  -0.113396E+02
   536   0.237698E+04   0.680107E+01   0.604628E-01  -0.101958E+02
   537   0.237622E+04   0.687396E+01   0.606153E-01  -0.905819E+01
   538   0.237512E+04   0.695173E+01   0.607666E-01  -0.792762E+01
   539   0.237389E+04   0.703408E+01   0.609166E-01  -0.680474E+01
   540   0.237246E+04   0.712144E+01   0.610655E-01  -0.569023E+01
   541   0.237077E+04   0.721336E+01   0.612131E-01  -0.458403E+01
   542   0.236894E+04   0.731003E+01   0.613594E-01  -0.348833E+01
   543   0.236685E+04   0.741153E+01   0.615045E-01  -0.240261E+01
   544   0.236463E+04   0.751770E+01   0.616482E-01  -0.132779E+01
   545   0.236214E+04   0.762851E+01   0.617907E-01  -0.264402E+00
   546   0.235954E+04   0.774374E+01   0.619319E-01   0.786565E+00
   547   0.235666E+04   0.786360E+01   0.620717E-01   0.182487E+01
   548   0.235366E+04   0.798808E+01   0.622103E-01   0.284954E+01
   549   0.235047E+04   0.811716E+01   0.623474E-01   0.385992E+01
   550   0.234708E+04   0.825083E+01   0.624833E-01   0.485550E+01
   551   0.234357E+04   0.838908E+01   0.626178E-01   0.583572E+01
   552   0.233980E+04   0.853191E+01   0.627509E-01   0.679960E+01
   553   0.233591E+04   0.867782E+01   0.628826E-01   0.774703E+01
   554   0.233182E+04   0.882978E+01   0.630130E-01   0.867728E+01
   555   0.232754E+04   0.898556E+01   0.631420E-01   0.958965E+01
   556   0.232306E+04   0.914590E+01   0.632696E-01   0.104841E+02
   557   0.231847E+04   0.931004E+01   0.633959E-01   0.113589E+02
   558   0.231368E+04   0.947947E+01   0.635207E-01   0.122148E+02
   559   0.230870E+04   0.965196E+01   0.636441E-01   0.130512E+02
   560   0.230368E+04   0.982824E+01   0.637662E-01   0.138666E+02
   561   0.229831E+04   0.100091E+02   0.638868E-01   0.146612E+02
   562   0.229297E+04   0.101944E+02   0.640060E-01   0.154343E+02
   563   0.228744E+04   0.103828E+02   0.641238E-01   0.161875E+02
   564   0.228178E+04   0.105764E+02   0.642402E-01   0.169158E+02
   565   0.227594E+04   0.107724E+02   0.643552E-01   0.176229E+02
   566   0.226997E+04   0.109728E+02   0.644688E-01   0.183060E+02
   567   0.226388E+04   0.111763E+02   0.645809E-01   0.189658E+02
   568   0.225768E+04   0.113842E+02   0.646916E-01   0.196012E+02
   569   0.225128E+04   0.115960E+02   0.648010E-01   0.202142E+02
   570   0.224483E+04   0.118107E+02   0.649089E-01   0.208000E+02
   571   0.223819E+04   0.120292E+02   0.650153E-01   0.213607E+02
   572   0.223143E+04   0.122507E+02   0.651204E-01   0.218966E+02
   573   0.222462E+04   0.124752E+02   0.652241E-01   0.224054E+02
   574   0.221770E+04   0.127035E+02   0.653263E-01   0.228888E+02
   575   0.221065E+04   0.129340E+02   0.654271E-01   0.233446E+02
   576   0.220356E+04   0.131682E+02   0.655265E-01   0.237744E+02
   577   0.219627E+04   0.134055E+02   0.656246E-01   0.241769E+02
   578   0.218893E+04   0.136449E+02   0.657212E-01   0.245513E+02
   579   0.218155E+04   0.138881E+02   0.658164E-01   0.248986E+02
   580   0.217413E+04   0.141336E+02   0.659102E-01   0.252166E+02
   581   0.216643E+04   0.143813E+02   0.660026E-01   0.255076E+02
   582   0.215876E+04   0.146319E+02   0.660937E-01   0.257695E+02
   583   0.215104E+04   0.148848E+02   0.661833E-01   0.260017E+02
   584   0.214328E+04   0.151400E+02   0.662716E-01   0.262058E+02
   585   0.213547E+04   0.153973E+02   0.663585E-01   0.263802E+02
   586   0.212754E+04   0.156562E+02   0.664441E-01   0.265253E+02
   587   0.211963E+04   0.159180E+02   0.665283E-01   0.266410E+02
   588   0.211161E+04   0.161813E+02   0.666111E-01   0.267260E+02
   589   0.210353E+04   0.164468E+02   0.666927E-01   0.267818E+02
   590   0.209541E+04   0.167131E+02   0.667728E-01   0.268078E+02
   591   0.208732E+04   0.169823E+02   0.668517E-01   0.268033E+02
   592   0.207917E+04   0.172515E+02   0.669293E-01   0.267678E+02
   593   0.207098E+04   0.175237E+02   0.670056E-01   0.267034E+02
   594   0.206267E+04   0.177966E+02   0.670806E-01   0.266075E+02
   595   0.205438E+04   0.180695E+02   0.671543E-01   0.264822E+02
   596   0.204619E+04   0.183454E+02   0.672268E-01   0.263254E+02
   597   0.203796E+04   0.186198E+02   0.672980E-01   0.261387E+02
   598   0.202990E+04   0.188963E+02   0.673681E-01   0.259216E+02
   599   0.202171E+04   0.191736E+02   0.674369E-01   0.256747E+02
   600   0.201348E+04   0.194517E+02   0.675045E-01   0.253967E+02
   601   0.200527E+04   0.197304E+02   0.675709E-01   0.250884E+02
   602   0.199708E+04   0.200085E+02   0.676362E-01   0.247492E+02
   603   0.198885E+04   0.202880E+02   0.677004E-01   0.243813E+02
   604   0.198079E+04   0.205668E+02   0.677634E-01   0.239826E+02
   605   0.197267E+04   0.208457E+02   0.678254E-01   0.235539E+02
   606   0.196465E+04   0.211245E+02   0.678863E-01   0.230953E+02
   607   0.195643E+04   0.214035E+02   0.679461E-01   0.226068E+02
   608   0.194845E+04   0.216826E+02   0.680049E-01   0.220884E+02
   609   0.194057E+04   0.219602E+02   0.680626E-01   0.215403E+02
   610   0.193263E+04   0.222372E+02   0.681194E-01   0.209625E+02
   611   0.192479E+04   0.225144E+02   0.681753E-01   0.203557E+02
   612   0.191703E+04   0.227916E+02   0.682302E-01   0.197209E+02
   613   0.190922E+04   0.230653E+02   0.682842E-01   0.190558E+02
   614   0.190158E+04   0.233400E+02   0.683373E-01   0.183620E+02
   615   0.189395E+04   0.236125E+02   0.683896E-01   0.176402E+02
   616   0.188641E+04   0.238853E+02   0.684410E-01   0.168905E+02
   617   0.187903E+04   0.241568E+02   0.684916E-01   0.161131E+02
   618   0.187167E+04   0.244270E+02   0.685414E-01   0.153071E+02
   619   0.186432E+04   0.246967E+02   0.685905E-01   0.144756E+02
   620   0.185721E+04   0.249629E+02   0.686389E-01   0.136165E+02
   621   0.185003E+04   0.252287E+02   0.686866E-01   0.127305E+02
   622   0.184301E+04   0.254925E+02   0.687336E-01   0.118177E+02
   623   0.183616E+04   0.257536E+02   0.687800E-01   0.108803E+02
   624   0.182931E+04   0.260128E+02   0.688257E-01   0.991700E+01
   625   0.182254E+04   0.262701E+02   0.688709E-01   0.892774E+01
   626   0.181594E+04   0.265255E+02   0.689156E-01   0.791410E+01
   627   0.180948E+04   0.267783E+02   0.689597E-01   0.687611E+01
   628   0.180311E+04   0.270285E+02   0.690033E-01   0.581383E+01
   629   0.179690E+04   0.272761E+02   0.690464E-01   0.472803E+01
   630   0.179069E+04   0.275211E+02   0.690891E-01   0.361803E+01
   631   0.178464E+04   0.277636E+02   0.691314E-01   0.248684E+01
   632   0.177881E+04   0.280028E+02   0.691734E-01   0.133227E+01
   633   0.177299E+04   0.282401E+02   0.692149E-01   0.156603E+00
   634   0.176739E+04   0.284728E+02   0.692562E-01  -0.104013E+01
   635   0.176194E+04   0.287037E+02   0.692971E-01  -0.225752E+01
   636   0.175650E+04   0.289321E+02   0.693378E-01  -0.349484E+01
   637   0.175128E+04   0.291550E+02   0.693782E-01  -0.475266E+01
   638   0.174621E+04   0.293762E+02   0.694184E-01  -0.602878E+01
   639   0.174128E+04   0.295928E+02   0.694584E-01  -0.732413E+01
   640   0.173651E+04   0.298069E+02   0.694983E-01  -0.863708E+01
   641   0.173188E+04   0.300172E+02   0.695380E-01  -0.996762E+01
   642   0.172733E+04   0.302228E+02   0.695776E-01  -0.113149E+02
   643   0.172299E+04   0.304260E+02   0.696172E-01  -0.126785E+02
   644   0.171888E+04   0.306232E+02   0.696566E-01  -0.140577E+02
   645   0.171483E+04   0.308172E+02   0.696961E-01  -0.154520E+02
   646   0.171093E+04   0.310075E+02   0.697355E-01  -0.168609E+02
   647   0.170733E+04   0.311931E+02   0.697749E-01  -0.182842E+02
   648   0.170371E+04   0.313750E+02   0.698144E-01  -0.197198E+02
   649   0.170039E+04   0.315516E+02   0.698539E-01  -0.211685E+02
   650   0.169721E+04   0.317238E+02   0.698935E-01  -0.226288E+02
   651   0.169417E+04   0.318929E+02   0.699333E-01  -0.241007E+02
   652   0.169127E+04   0.320567E+02   0.699731E-01  -0.255834E+02
   653   0.168866E+04   0.322147E+02   0.700132E-01  -0.270755E+02
   654   0.168612E+04   0.323690E+02   0.700534E-01  -0.285764E+02
   655   0.168371E+04   0.325188E+02   0.700938E-01  -0.300869E+02
   656   0.168159E+04   0.326635E+02   0.701344E-01  -0.316055E+02
   657   0.167961E+04   0.328031E+02   0.701753E-01  -0.331308E+02
   658   0.167770E+04   0.329384E+02   0.702165E-01  -0.346636E+02
   659   0.167614E+04   0.330686E+02   0.702579E-01  -0.362025E+02
   660   0.167471E+04   0.331930E+02   0.702997E-01  -0.377468E+02
   661   0.167343E+04   0.333123E+02   0.703418E-01  -0.392951E+02
   662   0.167235E+04   0.334274E+02   0.703843E-01  -0.408489E+02
   663   0.167141E+04   0.335376E+02   0.704272E-01  -0.424068E+02
   664   0.167067E+04   0.336412E+02   0.704705E-01  -0.439667E+02
   665   0.167007E+04   0.337399E+02   0.705142E-01  -0.455293E+02
   666   0.166967E+04   0.338337E+02   0.705583E-01  -0.470933E+02
   667   0.166948E+04   0.339218E+02   0.706030E-01  -0.486587E+02
   668   0.166935E+04   0.340050E+02   0.706481E-01  -0.502248E+02
   669   0.166958E+04   0.340827E+02   0.706937E-01  -0.517903E+02
   670   0.166985E+04   0.341547E+02   0.707399E-01  -0.533536E+02
   671   0.167041E+04   0.342226E+02   0.707867E-01  -0.549164E+02
   672   0.167103E+04   0.342835E+02   0.708340E-01  -0.564772E+02
   673   0.167192E+04   0.343404E+02   0.708819E-01  -0.580339E+02
   674   0.167294E+04   0.343909E+02   0.709305E-01  -0.595873E+02
   675   0.167416E+04   0.344360E+02   0.709796E-01  -0.611367E+02
   676   0.167551E+04   0.344757E+02   0.710295E-01  -0.626799E+02
   677   0.167706E+04   0.345098E+02   0.710800E-01  -0.642178E+02
   678   0.167881E+04   0.345378E+02   0.711313E-01  -0.657498E+02
   679   0.168068E+04   0.345611E+02   0.711832E-01  -0.672743E+02
   680   0.168283E+04   0.345790E+02   0.712359E-01  -0.687914E+02
   681   0.168511E+04   0.345908E+02   0.712894E-01  -0.702991E+02
   682   0.168751E+04   0.345964E+02   0.713436E-01  -0.717988E+02
   683   0.169018E+04   0.345982E+02   0.713986E-01  -0.732899E+02
   684   0.169290E+04   0.345925E+02   0.714545E-01  -0.747703E+02
   685   0.169575E+04   0.345822E+02   0.715112E-01  -0.762399E+02
   686   0.169879E+04   0.345658E+02   0.715687E-01  -0.776900E+02
   687   0.170210E+04   0.345450E+02   0.716271E-01  -0.791318E+02
   688   0.170546E+04   0.345173E+02   0.716864E-01  -0.805632E+02
   689   0.170902E+04   0.344845E+02   0.717465E-01  -0.819767E+02
   690   0.171269E+04   0.344471E+02   0.718076E-01  -0.833798E+02
   691   0.171656E+04   0.344024E+02   0.718696E-01  -0.847653E+02
   692   0.172055E+04   0.343539E+02   0.719325E-01  -0.861333E+02
   693   0.172473E+04   0.342995E+02   0.719964E-01  -0.874911E+02
   694   0.172896E+04   0.342392E+02   0.720612E-01  -0.888240E+02
   695   0.173346E+04   0.341753E+02   0.721270E-01  -0.901395E+02
   696   0.173807E+04   0.341048E+02   0.721938E-01  -0.914526E+02
   697   0.174280E+04   0.340291E+02   0.722616E-01  -0.927336E+02
   698   0.174765E+04   0.339477E+02   0.723303E-01  -0.939975E+02
   699   0.175262E+04   0.338619E+02   0.724001E-01  -0.952368E+02
   700   0.175777E+04   0.337703E+02   0.724709E-01  -0.964592E+02
   701   0.176304E+04   0.336737E+02   0.725427E-01  -0.976646E+02
   702   0.176843E+04   0.335728E+02   0.726155E-01  -0.988383E+02
   703   0.177393E+04   0.334661E+02   0.726893E-01  -0.100010E+03
   704   0.177955E+04   0.333551E+02   0.727642E-01  -0.101143E+03
   705   0.178522E+04   0.332384E+02   0.728401E-01  -0.102253E+03
   706   0.179107E+04   0.331174E+02   0.729170E-01  -0.103346E+03
   707   0.179696E+04   0.329914E+02   0.729950E-01  -0.104415E+03
   708   0.180312E+04   0.328612E+02   0.730740E-01  -0.105446E+03
   709   0.180925E+04   0.327260E+02   0.731540E-01  -0.106469E+03
   710   0.181557E+04   0.325858E+02   0.732351E-01  -0.107461E+03
   711   0.182193E+04   0.324413E+02   0.733171E-01  -0.108423E+03
   712   0.182840E+04   0.322926E+02   0.734003E-01  -0.109369E+03
   713   0.183507E+04   0.321389E+02   0.734844E-01  -0.110278E+03
   714   0.184163E+04   0.319818E+02   0.735695E-01  -0.111164E+03
   715   0.184839E+04   0.318196E+02   0.736557E-01  -0.112027E+03
   716   0.185526E+04   0.316533E+02   0.737429E-01  -0.112861E+03
   717   0.186217E+04   0.314835E+02   0.738310E-01  -0.113657E+03
   718   0.186913E+04   0.313095E+02   0.739202E-01  -0.114439E+03
   719   0.187620E+04   0.311297E+02   0.740103E-01  -0.115176E+03
   720   0.188324E+04   0.309473E+02   0.741014E-01  -0.115899E+03
   721   0.189055E+04   0.307622E+02   0.741935E-01  -0.116578E+03
   722   0.189775E+04   0.305721E+02   0.742865E-01  -0.117228E+03
   723   0.190507E+04   0.303792E+02   0.743804E-01  -0.117857E+03
   724   0.191244E+04   0.301822E+02   0.744753E-01  -0.118456E+03
   725   0.191985E+04   0.299825E+02   0.745711E-01  -0.119020E+03
   726   0.192737E+04   0.297809E+02   0.746678E-01  -0.119547E+03
   727   0.193487E+04   0.295743E+02   0.747655E-01  -0.120054E+03
   728   0.194241E+04   0.293635E+02   0.748640E-01  -0.120525E+03
   729   0.195000E+04   0.291507E+02   0.749633E-01  -0.120968E+03
   730   0.195756E+04   0.289353E+02   0.750635E-01  -0.121375E+03
   731   0.196531E+04   0.287157E+02   0.751646E-01  -0.121747E+03
   732   0.197295E+04   0.284956E+02   0.752665E-01  -0.122083E+03
   733   0.198072E+04   0.282713E+02   0.753692E-01  -0.122400E+03
   734   0.198846E+04   0.280451E+02   0.754727E-01  -0.122666E+03
   735   0.199624E+04   0.278155E+02   0.755770E-01  -0.122920E+03
   736   0.200392E+04   0.275839E+02   0.756820E-01  -0.123124E+03
   737   0.201172E+04   0.273511E+02   0.757878E-01  -0.123309E+03
   738   0.201942E+04   0.271164E+02   0.758944E-01  -0.123444E+03
   739   0.202716E+04   0.268789E+02   0.760016E-01  -0.123552E+03
   740   0.203488E+04   0.266396E+02   0.761096E-01  -0.123634E+03
   741   0.204264E+04   0.263975E+02   0.762183E-01  -0.123681E+03
   742   0.205038E+04   0.261565E+02   0.763276E-01  -0.123687E+03
   743   0.205808E+04   0.259142E+02   0.764375E-01  -0.123666E+03
   744   0.206584E+04   0.256693E+02   0.765481E-01  -0.123604E+03
   745   0.207349E+04   0.254232E+02   0.766594E-01  -0.123523E+03
   746   0.208105E+04   0.251766E+02   0.767712E-01  -0.123386E+03
   747   0.208857E+04   0.249281E+02   0.768836E-01  -0.123231E+03
   748   0.209615E+04   0.246798E+02   0.769965E-01  -0.123042E+03
   749   0.210370E+04   0.244289E+02   0.771100E-01  -0.122827E+03
   750   0.211115E+04   0.241790E+02   0.772240E-01  -0.122572E+03
   751   0.211857E+04   0.239278E+02   0.773385E-01  -0.122284E+03
   752   0.212597E+04   0.236777E+02   0.774535E-01  -0.121955E+03
   753   0.213327E+04   0.234256E+02   0.775690E-01  -0.121601E+03
   754   0.214047E+04   0.231744E+02   0.776849E-01  -0.121206E+03
   755   0.214772E+04   0.229227E+02   0.778012E-01  -0.120787E+03
   756   0.215473E+04   0.226712E+02   0.779179E-01  -0.120334E+03
   757   0.216186E+04   0.224206E+02   0.780350E-01  -0.119842E+03
   758   0.216875E+04   0.221694E+02   0.781525E-01  -0.119317E+03
   759   0.217570E+04   0.219184E+02   0.782702E-01  -0.118766E+03
   760   0.218247E+04   0.216681E+02   0.783883E-01  -0.118184E+03
   761   0.218916E+04   0.214188E+02   0.785067E-01  -0.117569E+03
   762   0.219590E+04   0.211702E+02   0.786253E-01  -0.116922E+03
   763   0.220240E+04   0.209232E+02   0.787442E-01  -0.116242E+03
   764   0.220888E+04   0.206762E+02   0.788632E-01  -0.115538E+03
   765   0.221519E+04   0.204299E+02   0.789825E-01  -0.114795E+03
   766   0.222149E+04   0.201859E+02   0.791019E-01  -0.114026E+03
   767   0.222763E+04   0.199433E+02   0.792214E-01  -0.113226E+03
   768   0.223368E+04   0.197015E+02   0.793411E-01  -0.112387E+03
   769   0.223964E+04   0.194603E+02   0.794608E-01  -0.111530E+03
   770   0.224544E+04   0.192220E+02   0.795806E-01  -0.110642E+03
   771   0.225116E+04   0.189851E+02   0.797003E-01  -0.109721E+03
   772   0.225671E+04   0.187503E+02   0.798201E-01  -0.108762E+03
   773   0.226218E+04   0.185175E+02   0.799399E-01  -0.107786E+03
   774   0.226749E+04   0.182869E+02   0.800596E-01  -0.106786E+03
   775   0.227278E+04   0.180583E+02   0.801792E-01  -0.105754E+03
   776   0.227778E+04   0.178324E+02   0.802987E-01  -0.104699E+03
   777   0.228269E+04   0.176086E+02   0.804180E-01  -0.103611E+03
   778   0.228767E+04   0.173875E+02   0.805372E-01  -0.102493E+03
   779   0.229227E+04   0.171691E+02   0.806562E-01  -0.101358E+03
   780   0.229679E+04   0.169519E+02   0.807749E-01  -0.100191E+03
   781   0.230123E+04   0.167395E+02   0.808933E-01  -0.990088E+02
   782   0.230544E+04   0.165291E+02   0.810115E-01  -0.978097E+02
   783   0.230957E+04   0.163221E+02   0.811293E-01  -0.965721E+02
   784   0.231355E+04   0.161184E+02   0.812467E-01  -0.953109E+02
