#    L    TT             EE             TE             PP             TP          
     2   0.101750E+04   0.509362E-01   0.366255E+01   0.104053E+07   0.242404E+05
     3   0.966786E+03   0.841601E-01   0.448604E+01   0.160586E+07   0.296217E+05
     4   0.912395E+03   0.965578E-01   0.456513E+01   0.210850E+07   0.323363E+05
     5   0.869294E+03   0.879414E-01   0.420952E+01   0.255342E+07   0.335810E+05
     6   0.837870E+03   0.670386E-01   0.365476E+01   0.294722E+07   0.339841E+05
     7   0.816266E+03   0.440991E-01   0.304742E+01   0.329738E+07   0.339067E+05
     8   0.802123E+03   0.260394E-01   0.247495E+01   0.360991E+07   0.335041E+05
     9   0.793795E+03   0.151091E-01   0.198154E+01   0.389012E+07   0.328557E+05
    10   0.789955E+03   0.101147E-01   0.159065E+01   0.414169E+07   0.320569E+05
    11   0.789284E+03   0.848052E-02   0.131047E+01   0.436916E+07   0.312290E+05
    12   0.792045E+03   0.798614E-02   0.114066E+01   0.457415E+07   0.304338E+05
    13   0.796543E+03   0.738714E-02   0.106069E+01   0.475911E+07   0.296757E+05
    14   0.801921E+03   0.655495E-02   0.104507E+01   0.492670E+07   0.289447E+05
    15   0.808539E+03   0.577199E-02   0.107562E+01   0.507859E+07   0.282143E+05
    16   0.816853E+03   0.532537E-02   0.113656E+01   0.521622E+07   0.274658E+05
    17   0.826773E+03   0.533043E-02   0.121116E+01   0.534108E+07   0.267269E+05
    18   0.837342E+03   0.563910E-02   0.128577E+01   0.545453E+07   0.260273E+05
    19   0.849407E+03   0.606999E-02   0.135325E+01   0.555725E+07   0.253575E+05
    20   0.861320E+03   0.652223E-02   0.140714E+01   0.564987E+07   0.247015E+05
    21   0.873444E+03   0.698324E-02   0.145137E+01   0.573347E+07   0.240547E+05
    22   0.886067E+03   0.755074E-02   0.149053E+01   0.580911E+07   0.234175E+05
    23   0.899003E+03   0.831598E-02   0.152631E+01   0.587731E+07   0.227976E+05
    24   0.912313E+03   0.932295E-02   0.156014E+01   0.593849E+07   0.222029E+05
    25   0.925943E+03   0.106045E-01   0.159515E+01   0.599323E+07   0.216333E+05
    26   0.939709E+03   0.121420E-01   0.163521E+01   0.604215E+07   0.210863E+05
    27   0.953844E+03   0.138854E-01   0.167822E+01   0.608572E+07   0.205585E+05
    28   0.968200E+03   0.158122E-01   0.172213E+01   0.612432E+07   0.200482E+05
    29   0.982836E+03   0.179257E-01   0.176599E+01   0.615801E+07   0.195608E+05
    30   0.997667E+03   0.202390E-01   0.180741E+01   0.618691E+07   0.191011E+05
    31   0.101257E+04   0.227399E-01   0.184349E+01   0.621157E+07   0.186623E+05
    32   0.102779E+04   0.254048E-01   0.187120E+01   0.623257E+07   0.182362E+05
    33   0.104334E+04   0.282396E-01   0.188771E+01   0.625012E+07   0.178188E+05
    34   0.105905E+04   0.312653E-01   0.189193E+01   0.626437E+07   0.174085E+05
    35   0.107490E+04   0.344864E-01   0.188659E+01   0.627555E+07   0.170064E+05
    36   0.109081E+04   0.379113E-01   0.187306E+01   0.628387E+07   0.166153E+05
    37   0.110681E+04   0.415484E-01   0.184745E+01   0.628954E+07   0.162422E+05
    38   0.112318E+04   0.454120E-01   0.180793E+01   0.629273E+07   0.158922E+05
    39   0.113990E+04   0.495135E-01   0.175724E+01   0.629357E+07   0.155601E+05
    40   0.115673E+04   0.538688E-01   0.169908E+01   0.629217E+07   0.152386E+05
    41   0.117376E+04   0.584958E-01   0.163590E+01   0.628865E+07   0.149216E+05
    42   0.119077E+04   0.633981E-01   0.156597E+01   0.628315E+07   0.146097E+05
    43   0.120790E+04   0.685759E-01   0.148654E+01   0.627579E+07   0.143047E+05
    44   0.122500E+04   0.740144E-01   0.139575E+01   0.626670E+07   0.140090E+05
    45   0.124243E+04   0.797092E-01   0.129180E+01   0.625601E+07   0.137244E+05
    46   0.126012E+04   0.856592E-01   0.117161E+01   0.624384E+07   0.134523E+05
    47   0.127792E+04   0.918624E-01   0.103673E+01   0.623029E+07   0.131909E+05
    48   0.129578E+04   0.983235E-01   0.892560E+00   0.621546E+07   0.129375E+05
    49   0.131377E+04   0.105025E+00   0.743884E+00   0.619942E+07   0.126895E+05
    50   0.133214E+04   0.111943E+00   0.588713E+00   0.618227E+07   0.124444E+05
    51   0.135066E+04   0.119047E+00   0.423288E+00   0.616409E+07   0.122003E+05
    52   0.136956E+04   0.126426E+00   0.242407E+00   0.614495E+07   0.119593E+05
    53   0.138845E+04   0.134226E+00   0.423560E-01   0.612489E+07   0.117243E+05
    54   0.140726E+04   0.142442E+00  -0.172609E+00   0.610399E+07   0.114980E+05
    55   0.142620E+04   0.151052E+00  -0.398119E+00   0.608228E+07   0.112835E+05
    56   0.144548E+04   0.159914E+00  -0.635876E+00   0.605984E+07   0.110826E+05
    57   0.146503E+04   0.168919E+00  -0.885576E+00   0.603668E+07   0.108935E+05
    58   0.148486E+04   0.178078E+00  -0.114765E+01   0.601286E+07   0.107136E+05
    59   0.150484E+04   0.187428E+00  -0.142253E+01   0.598840E+07   0.105401E+05
    60   0.152496E+04   0.197024E+00  -0.170925E+01   0.596334E+07   0.103702E+05
    61   0.154553E+04   0.206959E+00  -0.200678E+01   0.593771E+07   0.102018E+05
    62   0.156596E+04   0.217218E+00  -0.231627E+01   0.591157E+07   0.100345E+05
    63   0.158649E+04   0.227759E+00  -0.263907E+01   0.588496E+07   0.986850E+04
    64   0.160739E+04   0.238592E+00  -0.297675E+01   0.585795E+07   0.970398E+04
    65   0.162832E+04   0.249689E+00  -0.333029E+01   0.583057E+07   0.954111E+04
    66   0.164957E+04   0.260983E+00  -0.369807E+01   0.580289E+07   0.938021E+04
    67   0.167096E+04   0.272475E+00  -0.407717E+01   0.577494E+07   0.922218E+04
    68   0.169277E+04   0.284210E+00  -0.446566E+01   0.574673E+07   0.906807E+04
    69   0.171475E+04   0.296148E+00  -0.486153E+01   0.571830E+07   0.891895E+04
    70   0.173702E+04   0.308333E+00  -0.526618E+01   0.568967E+07   0.877584E+04
    71   0.175943E+04   0.320755E+00  -0.568182E+01   0.566086E+07   0.863951E+04
    72   0.178201E+04   0.333388E+00  -0.610981E+01   0.563189E+07   0.850947E+04
    73   0.180472E+04   0.346197E+00  -0.655086E+01   0.560275E+07   0.838494E+04
    74   0.182762E+04   0.359169E+00  -0.700417E+01   0.557346E+07   0.826513E+04
    75   0.185082E+04   0.372314E+00  -0.746833E+01   0.554401E+07   0.814927E+04
    76   0.187429E+04   0.385632E+00  -0.794280E+01   0.551442E+07   0.803664E+04
    77   0.189807E+04   0.399115E+00  -0.842747E+01   0.548470E+07   0.792683E+04
    78   0.192220E+04   0.412789E+00  -0.892381E+01   0.545488E+07   0.781946E+04
    79   0.194650E+04   0.426598E+00  -0.942809E+01   0.542497E+07   0.771420E+04
    80   0.197107E+04   0.440547E+00  -0.994179E+01   0.539501E+07   0.761068E+04
    81   0.199581E+04   0.454584E+00  -0.104654E+02   0.536502E+07   0.750860E+04
    82   0.202080E+04   0.468733E+00  -0.109981E+02   0.533500E+07   0.740779E+04
    83   0.204596E+04   0.482967E+00  -0.115394E+02   0.530498E+07   0.730813E+04
    84   0.207138E+04   0.497284E+00  -0.120875E+02   0.527497E+07   0.720951E+04
    85   0.209691E+04   0.511659E+00  -0.126434E+02   0.524498E+07   0.711180E+04
    86   0.212263E+04   0.526104E+00  -0.132061E+02   0.521503E+07   0.701496E+04
    87   0.214877E+04   0.540590E+00  -0.137748E+02   0.518513E+07   0.691928E+04
    88   0.217488E+04   0.555133E+00  -0.143495E+02   0.515530E+07   0.682512E+04
    89   0.220134E+04   0.569718E+00  -0.149317E+02   0.512552E+07   0.673286E+04
    90   0.222801E+04   0.584310E+00  -0.155184E+02   0.509583E+07   0.664285E+04
    91   0.225480E+04   0.598902E+00  -0.161103E+02   0.506621E+07   0.655540E+04
    92   0.228187E+04   0.613480E+00  -0.167069E+02   0.503669E+07   0.647047E+04
    93   0.230923E+04   0.628037E+00  -0.173081E+02   0.500725E+07   0.638796E+04
    94   0.233664E+04   0.642537E+00  -0.179126E+02   0.497791E+07   0.630778E+04
    95   0.236434E+04   0.656981E+00  -0.185211E+02   0.494868E+07   0.622983E+04
    96   0.239202E+04   0.671354E+00  -0.191330E+02   0.491954E+07   0.615400E+04
    97   0.242014E+04   0.685643E+00  -0.197476E+02   0.489052E+07   0.608020E+04
    98   0.244846E+04   0.699841E+00  -0.203627E+02   0.486161E+07   0.600833E+04
    99   0.247686E+04   0.713911E+00  -0.209814E+02   0.483281E+07   0.593829E+04
   100   0.250553E+04   0.727854E+00  -0.215992E+02   0.480414E+07   0.586998E+04
   101   0.253435E+04   0.741730E+00  -0.222193E+02   0.477559E+07   0.580330E+04
   102   0.256368E+04   0.755392E+00  -0.228394E+02   0.474717E+07   0.573814E+04
   103   0.259293E+04   0.768915E+00  -0.234604E+02   0.471888E+07   0.567442E+04
   104   0.262240E+04   0.782299E+00  -0.240794E+02   0.469073E+07   0.561203E+04
   105   0.265201E+04   0.795471E+00  -0.246978E+02   0.466272E+07   0.555087E+04
   106   0.268184E+04   0.808505E+00  -0.253151E+02   0.463485E+07   0.549084E+04
   107   0.271159E+04   0.821255E+00  -0.259298E+02   0.460714E+07   0.543184E+04
   108   0.274171E+04   0.833795E+00  -0.265427E+02   0.457957E+07   0.537377E+04
   109   0.277198E+04   0.846051E+00  -0.271525E+02   0.455217E+07   0.531654E+04
   110   0.280233E+04   0.858025E+00  -0.277576E+02   0.452492E+07   0.526004E+04
   111   0.283282E+04   0.869792E+00  -0.283596E+02   0.449784E+07   0.520419E+04
   112   0.286346E+04   0.881276E+00  -0.289578E+02   0.447093E+07   0.514899E+04
   113   0.289433E+04   0.892479E+00  -0.295507E+02   0.444418E+07   0.509443E+04
   114   0.292527E+04   0.903327E+00  -0.301376E+02   0.441760E+07   0.504053E+04
   115   0.295643E+04   0.913969E+00  -0.307183E+02   0.439119E+07   0.498729E+04
   116   0.298759E+04   0.924181E+00  -0.312923E+02   0.436495E+07   0.493472E+04
   117   0.301904E+04   0.934038E+00  -0.318587E+02   0.433887E+07   0.488283E+04
   118   0.305064E+04   0.943690E+00  -0.324182E+02   0.431297E+07   0.483163E+04
   119   0.308224E+04   0.952988E+00  -0.329687E+02   0.428723E+07   0.478112E+04
   120   0.311398E+04   0.961783E+00  -0.335101E+02   0.426166E+07   0.473131E+04
   121   0.314572E+04   0.970373E+00  -0.340425E+02   0.423627E+07   0.468221E+04
   122   0.317752E+04   0.978461E+00  -0.345649E+02   0.421105E+07   0.463383E+04
   123   0.320940E+04   0.986122E+00  -0.350776E+02   0.418600E+07   0.458617E+04
   124   0.324134E+04   0.993430E+00  -0.355774E+02   0.416112E+07   0.453924E+04
   125   0.327328E+04   0.100031E+01  -0.360666E+02   0.413642E+07   0.449305E+04
   126   0.330529E+04   0.100684E+01  -0.365445E+02   0.411189E+07   0.444760E+04
   127   0.333728E+04   0.101287E+01  -0.370102E+02   0.408753E+07   0.440291E+04
   128   0.336927E+04   0.101854E+01  -0.374631E+02   0.406335E+07   0.435898E+04
   129   0.340133E+04   0.102372E+01  -0.379024E+02   0.403935E+07   0.431582E+04
   130   0.343337E+04   0.102840E+01  -0.383274E+02   0.401552E+07   0.427343E+04
   131   0.346541E+04   0.103272E+01  -0.387395E+02   0.399186E+07   0.423182E+04
   132   0.349751E+04   0.103655E+01  -0.391357E+02   0.396839E+07   0.419097E+04
   133   0.352953E+04   0.103995E+01  -0.395185E+02   0.394509E+07   0.415084E+04
   134   0.356155E+04   0.104292E+01  -0.398833E+02   0.392196E+07   0.411142E+04
   135   0.359356E+04   0.104539E+01  -0.402332E+02   0.389901E+07   0.407267E+04
   136   0.362543E+04   0.104737E+01  -0.405646E+02   0.387622E+07   0.403458E+04
   137   0.365729E+04   0.104892E+01  -0.408796E+02   0.385361E+07   0.399710E+04
   138   0.368907E+04   0.104996E+01  -0.411769E+02   0.383117E+07   0.396022E+04
   139   0.372064E+04   0.105066E+01  -0.414558E+02   0.380890E+07   0.392391E+04
   140   0.375229E+04   0.105078E+01  -0.417171E+02   0.378680E+07   0.388814E+04
   141   0.378371E+04   0.105039E+01  -0.419585E+02   0.376486E+07   0.385288E+04
   142   0.381515E+04   0.104959E+01  -0.421809E+02   0.374309E+07   0.381812E+04
   143   0.384652E+04   0.104835E+01  -0.423843E+02   0.372149E+07   0.378381E+04
   144   0.387767E+04   0.104661E+01  -0.425680E+02   0.370005E+07   0.374994E+04
   145   0.390869E+04   0.104452E+01  -0.427314E+02   0.367877E+07   0.371647E+04
   146   0.393979E+04   0.104186E+01  -0.428745E+02   0.365766E+07   0.368338E+04
   147   0.397054E+04   0.103884E+01  -0.429958E+02   0.363671E+07   0.365065E+04
   148   0.400115E+04   0.103532E+01  -0.430968E+02   0.361591E+07   0.361824E+04
   149   0.403171E+04   0.103137E+01  -0.431763E+02   0.359528E+07   0.358614E+04
   150   0.406199E+04   0.102706E+01  -0.432318E+02   0.357481E+07   0.355430E+04
   151   0.409214E+04   0.102233E+01  -0.432666E+02   0.355449E+07   0.352272E+04
   152   0.412201E+04   0.101710E+01  -0.432791E+02   0.353434E+07   0.349138E+04
   153   0.415175E+04   0.101151E+01  -0.432670E+02   0.351434E+07   0.346030E+04
   154   0.418129E+04   0.100556E+01  -0.432325E+02   0.349449E+07   0.342948E+04
   155   0.421062E+04   0.999250E+00  -0.431750E+02   0.347480E+07   0.339891E+04
   156   0.423960E+04   0.992583E+00  -0.430944E+02   0.345526E+07   0.336860E+04
   157   0.426852E+04   0.985556E+00  -0.429893E+02   0.343587E+07   0.333856E+04
   158   0.429716E+04   0.978241E+00  -0.428603E+02   0.341664E+07   0.330879E+04
   159   0.432552E+04   0.970488E+00  -0.427074E+02   0.339755E+07   0.327929E+04
   160   0.435367E+04   0.962445E+00  -0.425292E+02   0.337862E+07   0.325006E+04
   161   0.438161E+04   0.954186E+00  -0.423271E+02   0.335983E+07   0.322112E+04
   162   0.440928E+04   0.945560E+00  -0.421012E+02   0.334119E+07   0.319245E+04
   163   0.443680E+04   0.936640E+00  -0.418499E+02   0.332270E+07   0.316407E+04
   164   0.446389E+04   0.927500E+00  -0.415747E+02   0.330436E+07   0.313597E+04
   165   0.449085E+04   0.918064E+00  -0.412733E+02   0.328616E+07   0.310817E+04
   166   0.451753E+04   0.908480E+00  -0.409474E+02   0.326810E+07   0.308066E+04
   167   0.454399E+04   0.898524E+00  -0.405975E+02   0.325019E+07   0.305345E+04
   168   0.457001E+04   0.888565E+00  -0.402215E+02   0.323242E+07   0.302655E+04
   169   0.459576E+04   0.878306E+00  -0.398193E+02   0.321480E+07   0.299994E+04
   170   0.462121E+04   0.867968E+00  -0.393924E+02   0.319731E+07   0.297364E+04
   171   0.464623E+04   0.857550E+00  -0.389386E+02   0.317996E+07   0.294766E+04
   172   0.467088E+04   0.846977E+00  -0.384594E+02   0.316275E+07   0.292198E+04
   173   0.469510E+04   0.836248E+00  -0.379548E+02   0.314568E+07   0.289663E+04
   174   0.471903E+04   0.825658E+00  -0.374247E+02   0.312875E+07   0.287159E+04
   175   0.474260E+04   0.814909E+00  -0.368683E+02   0.311195E+07   0.284688E+04
   176   0.476565E+04   0.804223E+00  -0.362858E+02   0.309529E+07   0.282249E+04
   177   0.478834E+04   0.793523E+00  -0.356786E+02   0.307877E+07   0.279842E+04
   178   0.481059E+04   0.783031E+00  -0.350451E+02   0.306237E+07   0.277466E+04
   179   0.483241E+04   0.772447E+00  -0.343854E+02   0.304611E+07   0.275121E+04
   180   0.485394E+04   0.761991E+00  -0.337010E+02   0.302998E+07   0.272806E+04
   181   0.487496E+04   0.751662E+00  -0.329919E+02   0.301398E+07   0.270519E+04
   182   0.489556E+04   0.741533E+00  -0.322565E+02   0.299810E+07   0.268260E+04
   183   0.491564E+04   0.731525E+00  -0.314963E+02   0.298235E+07   0.266029E+04
   184   0.493537E+04   0.721713E+00  -0.307107E+02   0.296673E+07   0.263825E+04
   185   0.495467E+04   0.712242E+00  -0.299018E+02   0.295123E+07   0.261646E+04
   186   0.497317E+04   0.702968E+00  -0.290667E+02   0.293586E+07   0.259493E+04
   187   0.499153E+04   0.694032E+00  -0.282067E+02   0.292060E+07   0.257364E+04
   188   0.500940E+04   0.685416E+00  -0.273236E+02   0.290547E+07   0.255258E+04
   189   0.502669E+04   0.677155E+00  -0.264156E+02   0.289046E+07   0.253175E+04
   190   0.504386E+04   0.669299E+00  -0.254851E+02   0.287556E+07   0.251115E+04
   191   0.506016E+04   0.661868E+00  -0.245291E+02   0.286079E+07   0.249076E+04
   192   0.507610E+04   0.654883E+00  -0.235498E+02   0.284612E+07   0.247057E+04
   193   0.509148E+04   0.648385E+00  -0.225487E+02   0.283158E+07   0.245059E+04
   194   0.510651E+04   0.642403E+00  -0.215235E+02   0.281714E+07   0.243079E+04
   195   0.512097E+04   0.636972E+00  -0.204765E+02   0.280282E+07   0.241118E+04
   196   0.513487E+04   0.632126E+00  -0.194070E+02   0.278861E+07   0.239174E+04
   197   0.514835E+04   0.627909E+00  -0.183164E+02   0.277451E+07   0.237247E+04
   198   0.516133E+04   0.624340E+00  -0.172039E+02   0.276051E+07   0.235336E+04
   199   0.517383E+04   0.621454E+00  -0.160704E+02   0.274663E+07   0.233441E+04
   200   0.518583E+04   0.619279E+00  -0.149165E+02   0.273285E+07   0.231560E+04
   201   0.519728E+04   0.617873E+00  -0.137415E+02   0.271917E+07   0.229693E+04
   202   0.520824E+04   0.617240E+00  -0.125469E+02   0.270560E+07   0.227840E+04
   203   0.521863E+04   0.617439E+00  -0.113318E+02   0.269213E+07   0.226000E+04
   204   0.522839E+04   0.618489E+00  -0.100993E+02   0.267876E+07   0.224175E+04
   205   0.523765E+04   0.620433E+00  -0.884696E+01   0.266550E+07   0.222362E+04
   206   0.524629E+04   0.623306E+00  -0.757613E+01   0.265234E+07   0.220563E+04
   207   0.525443E+04   0.627128E+00  -0.628719E+01   0.263927E+07   0.218777E+04
   208   0.526186E+04   0.631950E+00  -0.498062E+01   0.262631E+07   0.217005E+04
   209   0.526873E+04   0.637791E+00  -0.365675E+01   0.261344E+07   0.215246E+04
   210   0.527503E+04   0.644703E+00  -0.231644E+01   0.260067E+07   0.213500E+04
   211   0.528077E+04   0.652711E+00  -0.959719E+00   0.258800E+07   0.211767E+04
   212   0.528580E+04   0.661845E+00   0.412522E+00   0.257542E+07   0.210047E+04
   213   0.529034E+04   0.672146E+00   0.180036E+01   0.256294E+07   0.208340E+04
   214   0.529424E+04   0.683605E+00   0.320263E+01   0.255055E+07   0.206646E+04
   215   0.529757E+04   0.696414E+00   0.461862E+01   0.253825E+07   0.204964E+04
   216   0.530027E+04   0.710384E+00   0.604888E+01   0.252605E+07   0.203295E+04
   217   0.530248E+04   0.725670E+00   0.749146E+01   0.251394E+07   0.201639E+04
   218   0.530405E+04   0.742269E+00   0.894660E+01   0.250192E+07   0.199996E+04
   219   0.530505E+04   0.760180E+00   0.104153E+02   0.248999E+07   0.198364E+04
   220   0.530549E+04   0.779549E+00   0.118932E+02   0.247814E+07   0.196746E+04
   221   0.530536E+04   0.800300E+00   0.133824E+02   0.246639E+07   0.195139E+04
   222   0.530467E+04   0.822579E+00   0.148817E+02   0.245473E+07   0.193545E+04
   223   0.530327E+04   0.846310E+00   0.163916E+02   0.244315E+07   0.191963E+04
   224   0.530145E+04   0.871491E+00   0.179087E+02   0.243165E+07   0.190393E+04
   225   0.529899E+04   0.898269E+00   0.194358E+02   0.242025E+07   0.188835E+04
   226   0.529596E+04   0.926641E+00   0.209692E+02   0.240892E+07   0.187289E+04
   227   0.529230E+04   0.956606E+00   0.225106E+02   0.239768E+07   0.185755E+04
   228   0.528814E+04   0.988162E+00   0.240585E+02   0.238652E+07   0.184232E+04
   229   0.528342E+04   0.102138E+01   0.256114E+02   0.237545E+07   0.182721E+04
   230   0.527806E+04   0.105626E+01   0.271700E+02   0.236445E+07   0.181222E+04
   231   0.527205E+04   0.109287E+01   0.287338E+02   0.235354E+07   0.179735E+04
   232   0.526556E+04   0.113114E+01   0.303012E+02   0.234270E+07   0.178259E+04
   233   0.525850E+04   0.117129E+01   0.318707E+02   0.233194E+07   0.176794E+04
   234   0.525072E+04   0.121316E+01   0.334433E+02   0.232126E+07   0.175341E+04
   235   0.524245E+04   0.125683E+01   0.350173E+02   0.231066E+07   0.173898E+04
   236   0.523354E+04   0.130230E+01   0.365929E+02   0.230014E+07   0.172468E+04
   237   0.522406E+04   0.134964E+01   0.381686E+02   0.228968E+07   0.171048E+04
   238   0.521402E+04   0.139893E+01   0.397444E+02   0.227931E+07   0.169639E+04
   239   0.520348E+04   0.145000E+01   0.413196E+02   0.226900E+07   0.168241E+04
   240   0.519223E+04   0.150294E+01   0.428921E+02   0.225877E+07   0.166854E+04
   241   0.518056E+04   0.155788E+01   0.444626E+02   0.224861E+07   0.165478E+04
   242   0.516832E+04   0.161469E+01   0.460304E+02   0.223852E+07   0.164113E+04
   243   0.515552E+04   0.167350E+01   0.475941E+02   0.222851E+07   0.162758E+04
   244   0.514214E+04   0.173424E+01   0.491544E+02   0.221856E+07   0.161414E+04
   245   0.512820E+04   0.179699E+01   0.507084E+02   0.220868E+07   0.160080E+04
   246   0.511377E+04   0.186173E+01   0.522576E+02   0.219887E+07   0.158757E+04
   247   0.509884E+04   0.192840E+01   0.537998E+02   0.218912E+07   0.157444E+04
   248   0.508334E+04   0.199736E+01   0.553351E+02   0.217944E+07   0.156141E+04
   249   0.506742E+04   0.206809E+01   0.568628E+02   0.216983E+07   0.154849E+04
   250   0.505094E+04   0.214104E+01   0.583813E+02   0.216028E+07   0.153567E+04
   251   0.503403E+04   0.221590E+01   0.598916E+02   0.215080E+07   0.152294E+04
   252   0.501649E+04   0.229291E+01   0.613920E+02   0.214138E+07   0.151032E+04
   253   0.499867E+04   0.237183E+01   0.628813E+02   0.213202E+07   0.149780E+04
   254   0.498027E+04   0.245297E+01   0.643594E+02   0.212272E+07   0.148537E+04
   255   0.496139E+04   0.253603E+01   0.658263E+02   0.211348E+07   0.147304E+04
   256   0.494208E+04   0.262138E+01   0.672821E+02   0.210431E+07   0.146080E+04
   257   0.492235E+04   0.270858E+01   0.687187E+02   0.209520E+07   0.144867E+04
   258   0.490212E+04   0.279801E+01   0.701486E+02   0.208615E+07   0.143662E+04
   259   0.488147E+04   0.288950E+01   0.715572E+02   0.207715E+07   0.142467E+04
   260   0.486047E+04   0.298308E+01   0.729592E+02   0.206822E+07   0.141281E+04
   261   0.483898E+04   0.307866E+01   0.743325E+02   0.205935E+07   0.140104E+04
   262   0.481698E+04   0.317646E+01   0.756993E+02   0.205053E+07   0.138936E+04
   263   0.479486E+04   0.327627E+01   0.770522E+02   0.204177E+07   0.137777E+04
   264   0.477216E+04   0.337816E+01   0.783839E+02   0.203307E+07   0.136627E+04
   265   0.474896E+04   0.348206E+01   0.796870E+02   0.202443E+07   0.135486E+04
   266   0.472549E+04   0.358819E+01   0.809837E+02   0.201584E+07   0.134353E+04
   267   0.470152E+04   0.369619E+01   0.822519E+02   0.200731E+07   0.133229E+04
   268   0.467719E+04   0.380642E+01   0.835064E+02   0.199884E+07   0.132114E+04
   269   0.465236E+04   0.391859E+01   0.847398E+02   0.199042E+07   0.131007E+04
   270   0.462733E+04   0.403277E+01   0.859522E+02   0.198205E+07   0.129908E+04
   271   0.460187E+04   0.414889E+01   0.871435E+02   0.197374E+07   0.128817E+04
   272   0.457621E+04   0.426726E+01   0.883065E+02   0.196548E+07   0.127735E+04
   273   0.455011E+04   0.438727E+01   0.894559E+02   0.195728E+07   0.126660E+04
   274   0.452374E+04   0.450952E+01   0.905696E+02   0.194913E+07   0.125593E+04
   275   0.449701E+04   0.463350E+01   0.916699E+02   0.194103E+07   0.124535E+04
   276   0.447008E+04   0.475943E+01   0.927344E+02   0.193298E+07   0.123484E+04
   277   0.444271E+04   0.488730E+01   0.937856E+02   0.192498E+07   0.122440E+04
   278   0.441514E+04   0.501706E+01   0.948012E+02   0.191704E+07   0.121404E+04
   279   0.438729E+04   0.514861E+01   0.957885E+02   0.190914E+07   0.120376E+04
   280   0.435915E+04   0.528197E+01   0.967627E+02   0.190130E+07   0.119355E+04
   281   0.433088E+04   0.541721E+01   0.977012E+02   0.189350E+07   0.118341E+04
   282   0.430217E+04   0.555404E+01   0.986118E+02   0.188575E+07   0.117334E+04
   283   0.427334E+04   0.569267E+01   0.994943E+02   0.187805E+07   0.116335E+04
   284   0.424429E+04   0.583304E+01   0.100349E+03   0.187040E+07   0.115343E+04
   285   0.421503E+04   0.597515E+01   0.101175E+03   0.186280E+07   0.114357E+04
   286   0.418549E+04   0.611884E+01   0.101966E+03   0.185524E+07   0.113378E+04
   287   0.415573E+04   0.626413E+01   0.102737E+03   0.184773E+07   0.112406E+04
   288   0.412584E+04   0.641101E+01   0.103473E+03   0.184027E+07   0.111441E+04
   289   0.409574E+04   0.655941E+01   0.104180E+03   0.183285E+07   0.110482E+04
   290   0.406550E+04   0.670918E+01   0.104860E+03   0.182548E+07   0.109529E+04
   291   0.403512E+04   0.686107E+01   0.105497E+03   0.181815E+07   0.108583E+04
   292   0.400431E+04   0.701396E+01   0.106114E+03   0.181087E+07   0.107644E+04
   293   0.397365E+04   0.716748E+01   0.106689E+03   0.180363E+07   0.106710E+04
   294   0.394271E+04   0.732313E+01   0.107243E+03   0.179643E+07   0.105782E+04
   295   0.391185E+04   0.747941E+01   0.107754E+03   0.178927E+07   0.104861E+04
   296   0.388070E+04   0.763781E+01   0.108238E+03   0.178216E+07   0.103945E+04
   297   0.384948E+04   0.779611E+01   0.108695E+03   0.177509E+07   0.103035E+04
   298   0.381805E+04   0.795653E+01   0.109109E+03   0.176806E+07   0.102131E+04
   299   0.378663E+04   0.811834E+01   0.109488E+03   0.176107E+07   0.101232E+04
   300   0.375506E+04   0.828004E+01   0.109833E+03   0.175412E+07   0.100339E+04
   301   0.372343E+04   0.844313E+01   0.110150E+03   0.174721E+07   0.994516E+03
   302   0.369181E+04   0.860688E+01   0.110439E+03   0.174035E+07   0.985695E+03
   303   0.366011E+04   0.877201E+01   0.110686E+03   0.173352E+07   0.976927E+03
   304   0.362835E+04   0.893855E+01   0.110891E+03   0.172673E+07   0.968215E+03
   305   0.359659E+04   0.910500E+01   0.111069E+03   0.171997E+07   0.959557E+03
   306   0.356476E+04   0.927213E+01   0.111211E+03   0.171326E+07   0.950955E+03
   307   0.353293E+04   0.943992E+01   0.111311E+03   0.170658E+07   0.942407E+03
   308   0.350111E+04   0.960988E+01   0.111391E+03   0.169995E+07   0.933915E+03
   309   0.346936E+04   0.977903E+01   0.111422E+03   0.169335E+07   0.925479E+03
   310   0.343754E+04   0.994812E+01   0.111425E+03   0.168678E+07   0.917098E+03
   311   0.340580E+04   0.101194E+02   0.111385E+03   0.168026E+07   0.908773E+03
   312   0.337413E+04   0.102899E+02   0.111318E+03   0.167377E+07   0.900504E+03
   313   0.334247E+04   0.104610E+02   0.111209E+03   0.166732E+07   0.892291E+03
   314   0.331087E+04   0.106329E+02   0.111072E+03   0.166090E+07   0.884134E+03
   315   0.327936E+04   0.108040E+02   0.110892E+03   0.165452E+07   0.876034E+03
   316   0.324791E+04   0.109758E+02   0.110678E+03   0.164818E+07   0.867990E+03
   317   0.321654E+04   0.111469E+02   0.110428E+03   0.164187E+07   0.860003E+03
   318   0.318524E+04   0.113194E+02   0.110144E+03   0.163560E+07   0.852073E+03
   319   0.315409E+04   0.114912E+02   0.109824E+03   0.162936E+07   0.844200E+03
   320   0.312308E+04   0.116629E+02   0.109477E+03   0.162315E+07   0.836384E+03
   321   0.309214E+04   0.118354E+02   0.109088E+03   0.161698E+07   0.828625E+03
   322   0.306135E+04   0.120064E+02   0.108663E+03   0.161085E+07   0.820924E+03
