       6.0000000       6.0000000   2.9897211e-12
       6.0000000       7.0000000   8.5148499e-13
       6.0000000       13.000000   1.4204430e-13
       6.0000000       19.000000   1.0011158e-12
       6.0000000       20.000000   6.0628765e-13
       6.0000000       26.000000   8.7085685e-14
       6.0000000       32.000000   1.3649289e-12
       6.0000000       33.000000   8.1537045e-13
       6.0000000       39.000000   1.2145004e-13
       6.0000000       45.000000   1.6326605e-12
       6.0000000       46.000000   9.6239383e-13
       6.0000000       52.000000   1.4734698e-13
       6.0000000       58.000000   5.6598542e-13
       6.0000000       59.000000   4.2637876e-13
       6.0000000       65.000000   5.0133955e-14
       6.0000000       71.000000   7.3594093e-13
       6.0000000       72.000000   5.5869930e-13
       6.0000000       78.000000   6.7400775e-14
       6.0000000       84.000000   8.5381947e-13
       6.0000000       85.000000   6.4984162e-13
       6.0000000       91.000000   7.9909629e-14
       6.0000000       97.000000   9.7155109e-13
       6.0000000       98.000000   7.4077989e-13
       6.0000000       104.00000   9.1792415e-14
       6.0000000       110.00000   1.1349839e-12
       6.0000000       111.00000   8.6727958e-13
       6.0000000       117.00000   1.0990183e-13
       6.0000000       123.00000   1.3362370e-12
       6.0000000       124.00000   1.0182228e-12
       6.0000000       130.00000   1.3201993e-13
       7.0000000       6.0000000   8.5148499e-13
       7.0000000       7.0000000   1.3151955e-12
       7.0000000       13.000000   1.1265830e-13
       7.0000000       19.000000   6.0702406e-13
       7.0000000       20.000000   6.2948022e-13
       7.0000000       26.000000   6.7329620e-14
       7.0000000       32.000000   8.1582425e-13
       7.0000000       33.000000   8.5947933e-13
       7.0000000       39.000000   9.4852647e-14
       7.0000000       45.000000   9.6372730e-13
       7.0000000       46.000000   1.0248226e-12
       7.0000000       52.000000   1.1570649e-13
       7.0000000       58.000000   4.2620586e-13
       7.0000000       59.000000   3.7554003e-13
       7.0000000       65.000000   3.6800229e-14
       7.0000000       71.000000   5.5880470e-13
       7.0000000       72.000000   4.9694944e-13
       7.0000000       78.000000   5.0341006e-14
       7.0000000       84.000000   6.5002058e-13
       7.0000000       85.000000   5.8110644e-13
       7.0000000       91.000000   6.0260662e-14
       7.0000000       97.000000   7.4146367e-13
       7.0000000       98.000000   6.6365558e-13
       7.0000000       104.00000   6.9495128e-14
       7.0000000       110.00000   8.6690481e-13
       7.0000000       111.00000   7.8004731e-13
       7.0000000       117.00000   8.3840519e-14
       7.0000000       123.00000   1.0204508e-12
       7.0000000       124.00000   9.1887621e-13
       7.0000000       130.00000   1.0137256e-13
       13.000000       6.0000000   1.4204430e-13
       13.000000       7.0000000   1.1265830e-13
       13.000000       13.000000   1.2822151e-13
       13.000000       19.000000   8.7833538e-14
       13.000000       20.000000   6.7427400e-14
       13.000000       26.000000   5.2036356e-14
       13.000000       32.000000   1.2233905e-13
       13.000000       33.000000   9.5242249e-14
       13.000000       39.000000   7.5402845e-14
       13.000000       45.000000   1.4829279e-13
       13.000000       46.000000   1.1556926e-13
       13.000000       52.000000   9.3729184e-14
       13.000000       58.000000   5.0812037e-14
       13.000000       59.000000   3.7436448e-14
       13.000000       65.000000   1.5153871e-14
       13.000000       71.000000   6.8065513e-14
       13.000000       72.000000   5.0789968e-14
       13.000000       78.000000   2.1648756e-14
       13.000000       84.000000   8.0296621e-14
       13.000000       85.000000   6.0456261e-14
       13.000000       91.000000   2.6570405e-14
       13.000000       97.000000   9.3137774e-14
       13.000000       98.000000   7.0077846e-14
       13.000000       104.00000   3.0822736e-14
       13.000000       110.00000   1.1011560e-13
       13.000000       111.00000   8.4269722e-14
       13.000000       117.00000   3.8007511e-14
       13.000000       123.00000   1.3385433e-13
       13.000000       124.00000   1.0132675e-13
       13.000000       130.00000   4.6811441e-14
       19.000000       6.0000000   1.0011158e-12
       19.000000       7.0000000   6.0702406e-13
       19.000000       13.000000   8.7833538e-14
       19.000000       19.000000   1.8639301e-12
       19.000000       20.000000   6.0527100e-13
       19.000000       26.000000   8.8289242e-14
       19.000000       32.000000   9.8744903e-13
       19.000000       33.000000   6.5594154e-13
       19.000000       39.000000   8.7390821e-14
       19.000000       45.000000   1.1330462e-12
       19.000000       46.000000   7.4852906e-13
       19.000000       52.000000   1.0231691e-13
       19.000000       58.000000   1.0132372e-12
       19.000000       59.000000   5.8521184e-13
       19.000000       65.000000   8.3260139e-14
       19.000000       71.000000   1.0358561e-12
       19.000000       72.000000   6.5334966e-13
       19.000000       78.000000   8.9027828e-14
       19.000000       84.000000   1.2082000e-12
       19.000000       85.000000   7.5214726e-13
       19.000000       91.000000   1.0532285e-13
       19.000000       97.000000   9.1015588e-13
       19.000000       98.000000   6.9267439e-13
       19.000000       104.00000   8.3081992e-14
       19.000000       110.00000   1.0341680e-12
       19.000000       111.00000   7.9251588e-13
       19.000000       117.00000   9.7193092e-14
       19.000000       123.00000   1.1936414e-12
       19.000000       124.00000   9.0645577e-13
       19.000000       130.00000   1.1336616e-13
       20.000000       6.0000000   6.0628765e-13
       20.000000       7.0000000   6.2948022e-13
       20.000000       13.000000   6.7427400e-14
       20.000000       19.000000   6.0527100e-13
       20.000000       20.000000   8.4330897e-13
       20.000000       26.000000   6.8351728e-14
       20.000000       32.000000   6.5428762e-13
       20.000000       33.000000   6.3837282e-13
       20.000000       39.000000   6.6749449e-14
       20.000000       45.000000   7.4895418e-13
       20.000000       46.000000   7.3408172e-13
       20.000000       52.000000   7.8135582e-14
       20.000000       58.000000   5.8267892e-13
       20.000000       59.000000   6.2304616e-13
       20.000000       65.000000   6.4287569e-14
       20.000000       71.000000   6.5089630e-13
       20.000000       72.000000   6.5586040e-13
       20.000000       78.000000   6.7723328e-14
       20.000000       84.000000   7.5052517e-13
       20.000000       85.000000   7.6567384e-13
       20.000000       91.000000   8.0544133e-14
       20.000000       97.000000   6.8990760e-13
       20.000000       98.000000   6.1510329e-13
       20.000000       104.00000   6.2017229e-14
       20.000000       110.00000   7.8931517e-13
