#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   531    0.24613E+04   -0.19431E+02    0.51959E-08   -0.19431E+02    0.62574E+01    0.51402E-09    0.51959E-08    0.51402E-09    0.52989E-13
   532    0.24620E+04   -0.18163E+02    0.51811E-08   -0.18163E+02    0.62919E+01    0.48447E-09    0.51811E-08    0.48447E-09    0.52631E-13
   533    0.24625E+04   -0.16896E+02    0.51688E-08   -0.16896E+02    0.63314E+01    0.45518E-09    0.51688E-08    0.45518E-09    0.52276E-13
   534    0.24627E+04   -0.15632E+02    0.51587E-08   -0.15632E+02    0.63760E+01    0.42614E-09    0.51587E-08    0.42614E-09    0.51924E-13
   535    0.24627E+04   -0.14371E+02    0.51509E-08   -0.14371E+02    0.64256E+01    0.39735E-09    0.51509E-08    0.39735E-09    0.51575E-13
   536    0.24625E+04   -0.13113E+02    0.51454E-08   -0.13113E+02    0.64803E+01    0.36879E-09    0.51454E-08    0.36879E-09    0.51228E-13
   537    0.24622E+04   -0.11859E+02    0.51421E-08   -0.11859E+02    0.65399E+01    0.34046E-09    0.51421E-08    0.34046E-09    0.50885E-13
   538    0.24615E+04   -0.10611E+02    0.51409E-08   -0.10611E+02    0.66047E+01    0.31234E-09    0.51409E-08    0.31234E-09    0.50544E-13
   539    0.24607E+04   -0.93681E+01    0.51419E-08   -0.93681E+01    0.66745E+01    0.28443E-09    0.51419E-08    0.28443E-09    0.50207E-13
   540    0.24596E+04   -0.81324E+01    0.51450E-08   -0.81324E+01    0.67495E+01    0.25672E-09    0.51450E-08    0.25672E-09    0.49872E-13
   541    0.24583E+04   -0.69033E+01    0.51502E-08   -0.69033E+01    0.68294E+01    0.22920E-09    0.51502E-08    0.22920E-09    0.49539E-13
   542    0.24568E+04   -0.56832E+01    0.51573E-08   -0.56832E+01    0.69144E+01    0.20186E-09    0.51573E-08    0.20186E-09    0.49210E-13
   543    0.24550E+04   -0.44715E+01    0.51665E-08   -0.44715E+01    0.70045E+01    0.17469E-09    0.51665E-08    0.17469E-09    0.48883E-13
   544    0.24531E+04   -0.32691E+01    0.51776E-08   -0.32691E+01    0.70996E+01    0.14767E-09    0.51776E-08    0.14767E-09    0.48559E-13
   545    0.24509E+04   -0.20768E+01    0.51906E-08   -0.20768E+01    0.71997E+01    0.12081E-09    0.51906E-08    0.12081E-09    0.48238E-13
   546    0.24485E+04   -0.89539E+00    0.52054E-08   -0.89539E+00    0.73046E+01    0.94098E-10    0.52054E-08    0.94098E-10    0.47919E-13
   547    0.24459E+04    0.27473E+00    0.52221E-08    0.27473E+00    0.74145E+01    0.67515E-10    0.52221E-08    0.67515E-10    0.47603E-13
   548    0.24431E+04    0.14326E+01    0.52406E-08    0.14326E+01    0.75294E+01    0.41056E-10    0.52406E-08    0.41056E-10    0.47289E-13
   549    0.24401E+04    0.25774E+01    0.52608E-08    0.25774E+01    0.76492E+01    0.14712E-10    0.52608E-08    0.14712E-10    0.46978E-13
   550    0.24369E+04    0.37087E+01    0.52828E-08    0.37087E+01    0.77741E+01   -0.11526E-10    0.52828E-08   -0.11526E-10    0.46669E-13
   551    0.24335E+04    0.48259E+01    0.53064E-08    0.48259E+01    0.79039E+01   -0.37666E-10    0.53064E-08   -0.37666E-10    0.46363E-13
   552    0.24299E+04    0.59279E+01    0.53316E-08    0.59279E+01    0.80386E+01   -0.63705E-10    0.53316E-08   -0.63705E-10    0.46059E-13
   553    0.24261E+04    0.70146E+01    0.53585E-08    0.70146E+01    0.81769E+01   -0.89642E-10    0.53585E-08   -0.89642E-10    0.45757E-13
   554    0.24221E+04    0.80851E+01    0.53870E-08    0.80851E+01    0.83215E+01   -0.11547E-09    0.53870E-08   -0.11547E-09    0.45458E-13
   555    0.24179E+04    0.91386E+01    0.54170E-08    0.91386E+01    0.84705E+01   -0.14119E-09    0.54170E-08   -0.14119E-09    0.45162E-13
   556    0.24135E+04    0.10175E+02    0.54486E-08    0.10175E+02    0.86243E+01   -0.16680E-09    0.54486E-08   -0.16680E-09    0.44867E-13
   557    0.24089E+04    0.11193E+02    0.54817E-08    0.11193E+02    0.87824E+01   -0.19229E-09    0.54817E-08   -0.19229E-09    0.44575E-13
   558    0.24042E+04    0.12192E+02    0.55163E-08    0.12192E+02    0.89462E+01   -0.21766E-09    0.55163E-08   -0.21766E-09    0.44286E-13
   559    0.23992E+04    0.13173E+02    0.55523E-08    0.13173E+02    0.91135E+01   -0.24290E-09    0.55523E-08   -0.24290E-09    0.43998E-13
   560    0.23941E+04    0.14133E+02    0.55898E-08    0.14133E+02    0.92850E+01   -0.26802E-09    0.55898E-08   -0.26802E-09    0.43713E-13
   561    0.23887E+04    0.15073E+02    0.56287E-08    0.15073E+02    0.94615E+01   -0.29301E-09    0.56287E-08   -0.29301E-09    0.43430E-13
   562    0.23833E+04    0.15992E+02    0.56689E-08    0.15992E+02    0.96429E+01   -0.31786E-09    0.56689E-08   -0.31786E-09    0.43150E-13
   563    0.23777E+04    0.16891E+02    0.57105E-08    0.16891E+02    0.98278E+01   -0.34258E-09    0.57105E-08   -0.34258E-09    0.42872E-13
   564    0.23719E+04    0.17766E+02    0.57534E-08    0.17766E+02    0.10018E+02   -0.36716E-09    0.57534E-08   -0.36716E-09    0.42595E-13
   565    0.23659E+04    0.18619E+02    0.57977E-08    0.18619E+02    0.10212E+02   -0.39159E-09    0.57977E-08   -0.39159E-09    0.42322E-13
   566    0.23598E+04    0.19449E+02    0.58432E-08    0.19449E+02    0.10410E+02   -0.41587E-09    0.58432E-08   -0.41587E-09    0.42050E-13
   567    0.23536E+04    0.20256E+02    0.58899E-08    0.20256E+02    0.10612E+02   -0.44001E-09    0.58899E-08   -0.44001E-09    0.41780E-13
   568    0.23472E+04    0.21038E+02    0.59379E-08    0.21038E+02    0.10818E+02   -0.46399E-09    0.59379E-08   -0.46399E-09    0.41513E-13
   569    0.23406E+04    0.21798E+02    0.59870E-08    0.21798E+02    0.11029E+02   -0.48781E-09    0.59870E-08   -0.48781E-09    0.41248E-13
   570    0.23339E+04    0.22530E+02    0.60373E-08    0.22530E+02    0.11244E+02   -0.51148E-09    0.60373E-08   -0.51148E-09    0.40984E-13
   571    0.23270E+04    0.23237E+02    0.60888E-08    0.23237E+02    0.11462E+02   -0.53497E-09    0.60888E-08   -0.53497E-09    0.40723E-13
   572    0.23200E+04    0.23919E+02    0.61414E-08    0.23919E+02    0.11684E+02   -0.55830E-09    0.61414E-08   -0.55830E-09    0.40464E-13
   573    0.23129E+04    0.24573E+02    0.61950E-08    0.24573E+02    0.11910E+02   -0.58146E-09    0.61950E-08   -0.58146E-09    0.40207E-13
   574    0.23057E+04    0.25202E+02    0.62497E-08    0.25202E+02    0.12140E+02   -0.60445E-09    0.62497E-08   -0.60445E-09    0.39952E-13
   575    0.22983E+04    0.25803E+02    0.63054E-08    0.25803E+02    0.12372E+02   -0.62726E-09    0.63054E-08   -0.62726E-09    0.39699E-13
   576    0.22908E+04    0.26377E+02    0.63622E-08    0.26377E+02    0.12609E+02   -0.64988E-09    0.63622E-08   -0.64988E-09    0.39448E-13
   577    0.22832E+04    0.26923E+02    0.64199E-08    0.26923E+02    0.12849E+02   -0.67232E-09    0.64199E-08   -0.67232E-09    0.39200E-13
   578    0.22755E+04    0.27440E+02    0.64785E-08    0.27440E+02    0.13092E+02   -0.69458E-09    0.64785E-08   -0.69458E-09    0.38953E-13
   579    0.22677E+04    0.27929E+02    0.65381E-08    0.27929E+02    0.13339E+02   -0.71664E-09    0.65381E-08   -0.71664E-09    0.38708E-13
   580    0.22598E+04    0.28389E+02    0.65986E-08    0.28389E+02    0.13588E+02   -0.73851E-09    0.65986E-08   -0.73851E-09    0.38464E-13
   581    0.22517E+04    0.28820E+02    0.66599E-08    0.28820E+02    0.13841E+02   -0.76018E-09    0.66599E-08   -0.76018E-09    0.38223E-13
   582    0.22435E+04    0.29221E+02    0.67221E-08    0.29221E+02    0.14097E+02   -0.78165E-09    0.67221E-08   -0.78165E-09    0.37984E-13
   583    0.22353E+04    0.29592E+02    0.67851E-08    0.29592E+02    0.14355E+02   -0.80291E-09    0.67851E-08   -0.80291E-09    0.37746E-13
   584    0.22271E+04    0.29933E+02    0.68489E-08    0.29933E+02    0.14617E+02   -0.82396E-09    0.68489E-08   -0.82396E-09    0.37511E-13
   585    0.22187E+04    0.30243E+02    0.69135E-08    0.30243E+02    0.14881E+02   -0.84481E-09    0.69135E-08   -0.84481E-09    0.37277E-13
   586    0.22103E+04    0.30523E+02    0.69788E-08    0.30523E+02    0.15147E+02   -0.86544E-09    0.69788E-08   -0.86544E-09    0.37045E-13
   587    0.22018E+04    0.30772E+02    0.70448E-08    0.30772E+02    0.15416E+02   -0.88585E-09    0.70448E-08   -0.88585E-09    0.36815E-13
   588    0.21932E+04    0.30989E+02    0.71114E-08    0.30989E+02    0.15688E+02   -0.90603E-09    0.71114E-08   -0.90603E-09    0.36587E-13
   589    0.21845E+04    0.31175E+02    0.71788E-08    0.31175E+02    0.15962E+02   -0.92600E-09    0.71788E-08   -0.92600E-09    0.36360E-13
   590    0.21758E+04    0.31330E+02    0.72467E-08    0.31330E+02    0.16237E+02   -0.94573E-09    0.72467E-08   -0.94573E-09    0.36135E-13
   591    0.21671E+04    0.31453E+02    0.73153E-08    0.31453E+02    0.16516E+02   -0.96523E-09    0.73153E-08   -0.96523E-09    0.35912E-13
   592    0.21583E+04    0.31544E+02    0.73844E-08    0.31544E+02    0.16795E+02   -0.98450E-09    0.73844E-08   -0.98450E-09    0.35691E-13
   593    0.21494E+04    0.31603E+02    0.74541E-08    0.31603E+02    0.17078E+02   -0.10035E-08    0.74541E-08   -0.10035E-08    0.35471E-13
   594    0.21404E+04    0.31630E+02    0.75243E-08    0.31630E+02    0.17362E+02   -0.10223E-08    0.75243E-08   -0.10223E-08    0.35253E-13
   595    0.21314E+04    0.31625E+02    0.75950E-08    0.31625E+02    0.17647E+02   -0.10409E-08    0.75950E-08   -0.10409E-08    0.35037E-13
   596    0.21225E+04    0.31587E+02    0.76662E-08    0.31587E+02    0.17935E+02   -0.10591E-08    0.76662E-08   -0.10591E-08    0.34822E-13
   597    0.21135E+04    0.31517E+02    0.77378E-08    0.31517E+02    0.18221E+02   -0.10772E-08    0.77378E-08   -0.10772E-08    0.34609E-13
   598    0.21047E+04    0.31414E+02    0.78098E-08    0.31414E+02    0.18511E+02   -0.10950E-08    0.78098E-08   -0.10950E-08    0.34397E-13
   599    0.20958E+04    0.31280E+02    0.78822E-08    0.31280E+02    0.18802E+02   -0.11125E-08    0.78822E-08   -0.11125E-08    0.34187E-13
   600    0.20867E+04    0.31112E+02    0.79549E-08    0.31112E+02    0.19094E+02   -0.11298E-08    0.79549E-08   -0.11298E-08    0.33979E-13
   601    0.20777E+04    0.30912E+02    0.80280E-08    0.30912E+02    0.19387E+02   -0.11468E-08    0.80280E-08   -0.11468E-08    0.33772E-13
   602    0.20687E+04    0.30679E+02    0.81014E-08    0.30679E+02    0.19680E+02   -0.11635E-08    0.81014E-08   -0.11635E-08    0.33567E-13
   603    0.20596E+04    0.30414E+02    0.81751E-08    0.30414E+02    0.19975E+02   -0.11800E-08    0.81751E-08   -0.11800E-08    0.33363E-13
   604    0.20507E+04    0.30117E+02    0.82491E-08    0.30117E+02    0.20270E+02   -0.11962E-08    0.82491E-08   -0.11962E-08    0.33161E-13
   605    0.20417E+04    0.29787E+02    0.83233E-08    0.29787E+02    0.20565E+02   -0.12121E-08    0.83233E-08   -0.12121E-08    0.32960E-13
   606    0.20328E+04    0.29425E+02    0.83978E-08    0.29425E+02    0.20861E+02   -0.12278E-08    0.83978E-08   -0.12278E-08    0.32761E-13
   607    0.20237E+04    0.29030E+02    0.84725E-08    0.29030E+02    0.21157E+02   -0.12432E-08    0.84725E-08   -0.12432E-08    0.32563E-13
   608    0.20148E+04    0.28603E+02    0.85475E-08    0.28603E+02    0.21453E+02   -0.12584E-08    0.85475E-08   -0.12584E-08    0.32367E-13
   609    0.20060E+04    0.28144E+02    0.86226E-08    0.28144E+02    0.21749E+02   -0.12733E-08    0.86226E-08   -0.12733E-08    0.32172E-13
   610    0.19971E+04    0.27652E+02    0.86979E-08    0.27652E+02    0.22045E+02   -0.12879E-08    0.86979E-08   -0.12879E-08    0.31978E-13
   611    0.19883E+04    0.27129E+02    0.87733E-08    0.27129E+02    0.22341E+02   -0.13023E-08    0.87733E-08   -0.13023E-08    0.31787E-13
   612    0.19796E+04    0.26575E+02    0.88489E-08    0.26575E+02    0.22637E+02   -0.13164E-08    0.88489E-08   -0.13164E-08    0.31596E-13
   613    0.19708E+04    0.25988E+02    0.89246E-08    0.25988E+02    0.22930E+02   -0.13302E-08    0.89246E-08   -0.13302E-08    0.31407E-13
   614    0.19621E+04    0.25370E+02    0.90003E-08    0.25370E+02    0.23225E+02   -0.13438E-08    0.90003E-08   -0.13438E-08    0.31219E-13
   615    0.19535E+04    0.24720E+02    0.90762E-08    0.24720E+02    0.23518E+02   -0.13572E-08    0.90762E-08   -0.13572E-08    0.31033E-13
   616    0.19449E+04    0.24040E+02    0.91522E-08    0.24040E+02    0.23812E+02   -0.13703E-08    0.91522E-08   -0.13703E-08    0.30848E-13
   617    0.19365E+04    0.23330E+02    0.92282E-08    0.23330E+02    0.24104E+02   -0.13831E-08    0.92282E-08   -0.13831E-08    0.30664E-13
   618    0.19281E+04    0.22587E+02    0.93042E-08    0.22587E+02    0.24396E+02   -0.13957E-08    0.93042E-08   -0.13957E-08    0.30482E-13
   619    0.19198E+04    0.21817E+02    0.93802E-08    0.21817E+02    0.24687E+02   -0.14080E-08    0.93802E-08   -0.14080E-08    0.30301E-13
   620    0.19116E+04    0.21015E+02    0.94562E-08    0.21015E+02    0.24976E+02   -0.14201E-08    0.94562E-08   -0.14201E-08    0.30122E-13
   621    0.19034E+04    0.20184E+02    0.95322E-08    0.20184E+02    0.25264E+02   -0.14319E-08    0.95322E-08   -0.14319E-08    0.29944E-13
   622    0.18953E+04    0.19323E+02    0.96082E-08    0.19323E+02    0.25550E+02   -0.14435E-08    0.96082E-08   -0.14435E-08    0.29767E-13
   623    0.18874E+04    0.18434E+02    0.96841E-08    0.18434E+02    0.25834E+02   -0.14548E-08    0.96841E-08   -0.14548E-08    0.29591E-13
   624    0.18794E+04    0.17516E+02    0.97599E-08    0.17516E+02    0.26117E+02   -0.14659E-08    0.97599E-08   -0.14659E-08    0.29417E-13
   625    0.18716E+04    0.16569E+02    0.98357E-08    0.16569E+02    0.26398E+02   -0.14767E-08    0.98357E-08   -0.14767E-08    0.29244E-13
   626    0.18639E+04    0.15594E+02    0.99113E-08    0.15594E+02    0.26677E+02   -0.14873E-08    0.99113E-08   -0.14873E-08    0.29072E-13
   627    0.18563E+04    0.14592E+02    0.99868E-08    0.14592E+02    0.26954E+02   -0.14976E-08    0.99868E-08   -0.14976E-08    0.28902E-13
   628    0.18489E+04    0.13562E+02    0.10062E-07    0.13562E+02    0.27228E+02   -0.15077E-08    0.10062E-07   -0.15077E-08    0.28733E-13
   629    0.18416E+04    0.12505E+02    0.10137E-07    0.12505E+02    0.27501E+02   -0.15175E-08    0.10137E-07   -0.15175E-08    0.28565E-13
   630    0.18343E+04    0.11421E+02    0.10212E-07    0.11421E+02    0.27770E+02   -0.15271E-08    0.10212E-07   -0.15271E-08    0.28398E-13
   631    0.18271E+04    0.10312E+02    0.10287E-07    0.10312E+02    0.28038E+02   -0.15364E-08    0.10287E-07   -0.15364E-08    0.28233E-13
   632    0.18202E+04    0.91767E+01    0.10362E-07    0.91767E+01    0.28302E+02   -0.15455E-08    0.10362E-07   -0.15455E-08    0.28069E-13
   633    0.18132E+04    0.80166E+01    0.10436E-07    0.80166E+01    0.28565E+02   -0.15544E-08    0.10436E-07   -0.15544E-08    0.27906E-13
   634    0.18065E+04    0.68319E+01    0.10510E-07    0.68319E+01    0.28823E+02   -0.15630E-08    0.10510E-07   -0.15630E-08    0.27744E-13
   635    0.17999E+04    0.56231E+01    0.10584E-07    0.56231E+01    0.29080E+02   -0.15713E-08    0.10584E-07   -0.15713E-08    0.27583E-13
   636    0.17934E+04    0.43909E+01    0.10657E-07    0.43909E+01    0.29334E+02   -0.15794E-08    0.10657E-07   -0.15794E-08    0.27423E-13
   637    0.17871E+04    0.31347E+01    0.10731E-07    0.31347E+01    0.29583E+02   -0.15873E-08    0.10731E-07   -0.15873E-08    0.27265E-13
   638    0.17809E+04    0.18566E+01    0.10803E-07    0.18566E+01    0.29831E+02   -0.15950E-08    0.10803E-07   -0.15950E-08    0.27108E-13
   639    0.17748E+04    0.55573E+00    0.10876E-07    0.55573E+00    0.30074E+02   -0.16023E-08    0.10876E-07   -0.16023E-08    0.26952E-13
   640    0.17689E+04   -0.76634E+00    0.10948E-07   -0.76634E+00    0.30315E+02   -0.16095E-08    0.10948E-07   -0.16095E-08    0.26797E-13
   641    0.17632E+04   -0.21096E+01    0.11020E-07   -0.21096E+01    0.30551E+02   -0.16164E-08    0.11020E-07   -0.16164E-08    0.26643E-13
   642    0.17575E+04   -0.34733E+01    0.11091E-07   -0.34733E+01    0.30784E+02   -0.16231E-08    0.11091E-07   -0.16231E-08    0.26490E-13
   643    0.17521E+04   -0.48569E+01    0.11162E-07   -0.48569E+01    0.31014E+02   -0.16295E-08    0.11162E-07   -0.16295E-08    0.26339E-13
   644    0.17469E+04   -0.62598E+01    0.11233E-07   -0.62598E+01    0.31238E+02   -0.16357E-08    0.11233E-07   -0.16357E-08    0.26188E-13
   645    0.17417E+04   -0.76815E+01    0.11303E-07   -0.76815E+01    0.31459E+02   -0.16417E-08    0.11303E-07   -0.16417E-08    0.26038E-13
   646    0.17367E+04   -0.91215E+01    0.11373E-07   -0.91215E+01    0.31677E+02   -0.16474E-08    0.11373E-07   -0.16474E-08    0.25890E-13
   647    0.17320E+04   -0.10580E+02    0.11442E-07   -0.10580E+02    0.31890E+02   -0.16529E-08    0.11442E-07   -0.16529E-08    0.25743E-13
   648    0.17273E+04   -0.12054E+02    0.11511E-07   -0.12054E+02    0.32099E+02   -0.16582E-08    0.11511E-07   -0.16582E-08    0.25596E-13
   649    0.17229E+04   -0.13545E+02    0.11579E-07   -0.13545E+02    0.32303E+02   -0.16632E-08    0.11579E-07   -0.16632E-08    0.25451E-13
   650    0.17187E+04   -0.15051E+02    0.11646E-07   -0.15051E+02    0.32502E+02   -0.16680E-08    0.11646E-07   -0.16680E-08    0.25306E-13
   651    0.17145E+04   -0.16573E+02    0.11713E-07   -0.16573E+02    0.32699E+02   -0.16726E-08    0.11713E-07   -0.16726E-08    0.25163E-13
   652    0.17106E+04   -0.18109E+02    0.11780E-07   -0.18109E+02    0.32890E+02   -0.16769E-08    0.11780E-07   -0.16769E-08    0.25021E-13
   653    0.17069E+04   -0.19659E+02    0.11846E-07   -0.19659E+02    0.33075E+02   -0.16810E-08    0.11846E-07   -0.16810E-08    0.24879E-13
   654    0.17033E+04   -0.21220E+02    0.11911E-07   -0.21220E+02    0.33257E+02   -0.16849E-08    0.11911E-07   -0.16849E-08    0.24739E-13
   655    0.16999E+04   -0.22796E+02    0.11976E-07   -0.22796E+02    0.33434E+02   -0.16885E-08    0.11976E-07   -0.16885E-08    0.24600E-13
   656    0.16967E+04   -0.24382E+02    0.12040E-07   -0.24382E+02    0.33606E+02   -0.16920E-08    0.12040E-07   -0.16920E-08    0.24461E-13
   657    0.16937E+04   -0.25979E+02    0.12104E-07   -0.25979E+02    0.33773E+02   -0.16952E-08    0.12104E-07   -0.16952E-08    0.24324E-13
   658    0.16907E+04   -0.27587E+02    0.12167E-07   -0.27587E+02    0.33935E+02   -0.16981E-08    0.12167E-07   -0.16981E-08    0.24187E-13
   659    0.16882E+04   -0.29205E+02    0.12229E-07   -0.29205E+02    0.34093E+02   -0.17009E-08    0.12229E-07   -0.17009E-08    0.24052E-13
   660    0.16857E+04   -0.30832E+02    0.12291E-07   -0.30832E+02    0.34244E+02   -0.17034E-08    0.12291E-07   -0.17034E-08    0.23917E-13
   661    0.16835E+04   -0.32466E+02    0.12352E-07   -0.32466E+02    0.34390E+02   -0.17057E-08    0.12352E-07   -0.17057E-08    0.23783E-13
   662    0.16814E+04   -0.34108E+02    0.12412E-07   -0.34108E+02    0.34532E+02   -0.17078E-08    0.12412E-07   -0.17078E-08    0.23651E-13
   663    0.16795E+04   -0.35759E+02    0.12472E-07   -0.35759E+02    0.34669E+02   -0.17097E-08    0.12472E-07   -0.17097E-08    0.23519E-13
   664    0.16778E+04   -0.37414E+02    0.12532E-07   -0.37414E+02    0.34799E+02   -0.17114E-08    0.12532E-07   -0.17114E-08    0.23388E-13
   665    0.16762E+04   -0.39076E+02    0.12590E-07   -0.39076E+02    0.34924E+02   -0.17129E-08    0.12590E-07   -0.17129E-08    0.23258E-13
   666    0.16749E+04   -0.40741E+02    0.12648E-07   -0.40741E+02    0.35044E+02   -0.17141E-08    0.12648E-07   -0.17141E-08    0.23129E-13
   667    0.16738E+04   -0.42412E+02    0.12706E-07   -0.42412E+02    0.35158E+02   -0.17151E-08    0.12706E-07   -0.17151E-08    0.23001E-13
   668    0.16728E+04   -0.44086E+02    0.12762E-07   -0.44086E+02    0.35267E+02   -0.17160E-08    0.12762E-07   -0.17160E-08    0.22873E-13
   669    0.16721E+04   -0.45763E+02    0.12818E-07   -0.45763E+02    0.35370E+02   -0.17166E-08    0.12818E-07   -0.17166E-08    0.22747E-13
   670    0.16715E+04   -0.47441E+02    0.12874E-07   -0.47441E+02    0.35468E+02   -0.17170E-08    0.12874E-07   -0.17170E-08    0.22621E-13
   671    0.16712E+04   -0.49121E+02    0.12929E-07   -0.49121E+02    0.35561E+02   -0.17172E-08    0.12929E-07   -0.17172E-08    0.22497E-13
   672    0.16709E+04   -0.50802E+02    0.12983E-07   -0.50802E+02    0.35647E+02   -0.17172E-08    0.12983E-07   -0.17172E-08    0.22373E-13
   673    0.16710E+04   -0.52482E+02    0.13036E-07   -0.52482E+02    0.35728E+02   -0.17170E-08    0.13036E-07   -0.17170E-08    0.22250E-13
   674    0.16712E+04   -0.54161E+02    0.13089E-07   -0.54161E+02    0.35803E+02   -0.17166E-08    0.13089E-07   -0.17166E-08    0.22128E-13
   675    0.16716E+04   -0.55839E+02    0.13141E-07   -0.55839E+02    0.35872E+02   -0.17160E-08    0.13141E-07   -0.17160E-08    0.22006E-13
   676    0.16721E+04   -0.57514E+02    0.13192E-07   -0.57514E+02    0.35935E+02   -0.17152E-08    0.13192E-07   -0.17152E-08    0.21886E-13
   677    0.16729E+04   -0.59186E+02    0.13243E-07   -0.59186E+02    0.35993E+02   -0.17142E-08    0.13243E-07   -0.17142E-08    0.21766E-13
   678    0.16739E+04   -0.60854E+02    0.13293E-07   -0.60854E+02    0.36044E+02   -0.17130E-08    0.13293E-07   -0.17130E-08    0.21648E-13
   679    0.16750E+04   -0.62518E+02    0.13342E-07   -0.62518E+02    0.36090E+02   -0.17116E-08    0.13342E-07   -0.17116E-08    0.21530E-13
   680    0.16764E+04   -0.64177E+02    0.13390E-07   -0.64177E+02    0.36130E+02   -0.17100E-08    0.13390E-07   -0.17100E-08    0.21412E-13
   681    0.16780E+04   -0.65829E+02    0.13438E-07   -0.65829E+02    0.36164E+02   -0.17082E-08    0.13438E-07   -0.17082E-08    0.21296E-13
   682    0.16797E+04   -0.67475E+02    0.13485E-07   -0.67475E+02    0.36191E+02   -0.17063E-08    0.13485E-07   -0.17063E-08    0.21180E-13
   683    0.16817E+04   -0.69116E+02    0.13531E-07   -0.69116E+02    0.36214E+02   -0.17041E-08    0.13531E-07   -0.17041E-08    0.21066E-13
   684    0.16838E+04   -0.70747E+02    0.13577E-07   -0.70747E+02    0.36229E+02   -0.17018E-08    0.13577E-07   -0.17018E-08    0.20952E-13
   685    0.16860E+04   -0.72371E+02    0.13622E-07   -0.72371E+02    0.36239E+02   -0.16992E-08    0.13622E-07   -0.16992E-08    0.20838E-13
   686    0.16884E+04   -0.73977E+02    0.13666E-07   -0.73977E+02    0.36243E+02   -0.16965E-08    0.13666E-07   -0.16965E-08    0.20726E-13
   687    0.16911E+04   -0.75577E+02    0.13709E-07   -0.75577E+02    0.36242E+02   -0.16936E-08    0.13709E-07   -0.16936E-08    0.20614E-13
   688    0.16939E+04   -0.77169E+02    0.13752E-07   -0.77169E+02    0.36233E+02   -0.16905E-08    0.13752E-07   -0.16905E-08    0.20503E-13
   689    0.16969E+04   -0.78744E+02    0.13793E-07   -0.78744E+02    0.36219E+02   -0.16873E-08    0.13793E-07   -0.16873E-08    0.20393E-13
   690    0.17001E+04   -0.80312E+02    0.13834E-07   -0.80312E+02    0.36200E+02   -0.16838E-08    0.13834E-07   -0.16838E-08    0.20283E-13
   691    0.17034E+04   -0.81864E+02    0.13875E-07   -0.81864E+02    0.36173E+02   -0.16802E-08    0.13875E-07   -0.16802E-08    0.20175E-13
   692    0.17069E+04   -0.83400E+02    0.13914E-07   -0.83400E+02    0.36142E+02   -0.16764E-08    0.13914E-07   -0.16764E-08    0.20067E-13
   693    0.17106E+04   -0.84928E+02    0.13953E-07   -0.84928E+02    0.36104E+02   -0.16725E-08    0.13953E-07   -0.16725E-08    0.19959E-13
   694    0.17144E+04   -0.86433E+02    0.13991E-07   -0.86433E+02    0.36060E+02   -0.16683E-08    0.13991E-07   -0.16683E-08    0.19853E-13
   695    0.17185E+04   -0.87922E+02    0.14028E-07   -0.87922E+02    0.36012E+02   -0.16640E-08    0.14028E-07   -0.16640E-08    0.19747E-13
   696    0.17227E+04   -0.89411E+02    0.14064E-07   -0.89411E+02    0.35957E+02   -0.16595E-08    0.14064E-07   -0.16595E-08    0.19642E-13
   697    0.17270E+04   -0.90869E+02    0.14099E-07   -0.90869E+02    0.35896E+02   -0.16549E-08    0.14099E-07   -0.16549E-08    0.19537E-13
   698    0.17315E+04   -0.92312E+02    0.14134E-07   -0.92312E+02    0.35828E+02   -0.16500E-08    0.14134E-07   -0.16500E-08    0.19433E-13
   699    0.17362E+04   -0.93731E+02    0.14168E-07   -0.93731E+02    0.35756E+02   -0.16450E-08    0.14168E-07   -0.16450E-08    0.19330E-13
   700    0.17410E+04   -0.95136E+02    0.14201E-07   -0.95136E+02    0.35678E+02   -0.16399E-08    0.14201E-07   -0.16399E-08    0.19228E-13
   701    0.17460E+04   -0.96524E+02    0.14233E-07   -0.96524E+02    0.35594E+02   -0.16346E-08    0.14233E-07   -0.16346E-08    0.19126E-13
   702    0.17511E+04   -0.97883E+02    0.14264E-07   -0.97883E+02    0.35505E+02   -0.16291E-08    0.14264E-07   -0.16291E-08    0.19025E-13
   703    0.17564E+04   -0.99241E+02    0.14295E-07   -0.99241E+02    0.35409E+02   -0.16234E-08    0.14295E-07   -0.16234E-08    0.18924E-13
   704    0.17618E+04   -0.10056E+03    0.14324E-07   -0.10056E+03    0.35309E+02   -0.16176E-08    0.14324E-07   -0.16176E-08    0.18825E-13
   705    0.17673E+04   -0.10186E+03    0.14353E-07   -0.10186E+03    0.35202E+02   -0.16117E-08    0.14353E-07   -0.16117E-08    0.18725E-13
   706    0.17729E+04   -0.10314E+03    0.14381E-07   -0.10314E+03    0.35091E+02   -0.16055E-08    0.14381E-07   -0.16055E-08    0.18627E-13
   707    0.17787E+04   -0.10440E+03    0.14408E-07   -0.10440E+03    0.34974E+02   -0.15993E-08    0.14408E-07   -0.15993E-08    0.18529E-13
   708    0.17847E+04   -0.10562E+03    0.14434E-07   -0.10562E+03    0.34852E+02   -0.15928E-08    0.14434E-07   -0.15928E-08    0.18432E-13
   709    0.17908E+04   -0.10684E+03    0.14459E-07   -0.10684E+03    0.34724E+02   -0.15862E-08    0.14459E-07   -0.15862E-08    0.18335E-13
