#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1218    0.85871E+03    0.11745E+02    0.60313E-09    0.11745E+02    0.20908E+02   -0.19022E-09    0.60313E-09   -0.19022E-09    0.24845E-14
  1219    0.85408E+03    0.11605E+02    0.60665E-09    0.11605E+02    0.21115E+02   -0.19262E-09    0.60665E-09   -0.19262E-09    0.24762E-14
  1220    0.84954E+03    0.11445E+02    0.61000E-09    0.11445E+02    0.21321E+02   -0.19497E-09    0.61000E-09   -0.19497E-09    0.24679E-14
  1221    0.84501E+03    0.11268E+02    0.61320E-09    0.11268E+02    0.21527E+02   -0.19730E-09    0.61320E-09   -0.19730E-09    0.24596E-14
  1222    0.84050E+03    0.11073E+02    0.61623E-09    0.11073E+02    0.21733E+02   -0.19958E-09    0.61623E-09   -0.19958E-09    0.24514E-14
  1223    0.83599E+03    0.10862E+02    0.61911E-09    0.10862E+02    0.21938E+02   -0.20183E-09    0.61911E-09   -0.20183E-09    0.24432E-14
  1224    0.83150E+03    0.10631E+02    0.62183E-09    0.10631E+02    0.22141E+02   -0.20404E-09    0.62183E-09   -0.20404E-09    0.24351E-14
  1225    0.82709E+03    0.10384E+02    0.62440E-09    0.10384E+02    0.22344E+02   -0.20622E-09    0.62440E-09   -0.20622E-09    0.24270E-14
  1226    0.82270E+03    0.10121E+02    0.62682E-09    0.10121E+02    0.22546E+02   -0.20835E-09    0.62682E-09   -0.20835E-09    0.24189E-14
  1227    0.81839E+03    0.98398E+01    0.62909E-09    0.98398E+01    0.22748E+02   -0.21045E-09    0.62909E-09   -0.21045E-09    0.24109E-14
  1228    0.81402E+03    0.95429E+01    0.63121E-09    0.95429E+01    0.22948E+02   -0.21251E-09    0.63121E-09   -0.21251E-09    0.24029E-14
  1229    0.80973E+03    0.92285E+01    0.63318E-09    0.92285E+01    0.23147E+02   -0.21453E-09    0.63318E-09   -0.21453E-09    0.23949E-14
  1230    0.80531E+03    0.88990E+01    0.63501E-09    0.88990E+01    0.23344E+02   -0.21650E-09    0.63501E-09   -0.21650E-09    0.23869E-14
  1231    0.80104E+03    0.85529E+01    0.63669E-09    0.85529E+01    0.23541E+02   -0.21844E-09    0.63669E-09   -0.21844E-09    0.23790E-14
  1232    0.79679E+03    0.81918E+01    0.63823E-09    0.81918E+01    0.23735E+02   -0.22034E-09    0.63823E-09   -0.22034E-09    0.23711E-14
  1233    0.79269E+03    0.78135E+01    0.63963E-09    0.78135E+01    0.23929E+02   -0.22220E-09    0.63963E-09   -0.22220E-09    0.23633E-14
  1234    0.78853E+03    0.74211E+01    0.64090E-09    0.74211E+01    0.24121E+02   -0.22401E-09    0.64090E-09   -0.22401E-09    0.23554E-14
  1235    0.78468E+03    0.70131E+01    0.64202E-09    0.70131E+01    0.24311E+02   -0.22579E-09    0.64202E-09   -0.22579E-09    0.23477E-14
  1236    0.78069E+03    0.65904E+01    0.64301E-09    0.65904E+01    0.24499E+02   -0.22752E-09    0.64301E-09   -0.22752E-09    0.23399E-14
  1237    0.77670E+03    0.61522E+01    0.64387E-09    0.61522E+01    0.24685E+02   -0.22921E-09    0.64387E-09   -0.22921E-09    0.23322E-14
  1238    0.77281E+03    0.56995E+01    0.64459E-09    0.56995E+01    0.24870E+02   -0.23086E-09    0.64459E-09   -0.23086E-09    0.23245E-14
  1239    0.76892E+03    0.52322E+01    0.64519E-09    0.52322E+01    0.25051E+02   -0.23246E-09    0.64519E-09   -0.23246E-09    0.23168E-14
  1240    0.76504E+03    0.47519E+01    0.64565E-09    0.47519E+01    0.25231E+02   -0.23403E-09    0.64565E-09   -0.23403E-09    0.23092E-14
  1241    0.76132E+03    0.42571E+01    0.64599E-09    0.42571E+01    0.25409E+02   -0.23554E-09    0.64599E-09   -0.23554E-09    0.23015E-14
  1242    0.75753E+03    0.37503E+01    0.64620E-09    0.37503E+01    0.25585E+02   -0.23702E-09    0.64620E-09   -0.23702E-09    0.22940E-14
  1243    0.75382E+03    0.32282E+01    0.64629E-09    0.32282E+01    0.25758E+02   -0.23845E-09    0.64629E-09   -0.23845E-09    0.22864E-14
  1244    0.75020E+03    0.26946E+01    0.64626E-09    0.26946E+01    0.25929E+02   -0.23983E-09    0.64626E-09   -0.23983E-09    0.22789E-14
  1245    0.74666E+03    0.21482E+01    0.64611E-09    0.21482E+01    0.26098E+02   -0.24117E-09    0.64611E-09   -0.24117E-09    0.22714E-14
  1246    0.74313E+03    0.15905E+01    0.64584E-09    0.15905E+01    0.26263E+02   -0.24247E-09    0.64584E-09   -0.24247E-09    0.22639E-14
  1247    0.73960E+03    0.10201E+01    0.64545E-09    0.10201E+01    0.26426E+02   -0.24372E-09    0.64545E-09   -0.24372E-09    0.22565E-14
  1248    0.73616E+03    0.43776E+00    0.64494E-09    0.43776E+00    0.26586E+02   -0.24492E-09    0.64494E-09   -0.24492E-09    0.22491E-14
  1249    0.73280E+03   -0.15557E+00    0.64433E-09   -0.15557E+00    0.26744E+02   -0.24608E-09    0.64433E-09   -0.24608E-09    0.22417E-14
  1250    0.72952E+03   -0.75999E+00    0.64360E-09   -0.75999E+00    0.26899E+02   -0.24719E-09    0.64360E-09   -0.24719E-09    0.22344E-14
  1251    0.72625E+03   -0.13753E+01    0.64276E-09   -0.13753E+01    0.27049E+02   -0.24825E-09    0.64276E-09   -0.24825E-09    0.22271E-14
  1252    0.72314E+03   -0.20012E+01    0.64181E-09   -0.20012E+01    0.27198E+02   -0.24926E-09    0.64181E-09   -0.24926E-09    0.22198E-14
  1253    0.71995E+03   -0.26372E+01    0.64077E-09   -0.26372E+01    0.27344E+02   -0.25023E-09    0.64077E-09   -0.25023E-09    0.22125E-14
  1254    0.71685E+03   -0.32830E+01    0.63964E-09   -0.32830E+01    0.27485E+02   -0.25116E-09    0.63964E-09   -0.25116E-09    0.22053E-14
  1255    0.71382E+03   -0.39386E+01    0.63842E-09   -0.39386E+01    0.27624E+02   -0.25204E-09    0.63842E-09   -0.25204E-09    0.21981E-14
  1256    0.71096E+03   -0.46034E+01    0.63712E-09   -0.46034E+01    0.27760E+02   -0.25287E-09    0.63712E-09   -0.25287E-09    0.21909E-14
  1257    0.70809E+03   -0.52772E+01    0.63575E-09   -0.52772E+01    0.27892E+02   -0.25367E-09    0.63575E-09   -0.25367E-09    0.21838E-14
  1258    0.70523E+03   -0.59597E+01    0.63431E-09   -0.59597E+01    0.28020E+02   -0.25441E-09    0.63431E-09   -0.25441E-09    0.21767E-14
  1259    0.70245E+03   -0.66507E+01    0.63281E-09   -0.66507E+01    0.28146E+02   -0.25512E-09    0.63281E-09   -0.25512E-09    0.21696E-14
  1260    0.69975E+03   -0.73496E+01    0.63125E-09   -0.73496E+01    0.28267E+02   -0.25578E-09    0.63125E-09   -0.25578E-09    0.21625E-14
  1261    0.69713E+03   -0.80564E+01    0.62965E-09   -0.80564E+01    0.28386E+02   -0.25640E-09    0.62965E-09   -0.25640E-09    0.21555E-14
  1262    0.69459E+03   -0.87705E+01    0.62800E-09   -0.87705E+01    0.28501E+02   -0.25698E-09    0.62800E-09   -0.25698E-09    0.21485E-14
  1263    0.69212E+03   -0.94920E+01    0.62632E-09   -0.94920E+01    0.28613E+02   -0.25753E-09    0.62632E-09   -0.25753E-09    0.21415E-14
  1264    0.68966E+03   -0.10220E+02    0.62460E-09   -0.10220E+02    0.28720E+02   -0.25803E-09    0.62460E-09   -0.25803E-09    0.21345E-14
  1265    0.68735E+03   -0.10955E+02    0.62287E-09   -0.10955E+02    0.28824E+02   -0.25849E-09    0.62287E-09   -0.25849E-09    0.21276E-14
  1266    0.68504E+03   -0.11696E+02    0.62111E-09   -0.11696E+02    0.28925E+02   -0.25891E-09    0.62111E-09   -0.25891E-09    0.21207E-14
  1267    0.68281E+03   -0.12443E+02    0.61935E-09   -0.12443E+02    0.29020E+02   -0.25929E-09    0.61935E-09   -0.25929E-09    0.21138E-14
  1268    0.68066E+03   -0.13196E+02    0.61758E-09   -0.13196E+02    0.29114E+02   -0.25964E-09    0.61758E-09   -0.25964E-09    0.21070E-14
  1269    0.67859E+03   -0.13954E+02    0.61581E-09   -0.13954E+02    0.29202E+02   -0.25995E-09    0.61581E-09   -0.25995E-09    0.21002E-14
  1270    0.67657E+03   -0.14717E+02    0.61404E-09   -0.14717E+02    0.29286E+02   -0.26022E-09    0.61404E-09   -0.26022E-09    0.20934E-14
  1271    0.67464E+03   -0.15484E+02    0.61229E-09   -0.15484E+02    0.29367E+02   -0.26046E-09    0.61229E-09   -0.26046E-09    0.20866E-14
  1272    0.67276E+03   -0.16256E+02    0.61056E-09   -0.16256E+02    0.29445E+02   -0.26066E-09    0.61056E-09   -0.26066E-09    0.20799E-14
  1273    0.67093E+03   -0.17032E+02    0.60886E-09   -0.17032E+02    0.29517E+02   -0.26082E-09    0.60886E-09   -0.26082E-09    0.20732E-14
  1274    0.66918E+03   -0.17811E+02    0.60718E-09   -0.17811E+02    0.29585E+02   -0.26095E-09    0.60718E-09   -0.26095E-09    0.20665E-14
  1275    0.66750E+03   -0.18593E+02    0.60555E-09   -0.18593E+02    0.29650E+02   -0.26105E-09    0.60555E-09   -0.26105E-09    0.20598E-14
  1276    0.66588E+03   -0.19378E+02    0.60396E-09   -0.19378E+02    0.29711E+02   -0.26112E-09    0.60396E-09   -0.26112E-09    0.20532E-14
  1277    0.66433E+03   -0.20165E+02    0.60242E-09   -0.20165E+02    0.29768E+02   -0.26115E-09    0.60242E-09   -0.26115E-09    0.20466E-14
  1278    0.66285E+03   -0.20954E+02    0.60093E-09   -0.20954E+02    0.29820E+02   -0.26115E-09    0.60093E-09   -0.26115E-09    0.20400E-14
  1279    0.66144E+03   -0.21745E+02    0.59951E-09   -0.21745E+02    0.29868E+02   -0.26112E-09    0.59951E-09   -0.26112E-09    0.20334E-14
  1280    0.66010E+03   -0.22538E+02    0.59816E-09   -0.22538E+02    0.29913E+02   -0.26105E-09    0.59816E-09   -0.26105E-09    0.20269E-14
  1281    0.65883E+03   -0.23332E+02    0.59688E-09   -0.23332E+02    0.29954E+02   -0.26096E-09    0.59688E-09   -0.26096E-09    0.20204E-14
  1282    0.65763E+03   -0.24126E+02    0.59568E-09   -0.24126E+02    0.29989E+02   -0.26084E-09    0.59568E-09   -0.26084E-09    0.20139E-14
  1283    0.65650E+03   -0.24920E+02    0.59457E-09   -0.24920E+02    0.30021E+02   -0.26068E-09    0.59457E-09   -0.26068E-09    0.20074E-14
  1284    0.65544E+03   -0.25716E+02    0.59356E-09   -0.25716E+02    0.30049E+02   -0.26050E-09    0.59356E-09   -0.26050E-09    0.20010E-14
  1285    0.65443E+03   -0.26510E+02    0.59264E-09   -0.26510E+02    0.30073E+02   -0.26029E-09    0.59264E-09   -0.26029E-09    0.19946E-14
  1286    0.65350E+03   -0.27303E+02    0.59183E-09   -0.27303E+02    0.30092E+02   -0.26006E-09    0.59183E-09   -0.26006E-09    0.19882E-14
  1287    0.65263E+03   -0.28095E+02    0.59113E-09   -0.28095E+02    0.30107E+02   -0.25979E-09    0.59113E-09   -0.25979E-09    0.19818E-14
  1288    0.65184E+03   -0.28887E+02    0.59055E-09   -0.28887E+02    0.30118E+02   -0.25950E-09    0.59055E-09   -0.25950E-09    0.19755E-14
  1289    0.65111E+03   -0.29675E+02    0.59010E-09   -0.29675E+02    0.30125E+02   -0.25918E-09    0.59010E-09   -0.25918E-09    0.19692E-14
  1290    0.65044E+03   -0.30462E+02    0.58977E-09   -0.30462E+02    0.30127E+02   -0.25884E-09    0.58977E-09   -0.25884E-09    0.19629E-14
  1291    0.64984E+03   -0.31247E+02    0.58958E-09   -0.31247E+02    0.30125E+02   -0.25847E-09    0.58958E-09   -0.25847E-09    0.19566E-14
  1292    0.64931E+03   -0.32029E+02    0.58954E-09   -0.32029E+02    0.30118E+02   -0.25808E-09    0.58954E-09   -0.25808E-09    0.19504E-14
  1293    0.64883E+03   -0.32808E+02    0.58964E-09   -0.32808E+02    0.30108E+02   -0.25766E-09    0.58964E-09   -0.25766E-09    0.19442E-14
  1294    0.64843E+03   -0.33581E+02    0.58990E-09   -0.33581E+02    0.30094E+02   -0.25722E-09    0.58990E-09   -0.25722E-09    0.19380E-14
  1295    0.64809E+03   -0.34353E+02    0.59032E-09   -0.34353E+02    0.30075E+02   -0.25676E-09    0.59032E-09   -0.25676E-09    0.19318E-14
  1296    0.64780E+03   -0.35118E+02    0.59091E-09   -0.35118E+02    0.30052E+02   -0.25628E-09    0.59091E-09   -0.25628E-09    0.19256E-14
  1297    0.64759E+03   -0.35880E+02    0.59167E-09   -0.35880E+02    0.30026E+02   -0.25577E-09    0.59167E-09   -0.25577E-09    0.19195E-14
  1298    0.64743E+03   -0.36636E+02    0.59262E-09   -0.36636E+02    0.29995E+02   -0.25525E-09    0.59262E-09   -0.25525E-09    0.19134E-14
  1299    0.64733E+03   -0.37388E+02    0.59375E-09   -0.37388E+02    0.29960E+02   -0.25470E-09    0.59375E-09   -0.25470E-09    0.19073E-14
  1300    0.64730E+03   -0.38133E+02    0.59507E-09   -0.38133E+02    0.29921E+02   -0.25413E-09    0.59507E-09   -0.25413E-09    0.19013E-14
  1301    0.64733E+03   -0.38872E+02    0.59658E-09   -0.38872E+02    0.29878E+02   -0.25355E-09    0.59658E-09   -0.25355E-09    0.18952E-14
  1302    0.64741E+03   -0.39604E+02    0.59829E-09   -0.39604E+02    0.29831E+02   -0.25294E-09    0.59829E-09   -0.25294E-09    0.18892E-14
  1303    0.64755E+03   -0.40331E+02    0.60017E-09   -0.40331E+02    0.29779E+02   -0.25231E-09    0.60017E-09   -0.25231E-09    0.18832E-14
  1304    0.64775E+03   -0.41050E+02    0.60222E-09   -0.41050E+02    0.29724E+02   -0.25167E-09    0.60222E-09   -0.25167E-09    0.18773E-14
  1305    0.64801E+03   -0.41763E+02    0.60443E-09   -0.41763E+02    0.29665E+02   -0.25100E-09    0.60443E-09   -0.25100E-09    0.18713E-14
  1306    0.64831E+03   -0.42467E+02    0.60678E-09   -0.42467E+02    0.29602E+02   -0.25032E-09    0.60678E-09   -0.25032E-09    0.18654E-14
  1307    0.64869E+03   -0.43163E+02    0.60927E-09   -0.43163E+02    0.29535E+02   -0.24962E-09    0.60927E-09   -0.24962E-09    0.18595E-14
  1308    0.64911E+03   -0.43854E+02    0.61188E-09   -0.43854E+02    0.29464E+02   -0.24889E-09    0.61188E-09   -0.24889E-09    0.18536E-14
  1309    0.64958E+03   -0.44534E+02    0.61460E-09   -0.44534E+02    0.29388E+02   -0.24815E-09    0.61460E-09   -0.24815E-09    0.18478E-14
  1310    0.65012E+03   -0.45206E+02    0.61743E-09   -0.45206E+02    0.29310E+02   -0.24739E-09    0.61743E-09   -0.24739E-09    0.18420E-14
  1311    0.65070E+03   -0.45870E+02    0.62035E-09   -0.45870E+02    0.29227E+02   -0.24661E-09    0.62035E-09   -0.24661E-09    0.18361E-14
  1312    0.65135E+03   -0.46524E+02    0.62335E-09   -0.46524E+02    0.29141E+02   -0.24580E-09    0.62335E-09   -0.24580E-09    0.18304E-14
  1313    0.65204E+03   -0.47169E+02    0.62643E-09   -0.47169E+02    0.29051E+02   -0.24498E-09    0.62643E-09   -0.24498E-09    0.18246E-14
  1314    0.65279E+03   -0.47804E+02    0.62956E-09   -0.47804E+02    0.28957E+02   -0.24414E-09    0.62956E-09   -0.24414E-09    0.18188E-14
  1315    0.65357E+03   -0.48430E+02    0.63275E-09   -0.48430E+02    0.28860E+02   -0.24328E-09    0.63275E-09   -0.24328E-09    0.18131E-14
  1316    0.65442E+03   -0.49045E+02    0.63597E-09   -0.49045E+02    0.28758E+02   -0.24240E-09    0.63597E-09   -0.24240E-09    0.18074E-14
  1317    0.65531E+03   -0.49650E+02    0.63923E-09   -0.49650E+02    0.28654E+02   -0.24149E-09    0.63923E-09   -0.24149E-09    0.18017E-14
  1318    0.65624E+03   -0.50245E+02    0.64250E-09   -0.50245E+02    0.28545E+02   -0.24057E-09    0.64250E-09   -0.24057E-09    0.17961E-14
  1319    0.65722E+03   -0.50829E+02    0.64578E-09   -0.50829E+02    0.28433E+02   -0.23963E-09    0.64578E-09   -0.23963E-09    0.17904E-14
  1320    0.65824E+03   -0.51402E+02    0.64906E-09   -0.51402E+02    0.28318E+02   -0.23867E-09    0.64906E-09   -0.23867E-09    0.17848E-14
  1321    0.65930E+03   -0.51965E+02    0.65232E-09   -0.51965E+02    0.28200E+02   -0.23769E-09    0.65232E-09   -0.23769E-09    0.17792E-14
  1322    0.66041E+03   -0.52515E+02    0.65557E-09   -0.52515E+02    0.28077E+02   -0.23668E-09    0.65557E-09   -0.23668E-09    0.17736E-14
  1323    0.66157E+03   -0.53053E+02    0.65877E-09   -0.53053E+02    0.27952E+02   -0.23566E-09    0.65877E-09   -0.23566E-09    0.17681E-14
  1324    0.66276E+03   -0.53581E+02    0.66193E-09   -0.53581E+02    0.27823E+02   -0.23462E-09    0.66193E-09   -0.23462E-09    0.17626E-14
  1325    0.66399E+03   -0.54095E+02    0.66504E-09   -0.54095E+02    0.27691E+02   -0.23356E-09    0.66504E-09   -0.23356E-09    0.17570E-14
  1326    0.66527E+03   -0.54599E+02    0.66808E-09   -0.54599E+02    0.27556E+02   -0.23247E-09    0.66808E-09   -0.23247E-09    0.17516E-14
  1327    0.66657E+03   -0.55090E+02    0.67104E-09   -0.55090E+02    0.27419E+02   -0.23137E-09    0.67104E-09   -0.23137E-09    0.17461E-14
  1328    0.66792E+03   -0.55566E+02    0.67392E-09   -0.55566E+02    0.27279E+02   -0.23025E-09    0.67392E-09   -0.23025E-09    0.17406E-14
  1329    0.66930E+03   -0.56032E+02    0.67669E-09   -0.56032E+02    0.27134E+02   -0.22910E-09    0.67669E-09   -0.22910E-09    0.17352E-14
  1330    0.67071E+03   -0.56484E+02    0.67936E-09   -0.56484E+02    0.26987E+02   -0.22794E-09    0.67936E-09   -0.22794E-09    0.17298E-14
  1331    0.67216E+03   -0.56923E+02    0.68191E-09   -0.56923E+02    0.26838E+02   -0.22675E-09    0.68191E-09   -0.22675E-09    0.17244E-14
  1332    0.67363E+03   -0.57349E+02    0.68433E-09   -0.57349E+02    0.26685E+02   -0.22554E-09    0.68433E-09   -0.22554E-09    0.17190E-14
  1333    0.67514E+03   -0.57760E+02    0.68661E-09   -0.57760E+02    0.26530E+02   -0.22432E-09    0.68661E-09   -0.22432E-09    0.17137E-14
  1334    0.67668E+03   -0.58159E+02    0.68874E-09   -0.58159E+02    0.26373E+02   -0.22307E-09    0.68874E-09   -0.22307E-09    0.17083E-14
  1335    0.67824E+03   -0.58544E+02    0.69070E-09   -0.58544E+02    0.26212E+02   -0.22180E-09    0.69070E-09   -0.22180E-09    0.17030E-14
  1336    0.67984E+03   -0.58914E+02    0.69250E-09   -0.58914E+02    0.26049E+02   -0.22051E-09    0.69250E-09   -0.22051E-09    0.16977E-14
  1337    0.68146E+03   -0.59270E+02    0.69411E-09   -0.59270E+02    0.25883E+02   -0.21920E-09    0.69411E-09   -0.21920E-09    0.16924E-14
  1338    0.68309E+03   -0.59613E+02    0.69553E-09   -0.59613E+02    0.25716E+02   -0.21787E-09    0.69553E-09   -0.21787E-09    0.16872E-14
  1339    0.68476E+03   -0.59941E+02    0.69674E-09   -0.59941E+02    0.25545E+02   -0.21652E-09    0.69674E-09   -0.21652E-09    0.16820E-14
  1340    0.68645E+03   -0.60256E+02    0.69774E-09   -0.60256E+02    0.25373E+02   -0.21515E-09    0.69774E-09   -0.21515E-09    0.16767E-14
  1341    0.68815E+03   -0.60556E+02    0.69851E-09   -0.60556E+02    0.25200E+02   -0.21376E-09    0.69851E-09   -0.21376E-09    0.16715E-14
  1342    0.68987E+03   -0.60841E+02    0.69905E-09   -0.60841E+02    0.25023E+02   -0.21234E-09    0.69905E-09   -0.21234E-09    0.16664E-14
  1343    0.69162E+03   -0.61111E+02    0.69934E-09   -0.61111E+02    0.24845E+02   -0.21091E-09    0.69934E-09   -0.21091E-09    0.16612E-14
  1344    0.69338E+03   -0.61366E+02    0.69938E-09   -0.61366E+02    0.24664E+02   -0.20945E-09    0.69938E-09   -0.20945E-09    0.16561E-14
  1345    0.69514E+03   -0.61606E+02    0.69914E-09   -0.61606E+02    0.24483E+02   -0.20798E-09    0.69914E-09   -0.20798E-09    0.16509E-14
  1346    0.69693E+03   -0.61833E+02    0.69863E-09   -0.61833E+02    0.24299E+02   -0.20648E-09    0.69863E-09   -0.20648E-09    0.16458E-14
  1347    0.69873E+03   -0.62044E+02    0.69783E-09   -0.62044E+02    0.24113E+02   -0.20496E-09    0.69783E-09   -0.20496E-09    0.16408E-14
  1348    0.70054E+03   -0.62239E+02    0.69674E-09   -0.62239E+02    0.23926E+02   -0.20342E-09    0.69674E-09   -0.20342E-09    0.16357E-14
  1349    0.70237E+03   -0.62419E+02    0.69533E-09   -0.62419E+02    0.23737E+02   -0.20186E-09    0.69533E-09   -0.20186E-09    0.16306E-14
  1350    0.70419E+03   -0.62583E+02    0.69360E-09   -0.62583E+02    0.23547E+02   -0.20027E-09    0.69360E-09   -0.20027E-09    0.16256E-14
  1351    0.70603E+03   -0.62733E+02    0.69154E-09   -0.62733E+02    0.23355E+02   -0.19867E-09    0.69154E-09   -0.19867E-09    0.16206E-14
  1352    0.70786E+03   -0.62867E+02    0.68918E-09   -0.62867E+02    0.23162E+02   -0.19705E-09    0.68918E-09   -0.19705E-09    0.16156E-14
  1353    0.70971E+03   -0.62986E+02    0.68654E-09   -0.62986E+02    0.22970E+02   -0.19540E-09    0.68654E-09   -0.19540E-09    0.16106E-14
  1354    0.71155E+03   -0.63089E+02    0.68365E-09   -0.63089E+02    0.22775E+02   -0.19374E-09    0.68365E-09   -0.19374E-09    0.16057E-14
  1355    0.71341E+03   -0.63177E+02    0.68053E-09   -0.63177E+02    0.22578E+02   -0.19206E-09    0.68053E-09   -0.19206E-09    0.16007E-14
  1356    0.71527E+03   -0.63252E+02    0.67720E-09   -0.63252E+02    0.22382E+02   -0.19036E-09    0.67720E-09   -0.19036E-09    0.15958E-14
  1357    0.71712E+03   -0.63309E+02    0.67370E-09   -0.63309E+02    0.22184E+02   -0.18864E-09    0.67370E-09   -0.18864E-09    0.15909E-14
  1358    0.71897E+03   -0.63349E+02    0.67005E-09   -0.63349E+02    0.21985E+02   -0.18691E-09    0.67005E-09   -0.18691E-09    0.15860E-14
  1359    0.72081E+03   -0.63376E+02    0.66627E-09   -0.63376E+02    0.21786E+02   -0.18517E-09    0.66627E-09   -0.18517E-09    0.15812E-14
  1360    0.72263E+03   -0.63386E+02    0.66240E-09   -0.63386E+02    0.21587E+02   -0.18341E-09    0.66240E-09   -0.18341E-09    0.15763E-14
  1361    0.72447E+03   -0.63381E+02    0.65844E-09   -0.63381E+02    0.21386E+02   -0.18163E-09    0.65844E-09   -0.18163E-09    0.15715E-14
  1362    0.72629E+03   -0.63360E+02    0.65445E-09   -0.63360E+02    0.21184E+02   -0.17985E-09    0.65445E-09   -0.17985E-09    0.15667E-14
  1363    0.72810E+03   -0.63326E+02    0.65043E-09   -0.63326E+02    0.20982E+02   -0.17805E-09    0.65043E-09   -0.17805E-09    0.15619E-14
  1364    0.72988E+03   -0.63274E+02    0.64641E-09   -0.63274E+02    0.20780E+02   -0.17624E-09    0.64641E-09   -0.17624E-09    0.15571E-14
  1365    0.73174E+03   -0.63207E+02    0.64242E-09   -0.63207E+02    0.20578E+02   -0.17442E-09    0.64242E-09   -0.17442E-09    0.15523E-14
  1366    0.73352E+03   -0.63126E+02    0.63849E-09   -0.63126E+02    0.20375E+02   -0.17259E-09    0.63849E-09   -0.17259E-09    0.15476E-14
  1367    0.73528E+03   -0.63030E+02    0.63463E-09   -0.63030E+02    0.20171E+02   -0.17076E-09    0.63463E-09   -0.17076E-09    0.15428E-14
  1368    0.73710E+03   -0.62918E+02    0.63089E-09   -0.62918E+02    0.19968E+02   -0.16891E-09    0.63089E-09   -0.16891E-09    0.15381E-14
  1369    0.73884E+03   -0.62790E+02    0.62727E-09   -0.62790E+02    0.19764E+02   -0.16706E-09    0.62727E-09   -0.16706E-09    0.15334E-14
  1370    0.74056E+03   -0.62648E+02    0.62381E-09   -0.62648E+02    0.19561E+02   -0.16520E-09    0.62381E-09   -0.16520E-09    0.15288E-14
  1371    0.74228E+03   -0.62491E+02    0.62054E-09   -0.62491E+02    0.19359E+02   -0.16334E-09    0.62054E-09   -0.16334E-09    0.15241E-14
  1372    0.74398E+03   -0.62320E+02    0.61748E-09   -0.62320E+02    0.19156E+02   -0.16147E-09    0.61748E-09   -0.16147E-09    0.15194E-14
  1373    0.74567E+03   -0.62133E+02    0.61465E-09   -0.62133E+02    0.18954E+02   -0.15960E-09    0.61465E-09   -0.15960E-09    0.15148E-14
  1374    0.74736E+03   -0.61932E+02    0.61208E-09   -0.61932E+02    0.18752E+02   -0.15772E-09    0.61208E-09   -0.15772E-09    0.15102E-14
  1375    0.74903E+03   -0.61717E+02    0.60980E-09   -0.61717E+02    0.18550E+02   -0.15584E-09    0.60980E-09   -0.15584E-09    0.15056E-14
  1376    0.75069E+03   -0.61486E+02    0.60783E-09   -0.61486E+02    0.18348E+02   -0.15396E-09    0.60783E-09   -0.15396E-09    0.15010E-14
  1377    0.75234E+03   -0.61243E+02    0.60620E-09   -0.61243E+02    0.18149E+02   -0.15208E-09    0.60620E-09   -0.15208E-09    0.14965E-14
  1378    0.75398E+03   -0.60984E+02    0.60493E-09   -0.60984E+02    0.17947E+02   -0.15020E-09    0.60493E-09   -0.15020E-09    0.14919E-14
  1379    0.75553E+03   -0.60712E+02    0.60405E-09   -0.60712E+02    0.17749E+02   -0.14832E-09    0.60405E-09   -0.14832E-09    0.14874E-14
  1380    0.75708E+03   -0.60426E+02    0.60359E-09   -0.60426E+02    0.17549E+02   -0.14644E-09    0.60359E-09   -0.14644E-09    0.14829E-14
  1381    0.75861E+03   -0.60126E+02    0.60356E-09   -0.60126E+02    0.17352E+02   -0.14457E-09    0.60356E-09   -0.14457E-09    0.14784E-14
  1382    0.75999E+03   -0.59811E+02    0.60401E-09   -0.59811E+02    0.17155E+02   -0.14270E-09    0.60401E-09   -0.14270E-09    0.14739E-14
  1383    0.76150E+03   -0.59484E+02    0.60495E-09   -0.59484E+02    0.16959E+02   -0.14083E-09    0.60495E-09   -0.14083E-09    0.14694E-14
  1384    0.76286E+03   -0.59143E+02    0.60640E-09   -0.59143E+02    0.16765E+02   -0.13896E-09    0.60640E-09   -0.13896E-09    0.14650E-14
  1385    0.76421E+03   -0.58789E+02    0.60840E-09   -0.58789E+02    0.16571E+02   -0.13711E-09    0.60840E-09   -0.13711E-09    0.14606E-14
  1386    0.76555E+03   -0.58421E+02    0.61097E-09   -0.58421E+02    0.16379E+02   -0.13525E-09    0.61097E-09   -0.13525E-09    0.14561E-14
  1387    0.76680E+03   -0.58041E+02    0.61413E-09   -0.58041E+02    0.16188E+02   -0.13341E-09    0.61413E-09   -0.13341E-09    0.14517E-14
  1388    0.76820E+03   -0.57649E+02    0.61791E-09   -0.57649E+02    0.15998E+02   -0.13157E-09    0.61791E-09   -0.13157E-09    0.14473E-14
  1389    0.76943E+03   -0.57243E+02    0.62235E-09   -0.57243E+02    0.15809E+02   -0.12974E-09    0.62235E-09   -0.12974E-09    0.14430E-14
  1390    0.77059E+03   -0.56826E+02    0.62745E-09   -0.56826E+02    0.15622E+02   -0.12793E-09    0.62745E-09   -0.12793E-09    0.14386E-14
  1391    0.77181E+03   -0.56397E+02    0.63325E-09   -0.56397E+02    0.15437E+02   -0.12612E-09    0.63325E-09   -0.12612E-09    0.14343E-14
  1392    0.77294E+03   -0.55956E+02    0.63978E-09   -0.55956E+02    0.15254E+02   -0.12432E-09    0.63978E-09   -0.12432E-09    0.14300E-14
