#    L    TT             EE             TE             PP             TP          
   552    0.23635E+04    0.82335E+01    0.78294E+01    0.71930E+06    0.58158E+02
   553    0.23595E+04    0.83815E+01    0.88336E+01    0.71721E+06    0.58539E+02
   554    0.23553E+04    0.85357E+01    0.98203E+01    0.71513E+06    0.58936E+02
   555    0.23509E+04    0.86939E+01    0.10789E+02    0.71307E+06    0.59348E+02
   556    0.23463E+04    0.88569E+01    0.11739E+02    0.71101E+06    0.59777E+02
   557    0.23416E+04    0.90239E+01    0.12669E+02    0.70896E+06    0.60220E+02
   558    0.23367E+04    0.91964E+01    0.13580E+02    0.70692E+06    0.60679E+02
   559    0.23315E+04    0.93722E+01    0.14471E+02    0.70488E+06    0.61153E+02
   560    0.23264E+04    0.95521E+01    0.15341E+02    0.70286E+06    0.61642E+02
   561    0.23208E+04    0.97366E+01    0.16189E+02    0.70084E+06    0.62145E+02
   562    0.23153E+04    0.99259E+01    0.17016E+02    0.69883E+06    0.62663E+02
   563    0.23096E+04    0.10119E+02    0.17821E+02    0.69683E+06    0.63195E+02
   564    0.23037E+04    0.10317E+02    0.18602E+02    0.69484E+06    0.63741E+02
   565    0.22977E+04    0.10517E+02    0.19360E+02    0.69285E+06    0.64300E+02
   566    0.22915E+04    0.10722E+02    0.20094E+02    0.69088E+06    0.64873E+02
   567    0.22852E+04    0.10931E+02    0.20804E+02    0.68891E+06    0.65459E+02
   568    0.22787E+04    0.11144E+02    0.21489E+02    0.68695E+06    0.66059E+02
   569    0.22721E+04    0.11361E+02    0.22150E+02    0.68499E+06    0.66671E+02
   570    0.22654E+04    0.11582E+02    0.22784E+02    0.68305E+06    0.67296E+02
   571    0.22585E+04    0.11806E+02    0.23392E+02    0.68111E+06    0.67933E+02
   572    0.22515E+04    0.12034E+02    0.23974E+02    0.67918E+06    0.68583E+02
   573    0.22444E+04    0.12265E+02    0.24528E+02    0.67726E+06    0.69244E+02
   574    0.22372E+04    0.12500E+02    0.25056E+02    0.67535E+06    0.69918E+02
   575    0.22299E+04    0.12737E+02    0.25555E+02    0.67345E+06    0.70603E+02
   576    0.22225E+04    0.12978E+02    0.26028E+02    0.67155E+06    0.71299E+02
   577    0.22149E+04    0.13222E+02    0.26472E+02    0.66966E+06    0.72007E+02
   578    0.22073E+04    0.13469E+02    0.26887E+02    0.66778E+06    0.72726E+02
   579    0.21996E+04    0.13720E+02    0.27274E+02    0.66590E+06    0.73455E+02
   580    0.21919E+04    0.13973E+02    0.27631E+02    0.66403E+06    0.74195E+02
   581    0.21838E+04    0.14229E+02    0.27959E+02    0.66217E+06    0.74945E+02
   582    0.21758E+04    0.14488E+02    0.28258E+02    0.66032E+06    0.75706E+02
   583    0.21678E+04    0.14749E+02    0.28525E+02    0.65848E+06    0.76476E+02
   584    0.21597E+04    0.15013E+02    0.28763E+02    0.65664E+06    0.77256E+02
   585    0.21515E+04    0.15279E+02    0.28971E+02    0.65481E+06    0.78045E+02
   586    0.21433E+04    0.15546E+02    0.29148E+02    0.65299E+06    0.78844E+02
   587    0.21350E+04    0.15817E+02    0.29294E+02    0.65117E+06    0.79652E+02
   588    0.21266E+04    0.16090E+02    0.29408E+02    0.64936E+06    0.80469E+02
   589    0.21182E+04    0.16365E+02    0.29492E+02    0.64756E+06    0.81294E+02
   590    0.21097E+04    0.16641E+02    0.29545E+02    0.64577E+06    0.82128E+02
   591    0.21012E+04    0.16920E+02    0.29566E+02    0.64398E+06    0.82970E+02
   592    0.20927E+04    0.17199E+02    0.29554E+02    0.64220E+06    0.83820E+02
   593    0.20841E+04    0.17481E+02    0.29513E+02    0.64043E+06    0.84678E+02
   594    0.20754E+04    0.17764E+02    0.29438E+02    0.63867E+06    0.85543E+02
   595    0.20667E+04    0.18048E+02    0.29333E+02    0.63691E+06    0.86416E+02
   596    0.20581E+04    0.18334E+02    0.29195E+02    0.63516E+06    0.87296E+02
   597    0.20495E+04    0.18619E+02    0.29025E+02    0.63341E+06    0.88183E+02
   598    0.20410E+04    0.18907E+02    0.28823E+02    0.63168E+06    0.89076E+02
   599    0.20324E+04    0.19195E+02    0.28591E+02    0.62995E+06    0.89977E+02
   600    0.20238E+04    0.19484E+02    0.28325E+02    0.62822E+06    0.90883E+02
   601    0.20151E+04    0.19774E+02    0.28028E+02    0.62651E+06    0.91796E+02
   602    0.20065E+04    0.20064E+02    0.27698E+02    0.62480E+06    0.92714E+02
   603    0.19979E+04    0.20355E+02    0.27339E+02    0.62309E+06    0.93638E+02
   604    0.19894E+04    0.20645E+02    0.26946E+02    0.62140E+06    0.94568E+02
   605    0.19808E+04    0.20936E+02    0.26522E+02    0.61971E+06    0.95503E+02
   606    0.19724E+04    0.21227E+02    0.26067E+02    0.61803E+06    0.96443E+02
   607    0.19637E+04    0.21518E+02    0.25580E+02    0.61635E+06    0.97388E+02
   608    0.19553E+04    0.21809E+02    0.25062E+02    0.61468E+06    0.98337E+02
   609    0.19470E+04    0.22099E+02    0.24513E+02    0.61302E+06    0.99291E+02
   610    0.19386E+04    0.22388E+02    0.23932E+02    0.61136E+06    0.10025E+03
   611    0.19304E+04    0.22677E+02    0.23320E+02    0.60971E+06    0.10121E+03
   612    0.19222E+04    0.22967E+02    0.22679E+02    0.60807E+06    0.10218E+03
   613    0.19139E+04    0.23253E+02    0.22006E+02    0.60643E+06    0.10315E+03
   614    0.19058E+04    0.23541E+02    0.21302E+02    0.60480E+06    0.10412E+03
   615    0.18978E+04    0.23826E+02    0.20569E+02    0.60317E+06    0.10510E+03
   616    0.18898E+04    0.24111E+02    0.19807E+02    0.60156E+06    0.10607E+03
   617    0.18820E+04    0.24396E+02    0.19015E+02    0.59994E+06    0.10706E+03
   618    0.18742E+04    0.24679E+02    0.18193E+02    0.59834E+06    0.10804E+03
   619    0.18664E+04    0.24961E+02    0.17343E+02    0.59674E+06    0.10903E+03
   620    0.18589E+04    0.25240E+02    0.16465E+02    0.59515E+06    0.11002E+03
   621    0.18513E+04    0.25519E+02    0.15557E+02    0.59356E+06    0.11101E+03
   622    0.18438E+04    0.25796E+02    0.14622E+02    0.59198E+06    0.11200E+03
   623    0.18365E+04    0.26070E+02    0.13660E+02    0.59041E+06    0.11299E+03
   624    0.18293E+04    0.26342E+02    0.12670E+02    0.58884E+06    0.11399E+03
   625    0.18221E+04    0.26612E+02    0.11653E+02    0.58728E+06    0.11499E+03
   626    0.18151E+04    0.26881E+02    0.10610E+02    0.58572E+06    0.11598E+03
   627    0.18082E+04    0.27146E+02    0.95409E+01    0.58417E+06    0.11698E+03
   628    0.18014E+04    0.27409E+02    0.84459E+01    0.58263E+06    0.11798E+03
   629    0.17948E+04    0.27670E+02    0.73257E+01    0.58109E+06    0.11898E+03
   630    0.17882E+04    0.27928E+02    0.61796E+01    0.57956E+06    0.11998E+03
   631    0.17817E+04    0.28183E+02    0.50108E+01    0.57803E+06    0.12097E+03
   632    0.17755E+04    0.28435E+02    0.38169E+01    0.57651E+06    0.12197E+03
   633    0.17693E+04    0.28685E+02    0.26004E+01    0.57500E+06    0.12297E+03
   634    0.17633E+04    0.28931E+02    0.13612E+01    0.57349E+06    0.12397E+03
   635    0.17575E+04    0.29174E+02    0.99701E-01    0.57199E+06    0.12496E+03
   636    0.17517E+04    0.29415E+02   -0.11833E+01    0.57049E+06    0.12595E+03
   637    0.17461E+04    0.29651E+02   -0.24883E+01    0.56900E+06    0.12695E+03
   638    0.17406E+04    0.29884E+02   -0.38132E+01    0.56751E+06    0.12794E+03
   639    0.17353E+04    0.30113E+02   -0.51588E+01    0.56603E+06    0.12893E+03
   640    0.17302E+04    0.30340E+02   -0.65236E+01    0.56456E+06    0.12992E+03
   641    0.17252E+04    0.30562E+02   -0.79075E+01    0.56309E+06    0.13090E+03
   642    0.17203E+04    0.30780E+02   -0.93096E+01    0.56163E+06    0.13188E+03
   643    0.17157E+04    0.30995E+02   -0.10729E+02    0.56017E+06    0.13286E+03
   644    0.17112E+04    0.31204E+02   -0.12166E+02    0.55872E+06    0.13384E+03
   645    0.17069E+04    0.31410E+02   -0.13620E+02    0.55728E+06    0.13481E+03
   646    0.17027E+04    0.31612E+02   -0.15089E+02    0.55583E+06    0.13578E+03
   647    0.16988E+04    0.31809E+02   -0.16575E+02    0.55440E+06    0.13675E+03
   648    0.16948E+04    0.32002E+02   -0.18074E+02    0.55297E+06    0.13771E+03
   649    0.16912E+04    0.32190E+02   -0.19587E+02    0.55155E+06    0.13867E+03
   650    0.16878E+04    0.32373E+02   -0.21114E+02    0.55013E+06    0.13963E+03
   651    0.16845E+04    0.32553E+02   -0.22653E+02    0.54871E+06    0.14058E+03
   652    0.16813E+04    0.32728E+02   -0.24205E+02    0.54731E+06    0.14152E+03
   653    0.16784E+04    0.32896E+02   -0.25767E+02    0.54590E+06    0.14247E+03
   654    0.16756E+04    0.33061E+02   -0.27339E+02    0.54451E+06    0.14340E+03
   655    0.16730E+04    0.33221E+02   -0.28922E+02    0.54311E+06    0.14433E+03
   656    0.16706E+04    0.33376E+02   -0.30514E+02    0.54173E+06    0.14526E+03
   657    0.16684E+04    0.33525E+02   -0.32114E+02    0.54034E+06    0.14618E+03
   658    0.16663E+04    0.33670E+02   -0.33723E+02    0.53897E+06    0.14710E+03
   659    0.16646E+04    0.33810E+02   -0.35339E+02    0.53760E+06    0.14801E+03
   660    0.16629E+04    0.33944E+02   -0.36961E+02    0.53623E+06    0.14892E+03
   661    0.16615E+04    0.34072E+02   -0.38589E+02    0.53487E+06    0.14982E+03
   662    0.16602E+04    0.34196E+02   -0.40223E+02    0.53351E+06    0.15072E+03
   663    0.16591E+04    0.34315E+02   -0.41862E+02    0.53216E+06    0.15161E+03
   664    0.16582E+04    0.34427E+02   -0.43504E+02    0.53082E+06    0.15249E+03
   665    0.16575E+04    0.34533E+02   -0.45150E+02    0.52947E+06    0.15337E+03
   666    0.16569E+04    0.34635E+02   -0.46797E+02    0.52814E+06    0.15425E+03
   667    0.16566E+04    0.34731E+02   -0.48447E+02    0.52681E+06    0.15512E+03
   668    0.16564E+04    0.34821E+02   -0.50099E+02    0.52548E+06    0.15598E+03
   669    0.16565E+04    0.34906E+02   -0.51751E+02    0.52416E+06    0.15683E+03
   670    0.16567E+04    0.34985E+02   -0.53401E+02    0.52284E+06    0.15768E+03
   671    0.16572E+04    0.35060E+02   -0.55052E+02    0.52153E+06    0.15853E+03
   672    0.16577E+04    0.35127E+02   -0.56701E+02    0.52023E+06    0.15937E+03
   673    0.16585E+04    0.35190E+02   -0.58346E+02    0.51892E+06    0.16020E+03
   674    0.16595E+04    0.35246E+02   -0.59989E+02    0.51763E+06    0.16102E+03
   675    0.16607E+04    0.35297E+02   -0.61629E+02    0.51633E+06    0.16184E+03
   676    0.16620E+04    0.35342E+02   -0.63263E+02    0.51505E+06    0.16265E+03
   677    0.16635E+04    0.35381E+02   -0.64892E+02    0.51376E+06    0.16346E+03
   678    0.16653E+04    0.35413E+02   -0.66515E+02    0.51249E+06    0.16425E+03
   679    0.16672E+04    0.35441E+02   -0.68132E+02    0.51121E+06    0.16504E+03
   680    0.16693E+04    0.35463E+02   -0.69741E+02    0.50994E+06    0.16583E+03
   681    0.16716E+04    0.35479E+02   -0.71341E+02    0.50868E+06    0.16660E+03
   682    0.16741E+04    0.35488E+02   -0.72934E+02    0.50742E+06    0.16737E+03
   683    0.16768E+04    0.35493E+02   -0.74518E+02    0.50617E+06    0.16814E+03
   684    0.16796E+04    0.35490E+02   -0.76091E+02    0.50492E+06    0.16889E+03
   685    0.16825E+04    0.35482E+02   -0.77654E+02    0.50367E+06    0.16964E+03
   686    0.16856E+04    0.35468E+02   -0.79198E+02    0.50243E+06    0.17038E+03
   687    0.16890E+04    0.35449E+02   -0.80733E+02    0.50119E+06    0.17111E+03
   688    0.16925E+04    0.35422E+02   -0.82258E+02    0.49996E+06    0.17183E+03
   689    0.16962E+04    0.35391E+02   -0.83765E+02    0.49873E+06    0.17255E+03
   690    0.17000E+04    0.35354E+02   -0.85262E+02    0.49751E+06    0.17326E+03
   691    0.17040E+04    0.35310E+02   -0.86741E+02    0.49629E+06    0.17396E+03
   692    0.17081E+04    0.35262E+02   -0.88202E+02    0.49508E+06    0.17465E+03
   693    0.17125E+04    0.35207E+02   -0.89653E+02    0.49387E+06    0.17534E+03
   694    0.17169E+04    0.35146E+02   -0.91079E+02    0.49266E+06    0.17601E+03
   695    0.17216E+04    0.35082E+02   -0.92487E+02    0.49146E+06    0.17668E+03
   696    0.17264E+04    0.35010E+02   -0.93892E+02    0.49026E+06    0.17734E+03
   697    0.17313E+04    0.34933E+02   -0.95265E+02    0.48907E+06    0.17799E+03
   698    0.17364E+04    0.34849E+02   -0.96620E+02    0.48788E+06    0.17863E+03
   699    0.17416E+04    0.34761E+02   -0.97950E+02    0.48669E+06    0.17926E+03
   700    0.17470E+04    0.34667E+02   -0.99263E+02    0.48551E+06    0.17989E+03
   701    0.17525E+04    0.34568E+02   -0.10056E+03    0.48434E+06    0.18050E+03
   702    0.17582E+04    0.34463E+02   -0.10182E+03    0.48317E+06    0.18111E+03
   703    0.17640E+04    0.34353E+02   -0.10308E+03    0.48200E+06    0.18170E+03
   704    0.17699E+04    0.34238E+02   -0.10430E+03    0.48083E+06    0.18229E+03
   705    0.17759E+04    0.34117E+02   -0.10550E+03    0.47967E+06    0.18287E+03
   706    0.17820E+04    0.33991E+02   -0.10668E+03    0.47852E+06    0.18344E+03
   707    0.17882E+04    0.33860E+02   -0.10784E+03    0.47737E+06    0.18400E+03
   708    0.17947E+04    0.33725E+02   -0.10895E+03    0.47622E+06    0.18455E+03
   709    0.18012E+04    0.33584E+02   -0.11006E+03    0.47508E+06    0.18509E+03
   710    0.18079E+04    0.33437E+02   -0.11113E+03    0.47394E+06    0.18562E+03
   711    0.18146E+04    0.33286E+02   -0.11218E+03    0.47280E+06    0.18613E+03
   712    0.18215E+04    0.33131E+02   -0.11321E+03    0.47167E+06    0.18664E+03
   713    0.18285E+04    0.32970E+02   -0.11419E+03    0.47054E+06    0.18714E+03
   714    0.18355E+04    0.32805E+02   -0.11516E+03    0.46942E+06    0.18763E+03
   715    0.18426E+04    0.32636E+02   -0.11610E+03    0.46830E+06    0.18811E+03
   716    0.18499E+04    0.32461E+02   -0.11701E+03    0.46718E+06    0.18858E+03
   717    0.18573E+04    0.32283E+02   -0.11788E+03    0.46607E+06    0.18903E+03
   718    0.18647E+04    0.32100E+02   -0.11874E+03    0.46496E+06    0.18948E+03
   719    0.18722E+04    0.31911E+02   -0.11955E+03    0.46386E+06    0.18991E+03
   720    0.18797E+04    0.31719E+02   -0.12035E+03    0.46276E+06    0.19034E+03
   721    0.18875E+04    0.31524E+02   -0.12110E+03    0.46166E+06    0.19075E+03
   722    0.18951E+04    0.31324E+02   -0.12181E+03    0.46057E+06    0.19115E+03
   723    0.19029E+04    0.31121E+02   -0.12251E+03    0.45948E+06    0.19154E+03
   724    0.19108E+04    0.30913E+02   -0.12318E+03    0.45839E+06    0.19192E+03
   725    0.19187E+04    0.30702E+02   -0.12380E+03    0.45731E+06    0.19229E+03
   726    0.19267E+04    0.30489E+02   -0.12439E+03    0.45623E+06    0.19264E+03
   727    0.19347E+04    0.30271E+02   -0.12496E+03    0.45516E+06    0.19299E+03
   728    0.19428E+04    0.30048E+02   -0.12549E+03    0.45408E+06    0.19332E+03
   729    0.19509E+04    0.29823E+02   -0.12599E+03    0.45302E+06    0.19364E+03
   730    0.19590E+04    0.29595E+02   -0.12646E+03    0.45195E+06    0.19395E+03
   731    0.19673E+04    0.29362E+02   -0.12689E+03    0.45089E+06    0.19424E+03
   732    0.19755E+04    0.29129E+02   -0.12728E+03    0.44984E+06    0.19452E+03
   733    0.19838E+04    0.28891E+02   -0.12764E+03    0.44879E+06    0.19479E+03
   734    0.19921E+04    0.28651E+02   -0.12796E+03    0.44774E+06    0.19505E+03
   735    0.20005E+04    0.28408E+02   -0.12826E+03    0.44669E+06    0.19530E+03
   736    0.20087E+04    0.28162E+02   -0.12851E+03    0.44565E+06    0.19553E+03
   737    0.20171E+04    0.27914E+02   -0.12874E+03    0.44461E+06    0.19575E+03
   738    0.20254E+04    0.27665E+02   -0.12892E+03    0.44357E+06    0.19596E+03
   739    0.20337E+04    0.27412E+02   -0.12906E+03    0.44254E+06    0.19615E+03
   740    0.20420E+04    0.27158E+02   -0.12918E+03    0.44151E+06    0.19633E+03
   741    0.20504E+04    0.26900E+02   -0.12927E+03    0.44049E+06    0.19649E+03
   742    0.20587E+04    0.26644E+02   -0.12931E+03    0.43947E+06    0.19665E+03
   743    0.20670E+04    0.26385E+02   -0.12932E+03    0.43845E+06    0.19679E+03
   744    0.20754E+04    0.26124E+02   -0.12929E+03    0.43744E+06    0.19691E+03
   745    0.20836E+04    0.25862E+02   -0.12923E+03    0.43642E+06    0.19702E+03
   746    0.20918E+04    0.25599E+02   -0.12912E+03    0.43542E+06    0.19712E+03
   747    0.21000E+04    0.25333E+02   -0.12899E+03    0.43441E+06    0.19721E+03
   748    0.21082E+04    0.25068E+02   -0.12882E+03    0.43341E+06    0.19728E+03
   749    0.21163E+04    0.24800E+02   -0.12863E+03    0.43241E+06    0.19733E+03
   750    0.21244E+04    0.24533E+02   -0.12839E+03    0.43142E+06    0.19737E+03
   751    0.21325E+04    0.24264E+02   -0.12811E+03    0.43043E+06    0.19740E+03
   752    0.21405E+04    0.23996E+02   -0.12780E+03    0.42944E+06    0.19741E+03
   753    0.21484E+04    0.23726E+02   -0.12745E+03    0.42845E+06    0.19741E+03
   754    0.21562E+04    0.23457E+02   -0.12707E+03    0.42747E+06    0.19740E+03
   755    0.21641E+04    0.23187E+02   -0.12665E+03    0.42649E+06    0.19737E+03
   756    0.21718E+04    0.22918E+02   -0.12620E+03    0.42552E+06    0.19732E+03
   757    0.21795E+04    0.22649E+02   -0.12571E+03    0.42454E+06    0.19727E+03
   758    0.21871E+04    0.22379E+02   -0.12518E+03    0.42357E+06    0.19720E+03
   759    0.21946E+04    0.22109E+02   -0.12463E+03    0.42261E+06    0.19711E+03
   760    0.22021E+04    0.21840E+02   -0.12404E+03    0.42164E+06    0.19702E+03
   761    0.22094E+04    0.21572E+02   -0.12342E+03    0.42068E+06    0.19691E+03
   762    0.22167E+04    0.21305E+02   -0.12276E+03    0.41973E+06    0.19678E+03
   763    0.22239E+04    0.21039E+02   -0.12207E+03    0.41877E+06    0.19665E+03
   764    0.22310E+04    0.20773E+02   -0.12135E+03    0.41782E+06    0.19650E+03
   765    0.22379E+04    0.20507E+02   -0.12059E+03    0.41688E+06    0.19634E+03
   766    0.22449E+04    0.20244E+02   -0.11980E+03    0.41593E+06    0.19617E+03
   767    0.22516E+04    0.19983E+02   -0.11897E+03    0.41499E+06    0.19599E+03
   768    0.22583E+04    0.19721E+02   -0.11811E+03    0.41405E+06    0.19579E+03
   769    0.22649E+04    0.19461E+02   -0.11723E+03    0.41312E+06    0.19559E+03
   770    0.22713E+04    0.19204E+02   -0.11631E+03    0.41218E+06    0.19537E+03
   771    0.22776E+04    0.18947E+02   -0.11536E+03    0.41125E+06    0.19514E+03
   772    0.22838E+04    0.18693E+02   -0.11436E+03    0.41033E+06    0.19489E+03
   773    0.22899E+04    0.18442E+02   -0.11335E+03    0.40940E+06    0.19464E+03
   774    0.22958E+04    0.18192E+02   -0.11231E+03    0.40848E+06    0.19438E+03
   775    0.23017E+04    0.17944E+02   -0.11124E+03    0.40756E+06    0.19410E+03
   776    0.23073E+04    0.17699E+02   -0.11014E+03    0.40665E+06    0.19382E+03
   777    0.23128E+04    0.17456E+02   -0.10900E+03    0.40574E+06    0.19352E+03
   778    0.23183E+04    0.17216E+02   -0.10784E+03    0.40483E+06    0.19322E+03
   779    0.23235E+04    0.16979E+02   -0.10665E+03    0.40392E+06    0.19290E+03
   780    0.23286E+04    0.16743E+02   -0.10543E+03    0.40302E+06    0.19258E+03
   781    0.23336E+04    0.16512E+02   -0.10420E+03    0.40212E+06    0.19224E+03
   782    0.23384E+04    0.16282E+02   -0.10294E+03    0.40122E+06    0.19190E+03
   783    0.23430E+04    0.16057E+02   -0.10164E+03    0.40032E+06    0.19154E+03
   784    0.23476E+04    0.15835E+02   -0.10032E+03    0.39943E+06    0.19118E+03
   785    0.23519E+04    0.15615E+02   -0.98977E+02    0.39854E+06    0.19080E+03
   786    0.23561E+04    0.15399E+02   -0.97588E+02    0.39766E+06    0.19042E+03
   787    0.23601E+04    0.15188E+02   -0.96188E+02    0.39677E+06    0.19003E+03
   788    0.23639E+04    0.14979E+02   -0.94769E+02    0.39589E+06    0.18963E+03
   789    0.23675E+04    0.14772E+02   -0.93333E+02    0.39501E+06    0.18922E+03
   790    0.23711E+04    0.14572E+02   -0.91863E+02    0.39414E+06    0.18880E+03
   791    0.23745E+04    0.14375E+02   -0.90368E+02    0.39326E+06    0.18838E+03
   792    0.23777E+04    0.14182E+02   -0.88862E+02    0.39239E+06    0.18794E+03
   793    0.23806E+04    0.13995E+02   -0.87324E+02    0.39152E+06    0.18750E+03
   794    0.23834E+04    0.13811E+02   -0.85775E+02    0.39066E+06    0.18705E+03
   795    0.23860E+04    0.13631E+02   -0.84201E+02    0.38980E+06    0.18659E+03
   796    0.23885E+04    0.13456E+02   -0.82617E+02    0.38894E+06    0.18613E+03
   797    0.23907E+04    0.13285E+02   -0.81008E+02    0.38808E+06    0.18566E+03
   798    0.23928E+04    0.13119E+02   -0.79388E+02    0.38722E+06    0.18518E+03
   799    0.23947E+04    0.12958E+02   -0.77751E+02    0.38637E+06    0.18469E+03
   800    0.23964E+04    0.12801E+02   -0.76097E+02    0.38552E+06    0.18420E+03
   801    0.23980E+04    0.12650E+02   -0.74432E+02    0.38467E+06    0.18370E+03
   802    0.23992E+04    0.12503E+02   -0.72735E+02    0.38383E+06    0.18319E+03
   803    0.24004E+04    0.12360E+02   -0.71043E+02    0.38299E+06    0.18267E+03
   804    0.24013E+04    0.12224E+02   -0.69326E+02    0.38215E+06    0.18215E+03
   805    0.24021E+04    0.12092E+02   -0.67599E+02    0.38131E+06    0.18163E+03
   806    0.24027E+04    0.11965E+02   -0.65862E+02    0.38048E+06    0.18109E+03
   807    0.24030E+04    0.11844E+02   -0.64114E+02    0.37965E+06    0.18055E+03
   808    0.24031E+04    0.11728E+02   -0.62349E+02    0.37882E+06    0.18001E+03
   809    0.24031E+04    0.11618E+02   -0.60582E+02    0.37799E+06    0.17945E+03
   810    0.24028E+04    0.11513E+02   -0.58796E+02    0.37716E+06    0.17889E+03
   811    0.24023E+04    0.11414E+02   -0.57001E+02    0.37634E+06    0.17833E+03
   812    0.24017E+04    0.11321E+02   -0.55201E+02    0.37552E+06    0.17776E+03
   813    0.24008E+04    0.11232E+02   -0.53395E+02    0.37471E+06    0.17718E+03
   814    0.23999E+04    0.11150E+02   -0.51581E+02    0.37389E+06    0.17659E+03
   815    0.23987E+04    0.11073E+02   -0.49761E+02    0.37308E+06    0.17600E+03
   816    0.23972E+04    0.11002E+02   -0.47935E+02    0.37227E+06    0.17541E+03
   817    0.23955E+04    0.10936E+02   -0.46103E+02    0.37146E+06    0.17481E+03
   818    0.23938E+04    0.10877E+02   -0.44268E+02    0.37066E+06    0.17420E+03
   819    0.23917E+04    0.10823E+02   -0.42428E+02    0.36985E+06    0.17358E+03
   820    0.23896E+04    0.10776E+02   -0.40585E+02    0.36905E+06    0.17296E+03
   821    0.23871E+04    0.10733E+02   -0.38740E+02    0.36825E+06    0.17234E+03
   822    0.23845E+04    0.10697E+02   -0.36894E+02    0.36746E+06    0.17170E+03
   823    0.23817E+04    0.10667E+02   -0.35045E+02    0.36667E+06    0.17107E+03
   824    0.23786E+04    0.10643E+02   -0.33196E+02    0.36587E+06    0.17042E+03
   825    0.23754E+04    0.10625E+02   -0.31347E+02    0.36509E+06    0.16977E+03
   826    0.23719E+04    0.10613E+02   -0.29500E+02    0.36430E+06    0.16912E+03
   827    0.23682E+04    0.10607E+02   -0.27655E+02    0.36351E+06    0.16846E+03
   828    0.23645E+04    0.10607E+02   -0.25812E+02    0.36273E+06    0.16779E+03
   829    0.23605E+04    0.10614E+02   -0.23972E+02    0.36195E+06    0.16712E+03
   830    0.23563E+04    0.10626E+02   -0.22137E+02    0.36118E+06    0.16645E+03
   831    0.23519E+04    0.10644E+02   -0.20307E+02    0.36040E+06    0.16577E+03
   832    0.23473E+04    0.10668E+02   -0.18482E+02    0.35963E+06    0.16508E+03
   833    0.23426E+04    0.10698E+02   -0.16664E+02    0.35886E+06    0.16439E+03
   834    0.23376E+04    0.10734E+02   -0.14851E+02    0.35809E+06    0.16369E+03
   835    0.23325E+04    0.10777E+02   -0.13047E+02    0.35732E+06    0.16299E+03
   836    0.23271E+04    0.10825E+02   -0.11249E+02    0.35656E+06    0.16228E+03
   837    0.23216E+04    0.10879E+02   -0.94613E+01    0.35580E+06    0.16157E+03
   838    0.23159E+04    0.10939E+02   -0.76822E+01    0.35504E+06    0.16085E+03
   839    0.23099E+04    0.11005E+02   -0.59121E+01    0.35428E+06    0.16013E+03
   840    0.23039E+04    0.11078E+02   -0.41533E+01    0.35352E+06    0.15940E+03
   841    0.22976E+04    0.11156E+02   -0.24071E+01    0.35277E+06    0.15867E+03
   842    0.22912E+04    0.11239E+02   -0.67058E+00    0.35202E+06    0.15793E+03
   843    0.22846E+04    0.11329E+02    0.10504E+01    0.35127E+06    0.15719E+03
   844    0.22777E+04    0.11425E+02    0.27595E+01    0.35053E+06    0.15644E+03
   845    0.22708E+04    0.11525E+02    0.44538E+01    0.34978E+06    0.15569E+03
   846    0.22637E+04    0.11633E+02    0.61328E+01    0.34904E+06    0.15493E+03
   847    0.22565E+04    0.11745E+02    0.77969E+01    0.34830E+06    0.15417E+03
   848    0.22492E+04    0.11864E+02    0.94441E+01    0.34756E+06    0.15341E+03
   849    0.22415E+04    0.11987E+02    0.11075E+02    0.34682E+06    0.15264E+03
   850    0.22338E+04    0.12117E+02    0.12689E+02    0.34609E+06    0.15186E+03
   851    0.22259E+04    0.12252E+02    0.14285E+02    0.34536E+06    0.15109E+03
   852    0.22179E+04    0.12393E+02    0.15862E+02    0.34463E+06    0.15030E+03
   853    0.22097E+04    0.12539E+02    0.17421E+02    0.34390E+06    0.14952E+03
   854    0.22013E+04    0.12690E+02    0.18960E+02    0.34317E+06    0.14872E+03
   855    0.21927E+04    0.12847E+02    0.20480E+02    0.34245E+06    0.14793E+03
   856    0.21842E+04    0.13008E+02    0.21979E+02    0.34173E+06    0.14713E+03
   857    0.21753E+04    0.13175E+02    0.23456E+02    0.34101E+06    0.14633E+03
   858    0.21663E+04    0.13349E+02    0.24912E+02    0.34029E+06    0.14552E+03
   859    0.21573E+04    0.13525E+02    0.26347E+02    0.33957E+06    0.14471E+03
   860    0.21481E+04    0.13707E+02    0.27759E+02    0.33886E+06    0.14390E+03
   861    0.21388E+04    0.13894E+02    0.29148E+02    0.33815E+06    0.14308E+03
   862    0.21293E+04    0.14086E+02    0.30514E+02    0.33744E+06    0.14226E+03
   863    0.21197E+04    0.14283E+02    0.31855E+02    0.33673E+06    0.14143E+03
   864    0.21100E+04    0.14483E+02    0.33173E+02    0.33602E+06    0.14060E+03
   865    0.20999E+04    0.14689E+02    0.34464E+02    0.33532E+06    0.13977E+03
   866    0.20902E+04    0.14900E+02    0.35731E+02    0.33462E+06    0.13894E+03
   867    0.20801E+04    0.15115E+02    0.36972E+02    0.33392E+06    0.13810E+03
   868    0.20699E+04    0.15335E+02    0.38187E+02    0.33322E+06    0.13726E+03
   869    0.20596E+04    0.15559E+02    0.39376E+02    0.33252E+06    0.13642E+03
   870    0.20492E+04    0.15786E+02    0.40537E+02    0.33183E+06    0.13557E+03
   871    0.20387E+04    0.16018E+02    0.41671E+02    0.33113E+06    0.13472E+03
