#    L    TT             EE             BB             TE             PP             TP             EP          
   535    0.24017E+04    0.64322E+01    0.00000E+00   -0.11289E+02    0.16260E-07    0.31839E-05    0.18146E-06
   536    0.24011E+04    0.64989E+01    0.00000E+00   -0.10088E+02    0.16211E-07    0.31880E-05    0.16596E-06
   537    0.24004E+04    0.65705E+01    0.00000E+00   -0.88931E+01    0.16164E-07    0.31933E-05    0.15053E-06
   538    0.23993E+04    0.66472E+01    0.00000E+00   -0.77052E+01    0.16116E-07    0.31998E-05    0.13514E-06
   539    0.23981E+04    0.67287E+01    0.00000E+00   -0.65248E+01    0.16068E-07    0.32074E-05    0.11981E-06
   540    0.23967E+04    0.68154E+01    0.00000E+00   -0.53526E+01    0.16021E-07    0.32162E-05    0.10453E-06
   541    0.23950E+04    0.69068E+01    0.00000E+00   -0.41886E+01    0.15974E-07    0.32261E-05    0.89300E-07
   542    0.23932E+04    0.70032E+01    0.00000E+00   -0.30351E+01    0.15927E-07    0.32372E-05    0.74111E-07
   543    0.23911E+04    0.71046E+01    0.00000E+00   -0.18915E+01    0.15880E-07    0.32493E-05    0.58963E-07
   544    0.23889E+04    0.72109E+01    0.00000E+00   -0.75870E+00    0.15833E-07    0.32625E-05    0.43853E-07
   545    0.23863E+04    0.73220E+01    0.00000E+00    0.36261E+00    0.15787E-07    0.32768E-05    0.28777E-07
   546    0.23837E+04    0.74378E+01    0.00000E+00    0.14715E+01    0.15740E-07    0.32921E-05    0.13734E-07
   547    0.23808E+04    0.75584E+01    0.00000E+00    0.25676E+01    0.15694E-07    0.33085E-05   -0.12810E-08
   548    0.23777E+04    0.76838E+01    0.00000E+00    0.36500E+01    0.15649E-07    0.33259E-05   -0.16270E-07
   549    0.23745E+04    0.78140E+01    0.00000E+00    0.47180E+01    0.15603E-07    0.33443E-05   -0.31236E-07
   550    0.23710E+04    0.79491E+01    0.00000E+00    0.57710E+01    0.15557E-07    0.33637E-05   -0.46183E-07
   551    0.23674E+04    0.80889E+01    0.00000E+00    0.68085E+01    0.15512E-07    0.33840E-05   -0.61112E-07
   552    0.23635E+04    0.82335E+01    0.00000E+00    0.78294E+01    0.15467E-07    0.34053E-05   -0.76022E-07
   553    0.23595E+04    0.83815E+01    0.00000E+00    0.88336E+01    0.15422E-07    0.34276E-05   -0.90911E-07
   554    0.23553E+04    0.85357E+01    0.00000E+00    0.98203E+01    0.15377E-07    0.34509E-05   -0.10578E-06
   555    0.23509E+04    0.86939E+01    0.00000E+00    0.10789E+02    0.15333E-07    0.34750E-05   -0.12062E-06
   556    0.23463E+04    0.88569E+01    0.00000E+00    0.11739E+02    0.15288E-07    0.35001E-05   -0.13543E-06
   557    0.23416E+04    0.90239E+01    0.00000E+00    0.12669E+02    0.15244E-07    0.35260E-05   -0.15021E-06
   558    0.23367E+04    0.91964E+01    0.00000E+00    0.13580E+02    0.15200E-07    0.35529E-05   -0.16496E-06
   559    0.23315E+04    0.93722E+01    0.00000E+00    0.14471E+02    0.15156E-07    0.35806E-05   -0.17968E-06
   560    0.23264E+04    0.95521E+01    0.00000E+00    0.15341E+02    0.15113E-07    0.36092E-05   -0.19436E-06
   561    0.23208E+04    0.97366E+01    0.00000E+00    0.16189E+02    0.15069E-07    0.36387E-05   -0.20900E-06
   562    0.23153E+04    0.99259E+01    0.00000E+00    0.17016E+02    0.15026E-07    0.36690E-05   -0.22360E-06
   563    0.23096E+04    0.10119E+02    0.00000E+00    0.17821E+02    0.14983E-07    0.37001E-05   -0.23815E-06
   564    0.23037E+04    0.10317E+02    0.00000E+00    0.18602E+02    0.14940E-07    0.37320E-05   -0.25267E-06
   565    0.22977E+04    0.10517E+02    0.00000E+00    0.19360E+02    0.14897E-07    0.37648E-05   -0.26713E-06
   566    0.22915E+04    0.10722E+02    0.00000E+00    0.20094E+02    0.14855E-07    0.37983E-05   -0.28154E-06
   567    0.22852E+04    0.10931E+02    0.00000E+00    0.20804E+02    0.14812E-07    0.38326E-05   -0.29590E-06
   568    0.22787E+04    0.11144E+02    0.00000E+00    0.21489E+02    0.14770E-07    0.38677E-05   -0.31021E-06
   569    0.22721E+04    0.11361E+02    0.00000E+00    0.22150E+02    0.14728E-07    0.39035E-05   -0.32446E-06
   570    0.22654E+04    0.11582E+02    0.00000E+00    0.22784E+02    0.14686E-07    0.39401E-05   -0.33865E-06
   571    0.22585E+04    0.11806E+02    0.00000E+00    0.23392E+02    0.14644E-07    0.39774E-05   -0.35279E-06
   572    0.22515E+04    0.12034E+02    0.00000E+00    0.23974E+02    0.14603E-07    0.40154E-05   -0.36685E-06
   573    0.22444E+04    0.12265E+02    0.00000E+00    0.24528E+02    0.14561E-07    0.40541E-05   -0.38086E-06
   574    0.22372E+04    0.12500E+02    0.00000E+00    0.25056E+02    0.14520E-07    0.40935E-05   -0.39479E-06
   575    0.22299E+04    0.12737E+02    0.00000E+00    0.25555E+02    0.14479E-07    0.41336E-05   -0.40866E-06
   576    0.22225E+04    0.12978E+02    0.00000E+00    0.26028E+02    0.14438E-07    0.41744E-05   -0.42245E-06
   577    0.22149E+04    0.13222E+02    0.00000E+00    0.26472E+02    0.14397E-07    0.42158E-05   -0.43617E-06
   578    0.22073E+04    0.13469E+02    0.00000E+00    0.26887E+02    0.14357E-07    0.42578E-05   -0.44981E-06
   579    0.21996E+04    0.13720E+02    0.00000E+00    0.27274E+02    0.14316E-07    0.43005E-05   -0.46338E-06
   580    0.21919E+04    0.13973E+02    0.00000E+00    0.27631E+02    0.14276E-07    0.43438E-05   -0.47686E-06
   581    0.21838E+04    0.14229E+02    0.00000E+00    0.27959E+02    0.14236E-07    0.43877E-05   -0.49026E-06
   582    0.21758E+04    0.14488E+02    0.00000E+00    0.28258E+02    0.14196E-07    0.44322E-05   -0.50358E-06
   583    0.21678E+04    0.14749E+02    0.00000E+00    0.28525E+02    0.14157E-07    0.44773E-05   -0.51681E-06
   584    0.21597E+04    0.15013E+02    0.00000E+00    0.28763E+02    0.14117E-07    0.45229E-05   -0.52994E-06
   585    0.21515E+04    0.15279E+02    0.00000E+00    0.28971E+02    0.14078E-07    0.45691E-05   -0.54299E-06
   586    0.21433E+04    0.15546E+02    0.00000E+00    0.29148E+02    0.14038E-07    0.46159E-05   -0.55594E-06
   587    0.21350E+04    0.15817E+02    0.00000E+00    0.29294E+02    0.13999E-07    0.46632E-05   -0.56880E-06
   588    0.21266E+04    0.16090E+02    0.00000E+00    0.29408E+02    0.13960E-07    0.47109E-05   -0.58156E-06
   589    0.21182E+04    0.16365E+02    0.00000E+00    0.29492E+02    0.13921E-07    0.47592E-05   -0.59421E-06
   590    0.21097E+04    0.16641E+02    0.00000E+00    0.29545E+02    0.13883E-07    0.48080E-05   -0.60677E-06
   591    0.21012E+04    0.16920E+02    0.00000E+00    0.29566E+02    0.13844E-07    0.48573E-05   -0.61922E-06
   592    0.20927E+04    0.17199E+02    0.00000E+00    0.29554E+02    0.13806E-07    0.49070E-05   -0.63156E-06
   593    0.20841E+04    0.17481E+02    0.00000E+00    0.29513E+02    0.13768E-07    0.49572E-05   -0.64379E-06
   594    0.20754E+04    0.17764E+02    0.00000E+00    0.29438E+02    0.13730E-07    0.50079E-05   -0.65591E-06
   595    0.20667E+04    0.18048E+02    0.00000E+00    0.29333E+02    0.13692E-07    0.50590E-05   -0.66792E-06
   596    0.20581E+04    0.18334E+02    0.00000E+00    0.29195E+02    0.13654E-07    0.51105E-05   -0.67981E-06
   597    0.20495E+04    0.18619E+02    0.00000E+00    0.29025E+02    0.13617E-07    0.51624E-05   -0.69158E-06
   598    0.20410E+04    0.18907E+02    0.00000E+00    0.28823E+02    0.13579E-07    0.52146E-05   -0.70323E-06
   599    0.20324E+04    0.19195E+02    0.00000E+00    0.28591E+02    0.13542E-07    0.52673E-05   -0.71476E-06
   600    0.20238E+04    0.19484E+02    0.00000E+00    0.28325E+02    0.13505E-07    0.53204E-05   -0.72617E-06
   601    0.20151E+04    0.19774E+02    0.00000E+00    0.28028E+02    0.13468E-07    0.53738E-05   -0.73744E-06
   602    0.20065E+04    0.20064E+02    0.00000E+00    0.27698E+02    0.13431E-07    0.54275E-05   -0.74859E-06
   603    0.19979E+04    0.20355E+02    0.00000E+00    0.27339E+02    0.13394E-07    0.54816E-05   -0.75961E-06
   604    0.19894E+04    0.20645E+02    0.00000E+00    0.26946E+02    0.13358E-07    0.55360E-05   -0.77051E-06
   605    0.19808E+04    0.20936E+02    0.00000E+00    0.26522E+02    0.13321E-07    0.55907E-05   -0.78127E-06
   606    0.19724E+04    0.21227E+02    0.00000E+00    0.26067E+02    0.13285E-07    0.56457E-05   -0.79191E-06
   607    0.19637E+04    0.21518E+02    0.00000E+00    0.25580E+02    0.13249E-07    0.57010E-05   -0.80241E-06
   608    0.19553E+04    0.21809E+02    0.00000E+00    0.25062E+02    0.13213E-07    0.57566E-05   -0.81279E-06
   609    0.19470E+04    0.22099E+02    0.00000E+00    0.24513E+02    0.13177E-07    0.58124E-05   -0.82303E-06
   610    0.19386E+04    0.22388E+02    0.00000E+00    0.23932E+02    0.13142E-07    0.58684E-05   -0.83315E-06
   611    0.19304E+04    0.22677E+02    0.00000E+00    0.23320E+02    0.13106E-07    0.59247E-05   -0.84313E-06
   612    0.19222E+04    0.22967E+02    0.00000E+00    0.22679E+02    0.13071E-07    0.59813E-05   -0.85298E-06
   613    0.19139E+04    0.23253E+02    0.00000E+00    0.22006E+02    0.13035E-07    0.60380E-05   -0.86270E-06
   614    0.19058E+04    0.23541E+02    0.00000E+00    0.21302E+02    0.13000E-07    0.60949E-05   -0.87229E-06
   615    0.18978E+04    0.23826E+02    0.00000E+00    0.20569E+02    0.12965E-07    0.61520E-05   -0.88174E-06
   616    0.18898E+04    0.24111E+02    0.00000E+00    0.19807E+02    0.12930E-07    0.62093E-05   -0.89106E-06
   617    0.18820E+04    0.24396E+02    0.00000E+00    0.19015E+02    0.12896E-07    0.62668E-05   -0.90025E-06
   618    0.18742E+04    0.24679E+02    0.00000E+00    0.18193E+02    0.12861E-07    0.63244E-05   -0.90930E-06
   619    0.18664E+04    0.24961E+02    0.00000E+00    0.17343E+02    0.12827E-07    0.63821E-05   -0.91822E-06
   620    0.18589E+04    0.25240E+02    0.00000E+00    0.16465E+02    0.12792E-07    0.64399E-05   -0.92700E-06
   621    0.18513E+04    0.25519E+02    0.00000E+00    0.15557E+02    0.12758E-07    0.64979E-05   -0.93565E-06
   622    0.18438E+04    0.25796E+02    0.00000E+00    0.14622E+02    0.12724E-07    0.65560E-05   -0.94417E-06
   623    0.18365E+04    0.26070E+02    0.00000E+00    0.13660E+02    0.12690E-07    0.66141E-05   -0.95254E-06
   624    0.18293E+04    0.26342E+02    0.00000E+00    0.12670E+02    0.12657E-07    0.66724E-05   -0.96078E-06
   625    0.18221E+04    0.26612E+02    0.00000E+00    0.11653E+02    0.12623E-07    0.67306E-05   -0.96889E-06
   626    0.18151E+04    0.26881E+02    0.00000E+00    0.10610E+02    0.12589E-07    0.67890E-05   -0.97685E-06
   627    0.18082E+04    0.27146E+02    0.00000E+00    0.95409E+01    0.12556E-07    0.68474E-05   -0.98468E-06
   628    0.18014E+04    0.27409E+02    0.00000E+00    0.84459E+01    0.12523E-07    0.69058E-05   -0.99237E-06
   629    0.17948E+04    0.27670E+02    0.00000E+00    0.73257E+01    0.12490E-07    0.69642E-05   -0.99992E-06
   630    0.17882E+04    0.27928E+02    0.00000E+00    0.61796E+01    0.12457E-07    0.70226E-05   -0.10073E-05
   631    0.17817E+04    0.28183E+02    0.00000E+00    0.50108E+01    0.12424E-07    0.70810E-05   -0.10146E-05
   632    0.17755E+04    0.28435E+02    0.00000E+00    0.38169E+01    0.12391E-07    0.71394E-05   -0.10217E-05
   633    0.17693E+04    0.28685E+02    0.00000E+00    0.26004E+01    0.12358E-07    0.71977E-05   -0.10287E-05
   634    0.17633E+04    0.28931E+02    0.00000E+00    0.13612E+01    0.12326E-07    0.72560E-05   -0.10356E-05
   635    0.17575E+04    0.29174E+02    0.00000E+00    0.99701E-01    0.12294E-07    0.73143E-05   -0.10423E-05
   636    0.17517E+04    0.29415E+02    0.00000E+00   -0.11833E+01    0.12261E-07    0.73725E-05   -0.10489E-05
   637    0.17461E+04    0.29651E+02    0.00000E+00   -0.24883E+01    0.12229E-07    0.74305E-05   -0.10553E-05
   638    0.17406E+04    0.29884E+02    0.00000E+00   -0.38132E+01    0.12197E-07    0.74885E-05   -0.10616E-05
   639    0.17353E+04    0.30113E+02    0.00000E+00   -0.51588E+01    0.12165E-07    0.75464E-05   -0.10677E-05
   640    0.17302E+04    0.30340E+02    0.00000E+00   -0.65236E+01    0.12134E-07    0.76042E-05   -0.10737E-05
   641    0.17252E+04    0.30562E+02    0.00000E+00   -0.79075E+01    0.12102E-07    0.76618E-05   -0.10796E-05
   642    0.17203E+04    0.30780E+02    0.00000E+00   -0.93096E+01    0.12071E-07    0.77192E-05   -0.10853E-05
   643    0.17157E+04    0.30995E+02    0.00000E+00   -0.10729E+02    0.12039E-07    0.77766E-05   -0.10909E-05
   644    0.17112E+04    0.31204E+02    0.00000E+00   -0.12166E+02    0.12008E-07    0.78337E-05   -0.10963E-05
   645    0.17069E+04    0.31410E+02    0.00000E+00   -0.13620E+02    0.11977E-07    0.78907E-05   -0.11016E-05
   646    0.17027E+04    0.31612E+02    0.00000E+00   -0.15089E+02    0.11946E-07    0.79474E-05   -0.11067E-05
   647    0.16988E+04    0.31809E+02    0.00000E+00   -0.16575E+02    0.11915E-07    0.80040E-05   -0.11117E-05
   648    0.16948E+04    0.32002E+02    0.00000E+00   -0.18074E+02    0.11884E-07    0.80603E-05   -0.11166E-05
   649    0.16912E+04    0.32190E+02    0.00000E+00   -0.19587E+02    0.11854E-07    0.81164E-05   -0.11213E-05
   650    0.16878E+04    0.32373E+02    0.00000E+00   -0.21114E+02    0.11823E-07    0.81723E-05   -0.11258E-05
   651    0.16845E+04    0.32553E+02    0.00000E+00   -0.22653E+02    0.11793E-07    0.82279E-05   -0.11302E-05
   652    0.16813E+04    0.32728E+02    0.00000E+00   -0.24205E+02    0.11762E-07    0.82833E-05   -0.11345E-05
   653    0.16784E+04    0.32896E+02    0.00000E+00   -0.25767E+02    0.11732E-07    0.83383E-05   -0.11386E-05
   654    0.16756E+04    0.33061E+02    0.00000E+00   -0.27339E+02    0.11702E-07    0.83931E-05   -0.11426E-05
   655    0.16730E+04    0.33221E+02    0.00000E+00   -0.28922E+02    0.11672E-07    0.84477E-05   -0.11464E-05
   656    0.16706E+04    0.33376E+02    0.00000E+00   -0.30514E+02    0.11642E-07    0.85019E-05   -0.11500E-05
   657    0.16684E+04    0.33525E+02    0.00000E+00   -0.32114E+02    0.11612E-07    0.85559E-05   -0.11536E-05
   658    0.16663E+04    0.33670E+02    0.00000E+00   -0.33723E+02    0.11583E-07    0.86095E-05   -0.11570E-05
   659    0.16646E+04    0.33810E+02    0.00000E+00   -0.35339E+02    0.11553E-07    0.86629E-05   -0.11602E-05
   660    0.16629E+04    0.33944E+02    0.00000E+00   -0.36961E+02    0.11524E-07    0.87160E-05   -0.11633E-05
   661    0.16615E+04    0.34072E+02    0.00000E+00   -0.38589E+02    0.11494E-07    0.87687E-05   -0.11662E-05
   662    0.16602E+04    0.34196E+02    0.00000E+00   -0.40223E+02    0.11465E-07    0.88211E-05   -0.11690E-05
   663    0.16591E+04    0.34315E+02    0.00000E+00   -0.41862E+02    0.11436E-07    0.88732E-05   -0.11717E-05
   664    0.16582E+04    0.34427E+02    0.00000E+00   -0.43504E+02    0.11407E-07    0.89250E-05   -0.11742E-05
   665    0.16575E+04    0.34533E+02    0.00000E+00   -0.45150E+02    0.11378E-07    0.89765E-05   -0.11766E-05
   666    0.16569E+04    0.34635E+02    0.00000E+00   -0.46797E+02    0.11350E-07    0.90276E-05   -0.11788E-05
   667    0.16566E+04    0.34731E+02    0.00000E+00   -0.48447E+02    0.11321E-07    0.90784E-05   -0.11809E-05
   668    0.16564E+04    0.34821E+02    0.00000E+00   -0.50099E+02    0.11292E-07    0.91288E-05   -0.11829E-05
   669    0.16565E+04    0.34906E+02    0.00000E+00   -0.51751E+02    0.11264E-07    0.91789E-05   -0.11847E-05
   670    0.16567E+04    0.34985E+02    0.00000E+00   -0.53401E+02    0.11236E-07    0.92286E-05   -0.11864E-05
   671    0.16572E+04    0.35060E+02    0.00000E+00   -0.55052E+02    0.11207E-07    0.92779E-05   -0.11879E-05
   672    0.16577E+04    0.35127E+02    0.00000E+00   -0.56701E+02    0.11179E-07    0.93269E-05   -0.11893E-05
   673    0.16585E+04    0.35190E+02    0.00000E+00   -0.58346E+02    0.11151E-07    0.93755E-05   -0.11905E-05
   674    0.16595E+04    0.35246E+02    0.00000E+00   -0.59989E+02    0.11123E-07    0.94238E-05   -0.11917E-05
   675    0.16607E+04    0.35297E+02    0.00000E+00   -0.61629E+02    0.11095E-07    0.94716E-05   -0.11926E-05
   676    0.16620E+04    0.35342E+02    0.00000E+00   -0.63263E+02    0.11068E-07    0.95191E-05   -0.11935E-05
   677    0.16635E+04    0.35381E+02    0.00000E+00   -0.64892E+02    0.11040E-07    0.95661E-05   -0.11942E-05
   678    0.16653E+04    0.35413E+02    0.00000E+00   -0.66515E+02    0.11013E-07    0.96128E-05   -0.11947E-05
   679    0.16672E+04    0.35441E+02    0.00000E+00   -0.68132E+02    0.10985E-07    0.96590E-05   -0.11951E-05
   680    0.16693E+04    0.35463E+02    0.00000E+00   -0.69741E+02    0.10958E-07    0.97049E-05   -0.11954E-05
   681    0.16716E+04    0.35479E+02    0.00000E+00   -0.71341E+02    0.10931E-07    0.97503E-05   -0.11956E-05
   682    0.16741E+04    0.35488E+02    0.00000E+00   -0.72934E+02    0.10904E-07    0.97953E-05   -0.11956E-05
   683    0.16768E+04    0.35493E+02    0.00000E+00   -0.74518E+02    0.10877E-07    0.98399E-05   -0.11954E-05
   684    0.16796E+04    0.35490E+02    0.00000E+00   -0.76091E+02    0.10850E-07    0.98840E-05   -0.11952E-05
   685    0.16825E+04    0.35482E+02    0.00000E+00   -0.77654E+02    0.10823E-07    0.99277E-05   -0.11948E-05
   686    0.16856E+04    0.35468E+02    0.00000E+00   -0.79198E+02    0.10796E-07    0.99709E-05   -0.11942E-05
   687    0.16890E+04    0.35449E+02    0.00000E+00   -0.80733E+02    0.10770E-07    0.10014E-04   -0.11936E-05
   688    0.16925E+04    0.35422E+02    0.00000E+00   -0.82258E+02    0.10743E-07    0.10056E-04   -0.11928E-05
   689    0.16962E+04    0.35391E+02    0.00000E+00   -0.83765E+02    0.10717E-07    0.10098E-04   -0.11918E-05
   690    0.17000E+04    0.35354E+02    0.00000E+00   -0.85262E+02    0.10690E-07    0.10139E-04   -0.11908E-05
   691    0.17040E+04    0.35310E+02    0.00000E+00   -0.86741E+02    0.10664E-07    0.10180E-04   -0.11896E-05
   692    0.17081E+04    0.35262E+02    0.00000E+00   -0.88202E+02    0.10638E-07    0.10221E-04   -0.11882E-05
   693    0.17125E+04    0.35207E+02    0.00000E+00   -0.89653E+02    0.10612E-07    0.10261E-04   -0.11867E-05
   694    0.17169E+04    0.35146E+02    0.00000E+00   -0.91079E+02    0.10586E-07    0.10300E-04   -0.11851E-05
   695    0.17216E+04    0.35082E+02    0.00000E+00   -0.92487E+02    0.10560E-07    0.10339E-04   -0.11834E-05
   696    0.17264E+04    0.35010E+02    0.00000E+00   -0.93892E+02    0.10534E-07    0.10378E-04   -0.11815E-05
   697    0.17313E+04    0.34933E+02    0.00000E+00   -0.95265E+02    0.10509E-07    0.10416E-04   -0.11795E-05
   698    0.17364E+04    0.34849E+02    0.00000E+00   -0.96620E+02    0.10483E-07    0.10453E-04   -0.11774E-05
   699    0.17416E+04    0.34761E+02    0.00000E+00   -0.97950E+02    0.10457E-07    0.10490E-04   -0.11751E-05
   700    0.17470E+04    0.34667E+02    0.00000E+00   -0.99263E+02    0.10432E-07    0.10527E-04   -0.11727E-05
   701    0.17525E+04    0.34568E+02    0.00000E+00   -0.10056E+03    0.10407E-07    0.10563E-04   -0.11702E-05
   702    0.17582E+04    0.34463E+02    0.00000E+00   -0.10182E+03    0.10381E-07    0.10598E-04   -0.11676E-05
   703    0.17640E+04    0.34353E+02    0.00000E+00   -0.10308E+03    0.10356E-07    0.10633E-04   -0.11648E-05
   704    0.17699E+04    0.34238E+02    0.00000E+00   -0.10430E+03    0.10331E-07    0.10668E-04   -0.11619E-05
   705    0.17759E+04    0.34117E+02    0.00000E+00   -0.10550E+03    0.10306E-07    0.10701E-04   -0.11588E-05
   706    0.17820E+04    0.33991E+02    0.00000E+00   -0.10668E+03    0.10281E-07    0.10735E-04   -0.11557E-05
   707    0.17882E+04    0.33860E+02    0.00000E+00   -0.10784E+03    0.10257E-07    0.10767E-04   -0.11524E-05
   708    0.17947E+04    0.33725E+02    0.00000E+00   -0.10895E+03    0.10232E-07    0.10799E-04   -0.11490E-05
   709    0.18012E+04    0.33584E+02    0.00000E+00   -0.11006E+03    0.10207E-07    0.10831E-04   -0.11455E-05
   710    0.18079E+04    0.33437E+02    0.00000E+00   -0.11113E+03    0.10183E-07    0.10862E-04   -0.11418E-05
   711    0.18146E+04    0.33286E+02    0.00000E+00   -0.11218E+03    0.10158E-07    0.10892E-04   -0.11380E-05
   712    0.18215E+04    0.33131E+02    0.00000E+00   -0.11321E+03    0.10134E-07    0.10922E-04   -0.11342E-05
   713    0.18285E+04    0.32970E+02    0.00000E+00   -0.11419E+03    0.10110E-07    0.10951E-04   -0.11301E-05
   714    0.18355E+04    0.32805E+02    0.00000E+00   -0.11516E+03    0.10086E-07    0.10980E-04   -0.11260E-05
   715    0.18426E+04    0.32636E+02    0.00000E+00   -0.11610E+03    0.10062E-07    0.11008E-04   -0.11218E-05
   716    0.18499E+04    0.32461E+02    0.00000E+00   -0.11701E+03    0.10037E-07    0.11035E-04   -0.11174E-05
   717    0.18573E+04    0.32283E+02    0.00000E+00   -0.11788E+03    0.10014E-07    0.11062E-04   -0.11129E-05
   718    0.18647E+04    0.32100E+02    0.00000E+00   -0.11874E+03    0.99897E-08    0.11088E-04   -0.11083E-05
   719    0.18722E+04    0.31911E+02    0.00000E+00   -0.11955E+03    0.99659E-08    0.11113E-04   -0.11036E-05
   720    0.18797E+04    0.31719E+02    0.00000E+00   -0.12035E+03    0.99422E-08    0.11138E-04   -0.10988E-05
   721    0.18875E+04    0.31524E+02    0.00000E+00   -0.12110E+03    0.99186E-08    0.11162E-04   -0.10939E-05
   722    0.18951E+04    0.31324E+02    0.00000E+00   -0.12181E+03    0.98951E-08    0.11186E-04   -0.10889E-05
   723    0.19029E+04    0.31121E+02    0.00000E+00   -0.12251E+03    0.98717E-08    0.11208E-04   -0.10837E-05
   724    0.19108E+04    0.30913E+02    0.00000E+00   -0.12318E+03    0.98483E-08    0.11230E-04   -0.10785E-05
   725    0.19187E+04    0.30702E+02    0.00000E+00   -0.12380E+03    0.98250E-08    0.11252E-04   -0.10731E-05
   726    0.19267E+04    0.30489E+02    0.00000E+00   -0.12439E+03    0.98018E-08    0.11273E-04   -0.10677E-05
   727    0.19347E+04    0.30271E+02    0.00000E+00   -0.12496E+03    0.97787E-08    0.11293E-04   -0.10621E-05
   728    0.19428E+04    0.30048E+02    0.00000E+00   -0.12549E+03    0.97557E-08    0.11312E-04   -0.10564E-05
   729    0.19509E+04    0.29823E+02    0.00000E+00   -0.12599E+03    0.97327E-08    0.11331E-04   -0.10506E-05
   730    0.19590E+04    0.29595E+02    0.00000E+00   -0.12646E+03    0.97098E-08    0.11349E-04   -0.10448E-05
   731    0.19673E+04    0.29362E+02    0.00000E+00   -0.12689E+03    0.96870E-08    0.11366E-04   -0.10388E-05
   732    0.19755E+04    0.29129E+02    0.00000E+00   -0.12728E+03    0.96643E-08    0.11382E-04   -0.10327E-05
   733    0.19838E+04    0.28891E+02    0.00000E+00   -0.12764E+03    0.96416E-08    0.11398E-04   -0.10265E-05
   734    0.19921E+04    0.28651E+02    0.00000E+00   -0.12796E+03    0.96191E-08    0.11413E-04   -0.10202E-05
   735    0.20005E+04    0.28408E+02    0.00000E+00   -0.12826E+03    0.95966E-08    0.11428E-04   -0.10138E-05
   736    0.20087E+04    0.28162E+02    0.00000E+00   -0.12851E+03    0.95741E-08    0.11441E-04   -0.10074E-05
   737    0.20171E+04    0.27914E+02    0.00000E+00   -0.12874E+03    0.95518E-08    0.11454E-04   -0.10008E-05
   738    0.20254E+04    0.27665E+02    0.00000E+00   -0.12892E+03    0.95295E-08    0.11466E-04   -0.99413E-06
   739    0.20337E+04    0.27412E+02    0.00000E+00   -0.12906E+03    0.95073E-08    0.11477E-04   -0.98737E-06
   740    0.20420E+04    0.27158E+02    0.00000E+00   -0.12918E+03    0.94852E-08    0.11488E-04   -0.98052E-06
   741    0.20504E+04    0.26900E+02    0.00000E+00   -0.12927E+03    0.94631E-08    0.11497E-04   -0.97357E-06
   742    0.20587E+04    0.26644E+02    0.00000E+00   -0.12931E+03    0.94412E-08    0.11506E-04   -0.96654E-06
   743    0.20670E+04    0.26385E+02    0.00000E+00   -0.12932E+03    0.94192E-08    0.11515E-04   -0.95941E-06
   744    0.20754E+04    0.26124E+02    0.00000E+00   -0.12929E+03    0.93974E-08    0.11522E-04   -0.95220E-06
   745    0.20836E+04    0.25862E+02    0.00000E+00   -0.12923E+03    0.93757E-08    0.11528E-04   -0.94489E-06
   746    0.20918E+04    0.25599E+02    0.00000E+00   -0.12912E+03    0.93540E-08    0.11534E-04   -0.93750E-06
   747    0.21000E+04    0.25333E+02    0.00000E+00   -0.12899E+03    0.93324E-08    0.11539E-04   -0.93003E-06
   748    0.21082E+04    0.25068E+02    0.00000E+00   -0.12882E+03    0.93108E-08    0.11543E-04   -0.92246E-06
   749    0.21163E+04    0.24800E+02    0.00000E+00   -0.12863E+03    0.92893E-08    0.11546E-04   -0.91482E-06
   750    0.21244E+04    0.24533E+02    0.00000E+00   -0.12839E+03    0.92679E-08    0.11549E-04   -0.90709E-06
   751    0.21325E+04    0.24264E+02    0.00000E+00   -0.12811E+03    0.92466E-08    0.11550E-04   -0.89928E-06
   752    0.21405E+04    0.23996E+02    0.00000E+00   -0.12780E+03    0.92253E-08    0.11551E-04   -0.89139E-06
   753    0.21484E+04    0.23726E+02    0.00000E+00   -0.12745E+03    0.92041E-08    0.11551E-04   -0.88341E-06
   754    0.21562E+04    0.23457E+02    0.00000E+00   -0.12707E+03    0.91830E-08    0.11550E-04   -0.87537E-06
   755    0.21641E+04    0.23187E+02    0.00000E+00   -0.12665E+03    0.91619E-08    0.11548E-04   -0.86724E-06
   756    0.21718E+04    0.22918E+02    0.00000E+00   -0.12620E+03    0.91410E-08    0.11545E-04   -0.85904E-06
   757    0.21795E+04    0.22649E+02    0.00000E+00   -0.12571E+03    0.91200E-08    0.11542E-04   -0.85077E-06
   758    0.21871E+04    0.22379E+02    0.00000E+00   -0.12518E+03    0.90992E-08    0.11538E-04   -0.84243E-06
   759    0.21946E+04    0.22109E+02    0.00000E+00   -0.12463E+03    0.90784E-08    0.11533E-04   -0.83402E-06
   760    0.22021E+04    0.21840E+02    0.00000E+00   -0.12404E+03    0.90577E-08    0.11527E-04   -0.82555E-06
   761    0.22094E+04    0.21572E+02    0.00000E+00   -0.12342E+03    0.90370E-08    0.11521E-04   -0.81701E-06
   762    0.22167E+04    0.21305E+02    0.00000E+00   -0.12276E+03    0.90164E-08    0.11514E-04   -0.80840E-06
   763    0.22239E+04    0.21039E+02    0.00000E+00   -0.12207E+03    0.89959E-08    0.11506E-04   -0.79973E-06
   764    0.22310E+04    0.20773E+02    0.00000E+00   -0.12135E+03    0.89755E-08    0.11497E-04   -0.79100E-06
