#    L    TT             EE             BB             TE             PP             TP             EP          
  1740    0.37807E+03    0.78092E+01    0.00000E+00   -0.23540E+02    0.14644E-08    0.23717E-05    0.22476E-07
  1741    0.37795E+03    0.77287E+01    0.00000E+00   -0.23235E+02    0.14623E-08    0.23635E-05    0.20598E-07
  1742    0.37779E+03    0.76505E+01    0.00000E+00   -0.22929E+02    0.14602E-08    0.23543E-05    0.18698E-07
  1743    0.37762E+03    0.75738E+01    0.00000E+00   -0.22619E+02    0.14581E-08    0.23442E-05    0.16776E-07
  1744    0.37743E+03    0.74994E+01    0.00000E+00   -0.22308E+02    0.14560E-08    0.23332E-05    0.14828E-07
  1745    0.37721E+03    0.74258E+01    0.00000E+00   -0.21995E+02    0.14538E-08    0.23215E-05    0.12854E-07
  1746    0.37697E+03    0.73552E+01    0.00000E+00   -0.21679E+02    0.14517E-08    0.23089E-05    0.10853E-07
  1747    0.37672E+03    0.72868E+01    0.00000E+00   -0.21362E+02    0.14496E-08    0.22957E-05    0.88212E-08
  1748    0.37644E+03    0.72207E+01    0.00000E+00   -0.21044E+02    0.14475E-08    0.22819E-05    0.67586E-08
  1749    0.37613E+03    0.71554E+01    0.00000E+00   -0.20723E+02    0.14454E-08    0.22675E-05    0.46632E-08
  1750    0.37580E+03    0.70923E+01    0.00000E+00   -0.20402E+02    0.14433E-08    0.22525E-05    0.25333E-08
  1751    0.37546E+03    0.70307E+01    0.00000E+00   -0.20080E+02    0.14412E-08    0.22371E-05    0.36818E-09
  1752    0.37509E+03    0.69706E+01    0.00000E+00   -0.19755E+02    0.14391E-08    0.22212E-05   -0.18304E-08
  1753    0.37471E+03    0.69120E+01    0.00000E+00   -0.19431E+02    0.14370E-08    0.22049E-05   -0.40599E-08
  1754    0.37430E+03    0.68563E+01    0.00000E+00   -0.19106E+02    0.14350E-08    0.21881E-05   -0.63176E-08
  1755    0.37387E+03    0.68034E+01    0.00000E+00   -0.18780E+02    0.14329E-08    0.21709E-05   -0.86010E-08
  1756    0.37343E+03    0.67515E+01    0.00000E+00   -0.18454E+02    0.14308E-08    0.21534E-05   -0.10908E-07
  1757    0.37295E+03    0.67016E+01    0.00000E+00   -0.18127E+02    0.14287E-08    0.21354E-05   -0.13235E-07
  1758    0.37245E+03    0.66536E+01    0.00000E+00   -0.17800E+02    0.14267E-08    0.21171E-05   -0.15580E-07
  1759    0.37194E+03    0.66077E+01    0.00000E+00   -0.17474E+02    0.14246E-08    0.20984E-05   -0.17940E-07
  1760    0.37140E+03    0.65639E+01    0.00000E+00   -0.17146E+02    0.14225E-08    0.20794E-05   -0.20313E-07
  1761    0.37084E+03    0.65220E+01    0.00000E+00   -0.16820E+02    0.14205E-08    0.20601E-05   -0.22696E-07
  1762    0.37026E+03    0.64821E+01    0.00000E+00   -0.16493E+02    0.14184E-08    0.20404E-05   -0.25087E-07
  1763    0.36967E+03    0.64444E+01    0.00000E+00   -0.16166E+02    0.14164E-08    0.20204E-05   -0.27483E-07
  1764    0.36906E+03    0.64087E+01    0.00000E+00   -0.15841E+02    0.14143E-08    0.20001E-05   -0.29881E-07
  1765    0.36841E+03    0.63749E+01    0.00000E+00   -0.15516E+02    0.14123E-08    0.19796E-05   -0.32279E-07
  1766    0.36775E+03    0.63431E+01    0.00000E+00   -0.15192E+02    0.14102E-08    0.19588E-05   -0.34675E-07
  1767    0.36707E+03    0.63131E+01    0.00000E+00   -0.14868E+02    0.14082E-08    0.19377E-05   -0.37065E-07
  1768    0.36636E+03    0.62853E+01    0.00000E+00   -0.14546E+02    0.14061E-08    0.19164E-05   -0.39447E-07
  1769    0.36565E+03    0.62594E+01    0.00000E+00   -0.14225E+02    0.14041E-08    0.18949E-05   -0.41818E-07
  1770    0.36490E+03    0.62354E+01    0.00000E+00   -0.13905E+02    0.14021E-08    0.18732E-05   -0.44177E-07
  1771    0.36414E+03    0.62134E+01    0.00000E+00   -0.13587E+02    0.14001E-08    0.18513E-05   -0.46520E-07
  1772    0.36337E+03    0.61933E+01    0.00000E+00   -0.13270E+02    0.13980E-08    0.18292E-05   -0.48844E-07
  1773    0.36256E+03    0.61751E+01    0.00000E+00   -0.12954E+02    0.13960E-08    0.18069E-05   -0.51148E-07
  1774    0.36174E+03    0.61589E+01    0.00000E+00   -0.12641E+02    0.13940E-08    0.17845E-05   -0.53428E-07
  1775    0.36091E+03    0.61447E+01    0.00000E+00   -0.12330E+02    0.13920E-08    0.17620E-05   -0.55683E-07
  1776    0.36006E+03    0.61322E+01    0.00000E+00   -0.12020E+02    0.13900E-08    0.17393E-05   -0.57908E-07
  1777    0.35917E+03    0.61218E+01    0.00000E+00   -0.11713E+02    0.13880E-08    0.17165E-05   -0.60103E-07
  1778    0.35828E+03    0.61132E+01    0.00000E+00   -0.11408E+02    0.13860E-08    0.16936E-05   -0.62264E-07
  1779    0.35736E+03    0.61065E+01    0.00000E+00   -0.11105E+02    0.13840E-08    0.16706E-05   -0.64388E-07
  1780    0.35644E+03    0.61017E+01    0.00000E+00   -0.10805E+02    0.13820E-08    0.16476E-05   -0.66474E-07
  1781    0.35550E+03    0.60987E+01    0.00000E+00   -0.10507E+02    0.13800E-08    0.16245E-05   -0.68517E-07
  1782    0.35452E+03    0.60975E+01    0.00000E+00   -0.10212E+02    0.13780E-08    0.16013E-05   -0.70517E-07
  1783    0.35354E+03    0.60982E+01    0.00000E+00   -0.99202E+01    0.13760E-08    0.15782E-05   -0.72471E-07
  1784    0.35255E+03    0.61006E+01    0.00000E+00   -0.96301E+01    0.13740E-08    0.15550E-05   -0.74374E-07
  1785    0.35153E+03    0.61048E+01    0.00000E+00   -0.93441E+01    0.13720E-08    0.15318E-05   -0.76226E-07
  1786    0.35051E+03    0.61108E+01    0.00000E+00   -0.90609E+01    0.13701E-08    0.15086E-05   -0.78024E-07
  1787    0.34946E+03    0.61186E+01    0.00000E+00   -0.87803E+01    0.13681E-08    0.14854E-05   -0.79765E-07
  1788    0.34841E+03    0.61281E+01    0.00000E+00   -0.85047E+01    0.13661E-08    0.14623E-05   -0.81446E-07
  1789    0.34733E+03    0.61393E+01    0.00000E+00   -0.82311E+01    0.13641E-08    0.14392E-05   -0.83064E-07
  1790    0.34623E+03    0.61521E+01    0.00000E+00   -0.79616E+01    0.13622E-08    0.14162E-05   -0.84618E-07
  1791    0.34513E+03    0.61666E+01    0.00000E+00   -0.76962E+01    0.13602E-08    0.13933E-05   -0.86105E-07
  1792    0.34401E+03    0.61828E+01    0.00000E+00   -0.74336E+01    0.13583E-08    0.13705E-05   -0.87521E-07
  1793    0.34287E+03    0.62006E+01    0.00000E+00   -0.71750E+01    0.13563E-08    0.13477E-05   -0.88866E-07
  1794    0.34173E+03    0.62200E+01    0.00000E+00   -0.69206E+01    0.13544E-08    0.13251E-05   -0.90135E-07
  1795    0.34057E+03    0.62410E+01    0.00000E+00   -0.66703E+01    0.13524E-08    0.13027E-05   -0.91326E-07
  1796    0.33938E+03    0.62636E+01    0.00000E+00   -0.64234E+01    0.13505E-08    0.12803E-05   -0.92437E-07
  1797    0.33820E+03    0.62876E+01    0.00000E+00   -0.61812E+01    0.13485E-08    0.12582E-05   -0.93465E-07
  1798    0.33700E+03    0.63131E+01    0.00000E+00   -0.59425E+01    0.13466E-08    0.12362E-05   -0.94408E-07
  1799    0.33579E+03    0.63402E+01    0.00000E+00   -0.57085E+01    0.13446E-08    0.12144E-05   -0.95262E-07
  1800    0.33457E+03    0.63687E+01    0.00000E+00   -0.54794E+01    0.13427E-08    0.11928E-05   -0.96026E-07
  1801    0.33334E+03    0.63986E+01    0.00000E+00   -0.52540E+01    0.13408E-08    0.11714E-05   -0.96698E-07
  1802    0.33211E+03    0.64298E+01    0.00000E+00   -0.50336E+01    0.13389E-08    0.11503E-05   -0.97280E-07
  1803    0.33086E+03    0.64625E+01    0.00000E+00   -0.48182E+01    0.13369E-08    0.11294E-05   -0.97778E-07
  1804    0.32959E+03    0.64965E+01    0.00000E+00   -0.46065E+01    0.13350E-08    0.11089E-05   -0.98194E-07
  1805    0.32832E+03    0.65319E+01    0.00000E+00   -0.44000E+01    0.13331E-08    0.10887E-05   -0.98532E-07
  1806    0.32705E+03    0.65686E+01    0.00000E+00   -0.41982E+01    0.13312E-08    0.10689E-05   -0.98798E-07
  1807    0.32575E+03    0.66066E+01    0.00000E+00   -0.40013E+01    0.13293E-08    0.10495E-05   -0.98993E-07
  1808    0.32445E+03    0.66457E+01    0.00000E+00   -0.38091E+01    0.13274E-08    0.10305E-05   -0.99124E-07
  1809    0.32315E+03    0.66859E+01    0.00000E+00   -0.36220E+01    0.13255E-08    0.10120E-05   -0.99193E-07
  1810    0.32184E+03    0.67275E+01    0.00000E+00   -0.34400E+01    0.13236E-08    0.99397E-06   -0.99204E-07
  1811    0.32051E+03    0.67702E+01    0.00000E+00   -0.32629E+01    0.13217E-08    0.97650E-06   -0.99162E-07
  1812    0.31918E+03    0.68141E+01    0.00000E+00   -0.30910E+01    0.13198E-08    0.95959E-06   -0.99070E-07
  1813    0.31785E+03    0.68591E+01    0.00000E+00   -0.29242E+01    0.13179E-08    0.94327E-06   -0.98933E-07
  1814    0.31650E+03    0.69051E+01    0.00000E+00   -0.27627E+01    0.13160E-08    0.92758E-06   -0.98754E-07
  1815    0.31516E+03    0.69522E+01    0.00000E+00   -0.26063E+01    0.13141E-08    0.91255E-06   -0.98537E-07
  1816    0.31381E+03    0.70003E+01    0.00000E+00   -0.24553E+01    0.13122E-08    0.89822E-06   -0.98287E-07
  1817    0.31245E+03    0.70493E+01    0.00000E+00   -0.23095E+01    0.13103E-08    0.88460E-06   -0.98006E-07
  1818    0.31108E+03    0.70993E+01    0.00000E+00   -0.21690E+01    0.13085E-08    0.87174E-06   -0.97700E-07
  1819    0.30969E+03    0.71504E+01    0.00000E+00   -0.20340E+01    0.13066E-08    0.85966E-06   -0.97372E-07
  1820    0.30832E+03    0.72022E+01    0.00000E+00   -0.19043E+01    0.13047E-08    0.84840E-06   -0.97027E-07
  1821    0.30695E+03    0.72549E+01    0.00000E+00   -0.17800E+01    0.13029E-08    0.83799E-06   -0.96667E-07
  1822    0.30557E+03    0.73085E+01    0.00000E+00   -0.16612E+01    0.13010E-08    0.82846E-06   -0.96298E-07
  1823    0.30422E+03    0.73629E+01    0.00000E+00   -0.15479E+01    0.12991E-08    0.81984E-06   -0.95922E-07
  1824    0.30283E+03    0.74178E+01    0.00000E+00   -0.14399E+01    0.12973E-08    0.81217E-06   -0.95545E-07
  1825    0.30145E+03    0.74733E+01    0.00000E+00   -0.13376E+01    0.12954E-08    0.80547E-06   -0.95169E-07
  1826    0.30006E+03    0.75304E+01    0.00000E+00   -0.12407E+01    0.12936E-08    0.79978E-06   -0.94800E-07
  1827    0.29868E+03    0.75878E+01    0.00000E+00   -0.11493E+01    0.12917E-08    0.79512E-06   -0.94440E-07
  1828    0.29729E+03    0.76457E+01    0.00000E+00   -0.10635E+01    0.12899E-08    0.79154E-06   -0.94094E-07
  1829    0.29590E+03    0.77034E+01    0.00000E+00   -0.98318E+00    0.12880E-08    0.78906E-06   -0.93766E-07
  1830    0.29451E+03    0.77631E+01    0.00000E+00   -0.90835E+00    0.12862E-08    0.78771E-06   -0.93460E-07
  1831    0.29312E+03    0.78227E+01    0.00000E+00   -0.83909E+00    0.12843E-08    0.78753E-06   -0.93180E-07
  1832    0.29173E+03    0.78827E+01    0.00000E+00   -0.77539E+00    0.12825E-08    0.78854E-06   -0.92929E-07
  1833    0.29035E+03    0.79433E+01    0.00000E+00   -0.71709E+00    0.12807E-08    0.79078E-06   -0.92712E-07
  1834    0.28897E+03    0.80037E+01    0.00000E+00   -0.66454E+00    0.12788E-08    0.79428E-06   -0.92533E-07
  1835    0.28758E+03    0.80653E+01    0.00000E+00   -0.61721E+00    0.12770E-08    0.79907E-06   -0.92395E-07
  1836    0.28620E+03    0.81283E+01    0.00000E+00   -0.57561E+00    0.12752E-08    0.80519E-06   -0.92303E-07
  1837    0.28482E+03    0.81895E+01    0.00000E+00   -0.53942E+00    0.12734E-08    0.81266E-06   -0.92261E-07
  1838    0.28345E+03    0.82520E+01    0.00000E+00   -0.50878E+00    0.12716E-08    0.82152E-06   -0.92272E-07
  1839    0.28207E+03    0.83151E+01    0.00000E+00   -0.48353E+00    0.12697E-08    0.83179E-06   -0.92340E-07
  1840    0.28071E+03    0.83772E+01    0.00000E+00   -0.46380E+00    0.12679E-08    0.84352E-06   -0.92470E-07
  1841    0.27935E+03    0.84406E+01    0.00000E+00   -0.44943E+00    0.12661E-08    0.85672E-06   -0.92666E-07
  1842    0.27799E+03    0.85037E+01    0.00000E+00   -0.44049E+00    0.12643E-08    0.87144E-06   -0.92930E-07
  1843    0.27664E+03    0.85667E+01    0.00000E+00   -0.43694E+00    0.12625E-08    0.88770E-06   -0.93269E-07
  1844    0.27529E+03    0.86302E+01    0.00000E+00   -0.43865E+00    0.12607E-08    0.90554E-06   -0.93684E-07
  1845    0.27397E+03    0.86935E+01    0.00000E+00   -0.44573E+00    0.12589E-08    0.92499E-06   -0.94181E-07
  1846    0.27263E+03    0.87573E+01    0.00000E+00   -0.45795E+00    0.12571E-08    0.94608E-06   -0.94763E-07
  1847    0.27130E+03    0.88209E+01    0.00000E+00   -0.47560E+00    0.12553E-08    0.96884E-06   -0.95434E-07
  1848    0.26998E+03    0.88843E+01    0.00000E+00   -0.49828E+00    0.12535E-08    0.99330E-06   -0.96199E-07
  1849    0.26866E+03    0.89475E+01    0.00000E+00   -0.52615E+00    0.12518E-08    0.10195E-05   -0.97060E-07
  1850    0.26735E+03    0.90104E+01    0.00000E+00   -0.55909E+00    0.12500E-08    0.10475E-05   -0.98023E-07
  1851    0.26604E+03    0.90739E+01    0.00000E+00   -0.59712E+00    0.12482E-08    0.10772E-05   -0.99090E-07
  1852    0.26476E+03    0.91380E+01    0.00000E+00   -0.64021E+00    0.12464E-08    0.11087E-05   -0.10026E-06
  1853    0.26346E+03    0.92003E+01    0.00000E+00   -0.68821E+00    0.12446E-08    0.11418E-05   -0.10152E-06
  1854    0.26219E+03    0.92625E+01    0.00000E+00   -0.74127E+00    0.12429E-08    0.11765E-05   -0.10288E-06
  1855    0.26092E+03    0.93237E+01    0.00000E+00   -0.79915E+00    0.12411E-08    0.12127E-05   -0.10433E-06
  1856    0.25967E+03    0.93854E+01    0.00000E+00   -0.86179E+00    0.12393E-08    0.12504E-05   -0.10586E-06
  1857    0.25842E+03    0.94477E+01    0.00000E+00   -0.92931E+00    0.12376E-08    0.12895E-05   -0.10747E-06
  1858    0.25718E+03    0.95084E+01    0.00000E+00   -0.10016E+01    0.12358E-08    0.13299E-05   -0.10916E-06
  1859    0.25595E+03    0.95696E+01    0.00000E+00   -0.10786E+01    0.12341E-08    0.13715E-05   -0.11092E-06
  1860    0.25473E+03    0.96291E+01    0.00000E+00   -0.11602E+01    0.12323E-08    0.14143E-05   -0.11275E-06
  1861    0.25353E+03    0.96892E+01    0.00000E+00   -0.12465E+01    0.12305E-08    0.14581E-05   -0.11464E-06
  1862    0.25234E+03    0.97484E+01    0.00000E+00   -0.13372E+01    0.12288E-08    0.15031E-05   -0.11660E-06
  1863    0.25115E+03    0.98074E+01    0.00000E+00   -0.14323E+01    0.12270E-08    0.15489E-05   -0.11861E-06
  1864    0.24998E+03    0.98669E+01    0.00000E+00   -0.15319E+01    0.12253E-08    0.15957E-05   -0.12068E-06
  1865    0.24882E+03    0.99249E+01    0.00000E+00   -0.16358E+01    0.12236E-08    0.16433E-05   -0.12279E-06
  1866    0.24768E+03    0.99819E+01    0.00000E+00   -0.17440E+01    0.12218E-08    0.16916E-05   -0.12495E-06
  1867    0.24653E+03    0.10039E+02    0.00000E+00   -0.18563E+01    0.12201E-08    0.17407E-05   -0.12715E-06
  1868    0.24541E+03    0.10095E+02    0.00000E+00   -0.19728E+01    0.12184E-08    0.17903E-05   -0.12938E-06
  1869    0.24430E+03    0.10150E+02    0.00000E+00   -0.20933E+01    0.12166E-08    0.18405E-05   -0.13165E-06
  1870    0.24320E+03    0.10205E+02    0.00000E+00   -0.22180E+01    0.12149E-08    0.18912E-05   -0.13394E-06
  1871    0.24211E+03    0.10260E+02    0.00000E+00   -0.23464E+01    0.12132E-08    0.19422E-05   -0.13626E-06
  1872    0.24104E+03    0.10313E+02    0.00000E+00   -0.24788E+01    0.12114E-08    0.19936E-05   -0.13860E-06
  1873    0.23998E+03    0.10366E+02    0.00000E+00   -0.26149E+01    0.12097E-08    0.20453E-05   -0.14096E-06
  1874    0.23894E+03    0.10417E+02    0.00000E+00   -0.27547E+01    0.12080E-08    0.20971E-05   -0.14332E-06
  1875    0.23791E+03    0.10468E+02    0.00000E+00   -0.28981E+01    0.12063E-08    0.21491E-05   -0.14570E-06
  1876    0.23689E+03    0.10519E+02    0.00000E+00   -0.30450E+01    0.12046E-08    0.22012E-05   -0.14808E-06
  1877    0.23589E+03    0.10568E+02    0.00000E+00   -0.31954E+01    0.12029E-08    0.22532E-05   -0.15046E-06
  1878    0.23489E+03    0.10616E+02    0.00000E+00   -0.33492E+01    0.12012E-08    0.23051E-05   -0.15284E-06
  1879    0.23392E+03    0.10663E+02    0.00000E+00   -0.35061E+01    0.11995E-08    0.23569E-05   -0.15520E-06
  1880    0.23297E+03    0.10709E+02    0.00000E+00   -0.36663E+01    0.11978E-08    0.24085E-05   -0.15756E-06
  1881    0.23202E+03    0.10755E+02    0.00000E+00   -0.38295E+01    0.11961E-08    0.24598E-05   -0.15990E-06
  1882    0.23109E+03    0.10800E+02    0.00000E+00   -0.39957E+01    0.11944E-08    0.25107E-05   -0.16222E-06
  1883    0.23018E+03    0.10843E+02    0.00000E+00   -0.41648E+01    0.11927E-08    0.25612E-05   -0.16451E-06
  1884    0.22928E+03    0.10886E+02    0.00000E+00   -0.43368E+01    0.11910E-08    0.26112E-05   -0.16678E-06
  1885    0.22840E+03    0.10928E+02    0.00000E+00   -0.45115E+01    0.11893E-08    0.26606E-05   -0.16901E-06
  1886    0.22753E+03    0.10969E+02    0.00000E+00   -0.46888E+01    0.11876E-08    0.27093E-05   -0.17121E-06
  1887    0.22668E+03    0.11008E+02    0.00000E+00   -0.48687E+01    0.11859E-08    0.27574E-05   -0.17337E-06
  1888    0.22585E+03    0.11046E+02    0.00000E+00   -0.50510E+01    0.11843E-08    0.28047E-05   -0.17548E-06
  1889    0.22502E+03    0.11083E+02    0.00000E+00   -0.52357E+01    0.11826E-08    0.28511E-05   -0.17754E-06
  1890    0.22422E+03    0.11120E+02    0.00000E+00   -0.54228E+01    0.11809E-08    0.28966E-05   -0.17956E-06
  1891    0.22344E+03    0.11155E+02    0.00000E+00   -0.56118E+01    0.11792E-08    0.29412E-05   -0.18151E-06
  1892    0.22266E+03    0.11189E+02    0.00000E+00   -0.58031E+01    0.11776E-08    0.29846E-05   -0.18340E-06
  1893    0.22190E+03    0.11222E+02    0.00000E+00   -0.59962E+01    0.11759E-08    0.30270E-05   -0.18523E-06
  1894    0.22117E+03    0.11254E+02    0.00000E+00   -0.61911E+01    0.11742E-08    0.30681E-05   -0.18700E-06
  1895    0.22044E+03    0.11285E+02    0.00000E+00   -0.63878E+01    0.11726E-08    0.31080E-05   -0.18868E-06
  1896    0.21973E+03    0.11315E+02    0.00000E+00   -0.65862E+01    0.11709E-08    0.31465E-05   -0.19029E-06
  1897    0.21905E+03    0.11342E+02    0.00000E+00   -0.67862E+01    0.11693E-08    0.31837E-05   -0.19183E-06
  1898    0.21837E+03    0.11369E+02    0.00000E+00   -0.69877E+01    0.11676E-08    0.32193E-05   -0.19327E-06
  1899    0.21771E+03    0.11395E+02    0.00000E+00   -0.71906E+01    0.11659E-08    0.32534E-05   -0.19463E-06
  1900    0.21706E+03    0.11419E+02    0.00000E+00   -0.73947E+01    0.11643E-08    0.32859E-05   -0.19589E-06
  1901    0.21644E+03    0.11442E+02    0.00000E+00   -0.76002E+01    0.11627E-08    0.33167E-05   -0.19706E-06
  1902    0.21584E+03    0.11463E+02    0.00000E+00   -0.78067E+01    0.11610E-08    0.33458E-05   -0.19813E-06
  1903    0.21524E+03    0.11483E+02    0.00000E+00   -0.80140E+01    0.11594E-08    0.33732E-05   -0.19910E-06
  1904    0.21468E+03    0.11503E+02    0.00000E+00   -0.82216E+01    0.11577E-08    0.33988E-05   -0.19997E-06
  1905    0.21410E+03    0.11521E+02    0.00000E+00   -0.84309E+01    0.11561E-08    0.34226E-05   -0.20074E-06
  1906    0.21356E+03    0.11537E+02    0.00000E+00   -0.86410E+01    0.11545E-08    0.34445E-05   -0.20141E-06
  1907    0.21303E+03    0.11553E+02    0.00000E+00   -0.88506E+01    0.11528E-08    0.34646E-05   -0.20198E-06
  1908    0.21252E+03    0.11567E+02    0.00000E+00   -0.90618E+01    0.11512E-08    0.34828E-05   -0.20245E-06
  1909    0.21202E+03    0.11579E+02    0.00000E+00   -0.92724E+01    0.11496E-08    0.34991E-05   -0.20282E-06
  1910    0.21154E+03    0.11592E+02    0.00000E+00   -0.94839E+01    0.11479E-08    0.35135E-05   -0.20308E-06
  1911    0.21108E+03    0.11602E+02    0.00000E+00   -0.96963E+01    0.11463E-08    0.35259E-05   -0.20324E-06
  1912    0.21064E+03    0.11610E+02    0.00000E+00   -0.99075E+01    0.11447E-08    0.35362E-05   -0.20330E-06
  1913    0.21022E+03    0.11618E+02    0.00000E+00   -0.10119E+02    0.11431E-08    0.35446E-05   -0.20324E-06
  1914    0.20980E+03    0.11623E+02    0.00000E+00   -0.10330E+02    0.11415E-08    0.35509E-05   -0.20309E-06
  1915    0.20941E+03    0.11628E+02    0.00000E+00   -0.10542E+02    0.11399E-08    0.35551E-05   -0.20282E-06
  1916    0.20902E+03    0.11632E+02    0.00000E+00   -0.10753E+02    0.11383E-08    0.35572E-05   -0.20245E-06
  1917    0.20866E+03    0.11633E+02    0.00000E+00   -0.10965E+02    0.11366E-08    0.35571E-05   -0.20198E-06
  1918    0.20831E+03    0.11634E+02    0.00000E+00   -0.11175E+02    0.11350E-08    0.35549E-05   -0.20139E-06
  1919    0.20798E+03    0.11633E+02    0.00000E+00   -0.11386E+02    0.11334E-08    0.35504E-05   -0.20069E-06
  1920    0.20766E+03    0.11631E+02    0.00000E+00   -0.11595E+02    0.11318E-08    0.35438E-05   -0.19989E-06
  1921    0.20736E+03    0.11627E+02    0.00000E+00   -0.11804E+02    0.11302E-08    0.35348E-05   -0.19897E-06
  1922    0.20708E+03    0.11622E+02    0.00000E+00   -0.12012E+02    0.11287E-08    0.35236E-05   -0.19794E-06
  1923    0.20680E+03    0.11616E+02    0.00000E+00   -0.12219E+02    0.11271E-08    0.35101E-05   -0.19680E-06
  1924    0.20654E+03    0.11608E+02    0.00000E+00   -0.12425E+02    0.11255E-08    0.34942E-05   -0.19555E-06
  1925    0.20631E+03    0.11599E+02    0.00000E+00   -0.12631E+02    0.11239E-08    0.34759E-05   -0.19418E-06
  1926    0.20607E+03    0.11589E+02    0.00000E+00   -0.12835E+02    0.11223E-08    0.34552E-05   -0.19270E-06
  1927    0.20585E+03    0.11578E+02    0.00000E+00   -0.13039E+02    0.11207E-08    0.34321E-05   -0.19110E-06
  1928    0.20566E+03    0.11565E+02    0.00000E+00   -0.13239E+02    0.11191E-08    0.34066E-05   -0.18939E-06
  1929    0.20547E+03    0.11551E+02    0.00000E+00   -0.13440E+02    0.11176E-08    0.33785E-05   -0.18757E-06
  1930    0.20530E+03    0.11536E+02    0.00000E+00   -0.13638E+02    0.11160E-08    0.33479E-05   -0.18562E-06
  1931    0.20515E+03    0.11518E+02    0.00000E+00   -0.13836E+02    0.11144E-08    0.33148E-05   -0.18356E-06
  1932    0.20501E+03    0.11501E+02    0.00000E+00   -0.14031E+02    0.11128E-08    0.32791E-05   -0.18138E-06
  1933    0.20489E+03    0.11481E+02    0.00000E+00   -0.14225E+02    0.11113E-08    0.32408E-05   -0.17908E-06
  1934    0.20477E+03    0.11461E+02    0.00000E+00   -0.14417E+02    0.11097E-08    0.31999E-05   -0.17667E-06
  1935    0.20467E+03    0.11438E+02    0.00000E+00   -0.14607E+02    0.11081E-08    0.31563E-05   -0.17413E-06
  1936    0.20459E+03    0.11416E+02    0.00000E+00   -0.14795E+02    0.11066E-08    0.31099E-05   -0.17147E-06
  1937    0.20451E+03    0.11390E+02    0.00000E+00   -0.14981E+02    0.11050E-08    0.30609E-05   -0.16869E-06
  1938    0.20445E+03    0.11364E+02    0.00000E+00   -0.15165E+02    0.11035E-08    0.30092E-05   -0.16579E-06
  1939    0.20441E+03    0.11337E+02    0.00000E+00   -0.15347E+02    0.11019E-08    0.29546E-05   -0.16276E-06
  1940    0.20437E+03    0.11309E+02    0.00000E+00   -0.15527E+02    0.11004E-08    0.28972E-05   -0.15961E-06
  1941    0.20435E+03    0.11279E+02    0.00000E+00   -0.15703E+02    0.10988E-08    0.28370E-05   -0.15634E-06
  1942    0.20433E+03    0.11249E+02    0.00000E+00   -0.15878E+02    0.10973E-08    0.27740E-05   -0.15294E-06
  1943    0.20433E+03    0.11217E+02    0.00000E+00   -0.16051E+02    0.10957E-08    0.27080E-05   -0.14941E-06
  1944    0.20435E+03    0.11183E+02    0.00000E+00   -0.16221E+02    0.10942E-08    0.26391E-05   -0.14576E-06
  1945    0.20436E+03    0.11149E+02    0.00000E+00   -0.16387E+02    0.10926E-08    0.25673E-05   -0.14198E-06
  1946    0.20440E+03    0.11114E+02    0.00000E+00   -0.16552E+02    0.10911E-08    0.24925E-05   -0.13808E-06
  1947    0.20443E+03    0.11077E+02    0.00000E+00   -0.16713E+02    0.10896E-08    0.24147E-05   -0.13404E-06
  1948    0.20449E+03    0.11040E+02    0.00000E+00   -0.16873E+02    0.10880E-08    0.23338E-05   -0.12988E-06
  1949    0.20455E+03    0.11000E+02    0.00000E+00   -0.17028E+02    0.10865E-08    0.22499E-05   -0.12559E-06
  1950    0.20462E+03    0.10960E+02    0.00000E+00   -0.17181E+02    0.10850E-08    0.21629E-05   -0.12117E-06
  1951    0.20471E+03    0.10920E+02    0.00000E+00   -0.17331E+02    0.10835E-08    0.20728E-05   -0.11661E-06
  1952    0.20480E+03    0.10877E+02    0.00000E+00   -0.17478E+02    0.10819E-08    0.19797E-05   -0.11194E-06
  1953    0.20491E+03    0.10834E+02    0.00000E+00   -0.17621E+02    0.10804E-08    0.18838E-05   -0.10715E-06
  1954    0.20502E+03    0.10790E+02    0.00000E+00   -0.17762E+02    0.10789E-08    0.17854E-05   -0.10226E-06
  1955    0.20514E+03    0.10745E+02    0.00000E+00   -0.17899E+02    0.10774E-08    0.16845E-05   -0.97270E-07
  1956    0.20526E+03    0.10699E+02    0.00000E+00   -0.18033E+02    0.10759E-08    0.15814E-05   -0.92197E-07
  1957    0.20543E+03    0.10651E+02    0.00000E+00   -0.18164E+02    0.10744E-08    0.14762E-05   -0.87046E-07
  1958    0.20555E+03    0.10603E+02    0.00000E+00   -0.18291E+02    0.10728E-08    0.13691E-05   -0.81828E-07
  1959    0.20570E+03    0.10554E+02    0.00000E+00   -0.18415E+02    0.10713E-08    0.12602E-05   -0.76550E-07
  1960    0.20586E+03    0.10504E+02    0.00000E+00   -0.18536E+02    0.10698E-08    0.11498E-05   -0.71223E-07
  1961    0.20603E+03    0.10453E+02    0.00000E+00   -0.18653E+02    0.10683E-08    0.10381E-05   -0.65854E-07
  1962    0.20620E+03    0.10402E+02    0.00000E+00   -0.18766E+02    0.10668E-08    0.92506E-06   -0.60454E-07
  1963    0.20638E+03    0.10349E+02    0.00000E+00   -0.18876E+02    0.10653E-08    0.81103E-06   -0.55030E-07
  1964    0.20656E+03    0.10296E+02    0.00000E+00   -0.18982E+02    0.10638E-08    0.69614E-06   -0.49593E-07
