#    L    TT             EE             BB             TE             PP             TP             EP          
  1109    0.11657E+04    0.14093E+02    0.00000E+00   -0.57646E+02    0.44706E-08   -0.33614E-07    0.25814E-06
  1110    0.11667E+04    0.13918E+02    0.00000E+00   -0.56799E+02    0.44625E-08   -0.35089E-07    0.25296E-06
  1111    0.11675E+04    0.13747E+02    0.00000E+00   -0.55940E+02    0.44544E-08   -0.36326E-07    0.24778E-06
  1112    0.11685E+04    0.13580E+02    0.00000E+00   -0.55073E+02    0.44463E-08   -0.37324E-07    0.24260E-06
  1113    0.11691E+04    0.13419E+02    0.00000E+00   -0.54195E+02    0.44382E-08   -0.38085E-07    0.23741E-06
  1114    0.11697E+04    0.13261E+02    0.00000E+00   -0.53308E+02    0.44302E-08   -0.38607E-07    0.23223E-06
  1115    0.11704E+04    0.13108E+02    0.00000E+00   -0.52414E+02    0.44222E-08   -0.38891E-07    0.22704E-06
  1116    0.11709E+04    0.12960E+02    0.00000E+00   -0.51511E+02    0.44142E-08   -0.38938E-07    0.22186E-06
  1117    0.11712E+04    0.12817E+02    0.00000E+00   -0.50601E+02    0.44062E-08   -0.38746E-07    0.21667E-06
  1118    0.11715E+04    0.12679E+02    0.00000E+00   -0.49681E+02    0.43982E-08   -0.38317E-07    0.21149E-06
  1119    0.11718E+04    0.12545E+02    0.00000E+00   -0.48756E+02    0.43902E-08   -0.37651E-07    0.20631E-06
  1120    0.11720E+04    0.12417E+02    0.00000E+00   -0.47825E+02    0.43823E-08   -0.36747E-07    0.20113E-06
  1121    0.11721E+04    0.12293E+02    0.00000E+00   -0.46885E+02    0.43744E-08   -0.35605E-07    0.19595E-06
  1122    0.11720E+04    0.12174E+02    0.00000E+00   -0.45942E+02    0.43665E-08   -0.34226E-07    0.19077E-06
  1123    0.11719E+04    0.12061E+02    0.00000E+00   -0.44993E+02    0.43586E-08   -0.32610E-07    0.18560E-06
  1124    0.11717E+04    0.11951E+02    0.00000E+00   -0.44040E+02    0.43508E-08   -0.30756E-07    0.18043E-06
  1125    0.11714E+04    0.11847E+02    0.00000E+00   -0.43081E+02    0.43429E-08   -0.28665E-07    0.17527E-06
  1126    0.11710E+04    0.11748E+02    0.00000E+00   -0.42119E+02    0.43351E-08   -0.26338E-07    0.17011E-06
  1127    0.11706E+04    0.11654E+02    0.00000E+00   -0.41154E+02    0.43273E-08   -0.23773E-07    0.16495E-06
  1128    0.11701E+04    0.11566E+02    0.00000E+00   -0.40186E+02    0.43196E-08   -0.20971E-07    0.15980E-06
  1129    0.11695E+04    0.11483E+02    0.00000E+00   -0.39214E+02    0.43118E-08   -0.17933E-07    0.15466E-06
  1130    0.11686E+04    0.11404E+02    0.00000E+00   -0.38242E+02    0.43040E-08   -0.14658E-07    0.14953E-06
  1131    0.11679E+04    0.11331E+02    0.00000E+00   -0.37268E+02    0.42963E-08   -0.11146E-07    0.14440E-06
  1132    0.11670E+04    0.11262E+02    0.00000E+00   -0.36292E+02    0.42886E-08   -0.73975E-08    0.13928E-06
  1133    0.11660E+04    0.11200E+02    0.00000E+00   -0.35316E+02    0.42809E-08   -0.34127E-08    0.13416E-06
  1134    0.11649E+04    0.11141E+02    0.00000E+00   -0.34340E+02    0.42733E-08    0.80858E-09    0.12906E-06
  1135    0.11638E+04    0.11088E+02    0.00000E+00   -0.33363E+02    0.42656E-08    0.52662E-08    0.12396E-06
  1136    0.11625E+04    0.11041E+02    0.00000E+00   -0.32388E+02    0.42580E-08    0.99600E-08    0.11888E-06
  1137    0.11612E+04    0.10998E+02    0.00000E+00   -0.31413E+02    0.42504E-08    0.14890E-07    0.11380E-06
  1138    0.11598E+04    0.10962E+02    0.00000E+00   -0.30441E+02    0.42428E-08    0.20056E-07    0.10874E-06
  1139    0.11584E+04    0.10929E+02    0.00000E+00   -0.29469E+02    0.42352E-08    0.25458E-07    0.10368E-06
  1140    0.11568E+04    0.10902E+02    0.00000E+00   -0.28501E+02    0.42276E-08    0.31096E-07    0.98639E-07
  1141    0.11551E+04    0.10879E+02    0.00000E+00   -0.27535E+02    0.42201E-08    0.36970E-07    0.93608E-07
  1142    0.11534E+04    0.10862E+02    0.00000E+00   -0.26573E+02    0.42126E-08    0.43079E-07    0.88590E-07
  1143    0.11516E+04    0.10850E+02    0.00000E+00   -0.25615E+02    0.42050E-08    0.49425E-07    0.83584E-07
  1144    0.11495E+04    0.10842E+02    0.00000E+00   -0.24662E+02    0.41976E-08    0.56005E-07    0.78592E-07
  1145    0.11476E+04    0.10841E+02    0.00000E+00   -0.23712E+02    0.41901E-08    0.62822E-07    0.73614E-07
  1146    0.11455E+04    0.10844E+02    0.00000E+00   -0.22768E+02    0.41826E-08    0.69874E-07    0.68650E-07
  1147    0.11434E+04    0.10853E+02    0.00000E+00   -0.21830E+02    0.41752E-08    0.77161E-07    0.63700E-07
  1148    0.11411E+04    0.10865E+02    0.00000E+00   -0.20898E+02    0.41678E-08    0.84683E-07    0.58767E-07
  1149    0.11388E+04    0.10883E+02    0.00000E+00   -0.19973E+02    0.41604E-08    0.92441E-07    0.53849E-07
  1150    0.11364E+04    0.10906E+02    0.00000E+00   -0.19054E+02    0.41530E-08    0.10043E-06    0.48947E-07
  1151    0.11340E+04    0.10934E+02    0.00000E+00   -0.18143E+02    0.41456E-08    0.10866E-06    0.44062E-07
  1152    0.11314E+04    0.10966E+02    0.00000E+00   -0.17239E+02    0.41383E-08    0.11711E-06    0.39194E-07
  1153    0.11288E+04    0.11004E+02    0.00000E+00   -0.16345E+02    0.41309E-08    0.12578E-06    0.34343E-07
  1154    0.11262E+04    0.11047E+02    0.00000E+00   -0.15457E+02    0.41236E-08    0.13466E-06    0.29510E-07
  1155    0.11234E+04    0.11094E+02    0.00000E+00   -0.14578E+02    0.41163E-08    0.14373E-06    0.24694E-07
  1156    0.11206E+04    0.11145E+02    0.00000E+00   -0.13710E+02    0.41090E-08    0.15300E-06    0.19896E-07
  1157    0.11176E+04    0.11201E+02    0.00000E+00   -0.12849E+02    0.41018E-08    0.16245E-06    0.15117E-07
  1158    0.11147E+04    0.11263E+02    0.00000E+00   -0.12000E+02    0.40945E-08    0.17207E-06    0.10356E-07
  1159    0.11117E+04    0.11328E+02    0.00000E+00   -0.11160E+02    0.40873E-08    0.18185E-06    0.56140E-08
  1160    0.11085E+04    0.11398E+02    0.00000E+00   -0.10331E+02    0.40801E-08    0.19179E-06    0.89085E-09
  1161    0.11054E+04    0.11473E+02    0.00000E+00   -0.95126E+01    0.40729E-08    0.20187E-06   -0.38131E-08
  1162    0.11021E+04    0.11552E+02    0.00000E+00   -0.87055E+01    0.40657E-08    0.21209E-06   -0.84976E-08
  1163    0.10988E+04    0.11636E+02    0.00000E+00   -0.79101E+01    0.40585E-08    0.22244E-06   -0.13162E-07
  1164    0.10955E+04    0.11724E+02    0.00000E+00   -0.71262E+01    0.40514E-08    0.23290E-06   -0.17807E-07
  1165    0.10920E+04    0.11817E+02    0.00000E+00   -0.63537E+01    0.40443E-08    0.24347E-06   -0.22432E-07
  1166    0.10884E+04    0.11914E+02    0.00000E+00   -0.55942E+01    0.40372E-08    0.25415E-06   -0.27036E-07
  1167    0.10849E+04    0.12014E+02    0.00000E+00   -0.48474E+01    0.40301E-08    0.26491E-06   -0.31620E-07
  1168    0.10813E+04    0.12119E+02    0.00000E+00   -0.41126E+01    0.40230E-08    0.27576E-06   -0.36182E-07
  1169    0.10777E+04    0.12228E+02    0.00000E+00   -0.33927E+01    0.40159E-08    0.28668E-06   -0.40724E-07
  1170    0.10740E+04    0.12341E+02    0.00000E+00   -0.26847E+01    0.40089E-08    0.29767E-06   -0.45244E-07
  1171    0.10701E+04    0.12459E+02    0.00000E+00   -0.19914E+01    0.40018E-08    0.30871E-06   -0.49742E-07
  1172    0.10663E+04    0.12580E+02    0.00000E+00   -0.13121E+01    0.39948E-08    0.31979E-06   -0.54218E-07
  1173    0.10625E+04    0.12705E+02    0.00000E+00   -0.64656E+00    0.39878E-08    0.33092E-06   -0.58672E-07
  1174    0.10585E+04    0.12833E+02    0.00000E+00    0.40364E-02    0.39808E-08    0.34207E-06   -0.63104E-07
  1175    0.10545E+04    0.12964E+02    0.00000E+00    0.63988E+00    0.39739E-08    0.35324E-06   -0.67513E-07
  1176    0.10504E+04    0.13100E+02    0.00000E+00    0.12603E+01    0.39669E-08    0.36443E-06   -0.71900E-07
  1177    0.10463E+04    0.13239E+02    0.00000E+00    0.18658E+01    0.39600E-08    0.37561E-06   -0.76263E-07
  1178    0.10422E+04    0.13381E+02    0.00000E+00    0.24558E+01    0.39531E-08    0.38679E-06   -0.80602E-07
  1179    0.10381E+04    0.13529E+02    0.00000E+00    0.30302E+01    0.39462E-08    0.39795E-06   -0.84918E-07
  1180    0.10338E+04    0.13679E+02    0.00000E+00    0.35887E+01    0.39393E-08    0.40909E-06   -0.89210E-07
  1181    0.10296E+04    0.13831E+02    0.00000E+00    0.41310E+01    0.39324E-08    0.42019E-06   -0.93478E-07
  1182    0.10253E+04    0.13987E+02    0.00000E+00    0.46571E+01    0.39256E-08    0.43124E-06   -0.97722E-07
  1183    0.10209E+04    0.14146E+02    0.00000E+00    0.51667E+01    0.39187E-08    0.44225E-06   -0.10194E-06
  1184    0.10165E+04    0.14307E+02    0.00000E+00    0.56596E+01    0.39119E-08    0.45319E-06   -0.10614E-06
  1185    0.10122E+04    0.14472E+02    0.00000E+00    0.61358E+01    0.39051E-08    0.46407E-06   -0.11030E-06
  1186    0.10077E+04    0.14640E+02    0.00000E+00    0.65949E+01    0.38983E-08    0.47486E-06   -0.11445E-06
  1187    0.10033E+04    0.14810E+02    0.00000E+00    0.70368E+01    0.38915E-08    0.48557E-06   -0.11857E-06
  1188    0.99879E+03    0.14983E+02    0.00000E+00    0.74613E+01    0.38848E-08    0.49618E-06   -0.12266E-06
  1189    0.99424E+03    0.15158E+02    0.00000E+00    0.78685E+01    0.38780E-08    0.50668E-06   -0.12672E-06
  1190    0.98971E+03    0.15336E+02    0.00000E+00    0.82580E+01    0.38713E-08    0.51707E-06   -0.13076E-06
  1191    0.98511E+03    0.15516E+02    0.00000E+00    0.86299E+01    0.38646E-08    0.52733E-06   -0.13478E-06
  1192    0.98053E+03    0.15698E+02    0.00000E+00    0.89840E+01    0.38579E-08    0.53746E-06   -0.13876E-06
  1193    0.97589E+03    0.15883E+02    0.00000E+00    0.93202E+01    0.38512E-08    0.54745E-06   -0.14272E-06
  1194    0.97127E+03    0.16069E+02    0.00000E+00    0.96385E+01    0.38446E-08    0.55729E-06   -0.14665E-06
  1195    0.96666E+03    0.16257E+02    0.00000E+00    0.99389E+01    0.38379E-08    0.56696E-06   -0.15056E-06
  1196    0.96191E+03    0.16449E+02    0.00000E+00    0.10221E+02    0.38313E-08    0.57647E-06   -0.15443E-06
  1197    0.95726E+03    0.16640E+02    0.00000E+00    0.10485E+02    0.38247E-08    0.58580E-06   -0.15828E-06
  1198    0.95255E+03    0.16834E+02    0.00000E+00    0.10729E+02    0.38180E-08    0.59494E-06   -0.16210E-06
  1199    0.94786E+03    0.17029E+02    0.00000E+00    0.10956E+02    0.38115E-08    0.60389E-06   -0.16589E-06
  1200    0.94310E+03    0.17226E+02    0.00000E+00    0.11165E+02    0.38049E-08    0.61263E-06   -0.16966E-06
  1201    0.93844E+03    0.17423E+02    0.00000E+00    0.11354E+02    0.37983E-08    0.62116E-06   -0.17339E-06
  1202    0.93364E+03    0.17623E+02    0.00000E+00    0.11526E+02    0.37918E-08    0.62948E-06   -0.17709E-06
  1203    0.92894E+03    0.17824E+02    0.00000E+00    0.11679E+02    0.37852E-08    0.63758E-06   -0.18077E-06
  1204    0.92417E+03    0.18025E+02    0.00000E+00    0.11813E+02    0.37787E-08    0.64548E-06   -0.18441E-06
  1205    0.91942E+03    0.18227E+02    0.00000E+00    0.11928E+02    0.37722E-08    0.65317E-06   -0.18802E-06
  1206    0.91469E+03    0.18431E+02    0.00000E+00    0.12025E+02    0.37657E-08    0.66065E-06   -0.19160E-06
  1207    0.91004E+03    0.18635E+02    0.00000E+00    0.12103E+02    0.37593E-08    0.66792E-06   -0.19515E-06
  1208    0.90534E+03    0.18840E+02    0.00000E+00    0.12163E+02    0.37528E-08    0.67499E-06   -0.19866E-06
  1209    0.90057E+03    0.19045E+02    0.00000E+00    0.12204E+02    0.37464E-08    0.68186E-06   -0.20215E-06
  1210    0.89590E+03    0.19251E+02    0.00000E+00    0.12226E+02    0.37399E-08    0.68852E-06   -0.20559E-06
  1211    0.89116E+03    0.19458E+02    0.00000E+00    0.12230E+02    0.37335E-08    0.69498E-06   -0.20900E-06
  1212    0.88651E+03    0.19664E+02    0.00000E+00    0.12215E+02    0.37271E-08    0.70125E-06   -0.21238E-06
  1213    0.88181E+03    0.19871E+02    0.00000E+00    0.12183E+02    0.37207E-08    0.70731E-06   -0.21572E-06
  1214    0.87719E+03    0.20079E+02    0.00000E+00    0.12132E+02    0.37144E-08    0.71318E-06   -0.21903E-06
  1215    0.87258E+03    0.20286E+02    0.00000E+00    0.12062E+02    0.37080E-08    0.71886E-06   -0.22230E-06
  1216    0.86799E+03    0.20493E+02    0.00000E+00    0.11974E+02    0.37017E-08    0.72434E-06   -0.22553E-06
  1217    0.86326E+03    0.20701E+02    0.00000E+00    0.11869E+02    0.36953E-08    0.72963E-06   -0.22872E-06
  1218    0.85869E+03    0.20909E+02    0.00000E+00    0.11745E+02    0.36890E-08    0.73472E-06   -0.23187E-06
  1219    0.85407E+03    0.21115E+02    0.00000E+00    0.11604E+02    0.36827E-08    0.73963E-06   -0.23499E-06
  1220    0.84952E+03    0.21322E+02    0.00000E+00    0.11444E+02    0.36764E-08    0.74435E-06   -0.23806E-06
  1221    0.84500E+03    0.21527E+02    0.00000E+00    0.11267E+02    0.36702E-08    0.74888E-06   -0.24110E-06
  1222    0.84048E+03    0.21733E+02    0.00000E+00    0.11072E+02    0.36639E-08    0.75322E-06   -0.24409E-06
  1223    0.83598E+03    0.21938E+02    0.00000E+00    0.10861E+02    0.36577E-08    0.75738E-06   -0.24705E-06
  1224    0.83148E+03    0.22141E+02    0.00000E+00    0.10630E+02    0.36514E-08    0.76136E-06   -0.24996E-06
  1225    0.82708E+03    0.22345E+02    0.00000E+00    0.10383E+02    0.36452E-08    0.76515E-06   -0.25283E-06
  1226    0.82268E+03    0.22547E+02    0.00000E+00    0.10120E+02    0.36390E-08    0.76877E-06   -0.25565E-06
  1227    0.81837E+03    0.22748E+02    0.00000E+00    0.98386E+01    0.36328E-08    0.77220E-06   -0.25844E-06
  1228    0.81400E+03    0.22949E+02    0.00000E+00    0.95416E+01    0.36267E-08    0.77546E-06   -0.26117E-06
  1229    0.80972E+03    0.23147E+02    0.00000E+00    0.92271E+01    0.36205E-08    0.77854E-06   -0.26387E-06
  1230    0.80529E+03    0.23345E+02    0.00000E+00    0.88975E+01    0.36144E-08    0.78145E-06   -0.26652E-06
  1231    0.80103E+03    0.23541E+02    0.00000E+00    0.85514E+01    0.36082E-08    0.78418E-06   -0.26912E-06
  1232    0.79677E+03    0.23736E+02    0.00000E+00    0.81902E+01    0.36021E-08    0.78674E-06   -0.27167E-06
  1233    0.79268E+03    0.23930E+02    0.00000E+00    0.78119E+01    0.35960E-08    0.78912E-06   -0.27418E-06
  1234    0.78852E+03    0.24121E+02    0.00000E+00    0.74194E+01    0.35899E-08    0.79134E-06   -0.27664E-06
  1235    0.78466E+03    0.24312E+02    0.00000E+00    0.70114E+01    0.35838E-08    0.79339E-06   -0.27906E-06
  1236    0.78067E+03    0.24499E+02    0.00000E+00    0.65887E+01    0.35778E-08    0.79527E-06   -0.28142E-06
  1237    0.77669E+03    0.24685E+02    0.00000E+00    0.61505E+01    0.35717E-08    0.79699E-06   -0.28374E-06
  1238    0.77279E+03    0.24870E+02    0.00000E+00    0.56977E+01    0.35657E-08    0.79854E-06   -0.28601E-06
  1239    0.76890E+03    0.25052E+02    0.00000E+00    0.52303E+01    0.35597E-08    0.79992E-06   -0.28822E-06
  1240    0.76502E+03    0.25232E+02    0.00000E+00    0.47500E+01    0.35537E-08    0.80115E-06   -0.29039E-06
  1241    0.76130E+03    0.25409E+02    0.00000E+00    0.42552E+01    0.35477E-08    0.80222E-06   -0.29250E-06
  1242    0.75751E+03    0.25586E+02    0.00000E+00    0.37483E+01    0.35417E-08    0.80312E-06   -0.29456E-06
  1243    0.75381E+03    0.25758E+02    0.00000E+00    0.32261E+01    0.35357E-08    0.80387E-06   -0.29657E-06
  1244    0.75019E+03    0.25930E+02    0.00000E+00    0.26926E+01    0.35297E-08    0.80446E-06   -0.29853E-06
  1245    0.74665E+03    0.26098E+02    0.00000E+00    0.21460E+01    0.35238E-08    0.80490E-06   -0.30043E-06
  1246    0.74312E+03    0.26263E+02    0.00000E+00    0.15883E+01    0.35179E-08    0.80518E-06   -0.30228E-06
  1247    0.73959E+03    0.26426E+02    0.00000E+00    0.10179E+01    0.35119E-08    0.80531E-06   -0.30407E-06
  1248    0.73615E+03    0.26586E+02    0.00000E+00    0.43551E+00    0.35060E-08    0.80529E-06   -0.30581E-06
  1249    0.73279E+03    0.26745E+02    0.00000E+00   -0.15786E+00    0.35001E-08    0.80512E-06   -0.30750E-06
  1250    0.72951E+03    0.26899E+02    0.00000E+00   -0.76232E+00    0.34943E-08    0.80480E-06   -0.30912E-06
  1251    0.72624E+03    0.27050E+02    0.00000E+00   -0.13777E+01    0.34884E-08    0.80433E-06   -0.31069E-06
  1252    0.72312E+03    0.27199E+02    0.00000E+00   -0.20036E+01    0.34825E-08    0.80372E-06   -0.31220E-06
  1253    0.71994E+03    0.27344E+02    0.00000E+00   -0.26396E+01    0.34767E-08    0.80299E-06   -0.31366E-06
  1254    0.71684E+03    0.27485E+02    0.00000E+00   -0.32855E+01    0.34709E-08    0.80213E-06   -0.31506E-06
  1255    0.71381E+03    0.27625E+02    0.00000E+00   -0.39411E+01    0.34651E-08    0.80116E-06   -0.31641E-06
  1256    0.71095E+03    0.27760E+02    0.00000E+00   -0.46059E+01    0.34592E-08    0.80008E-06   -0.31771E-06
  1257    0.70808E+03    0.27892E+02    0.00000E+00   -0.52797E+01    0.34535E-08    0.79890E-06   -0.31895E-06
  1258    0.70522E+03    0.28021E+02    0.00000E+00   -0.59623E+01    0.34477E-08    0.79764E-06   -0.32014E-06
  1259    0.70244E+03    0.28146E+02    0.00000E+00   -0.66533E+01    0.34419E-08    0.79629E-06   -0.32127E-06
  1260    0.69974E+03    0.28268E+02    0.00000E+00   -0.73523E+01    0.34362E-08    0.79488E-06   -0.32236E-06
  1261    0.69712E+03    0.28386E+02    0.00000E+00   -0.80591E+01    0.34304E-08    0.79339E-06   -0.32339E-06
  1262    0.69458E+03    0.28502E+02    0.00000E+00   -0.87732E+01    0.34247E-08    0.79185E-06   -0.32437E-06
  1263    0.69211E+03    0.28613E+02    0.00000E+00   -0.94947E+01    0.34190E-08    0.79027E-06   -0.32531E-06
  1264    0.68965E+03    0.28721E+02    0.00000E+00   -0.10223E+02    0.34133E-08    0.78864E-06   -0.32619E-06
  1265    0.68734E+03    0.28824E+02    0.00000E+00   -0.10958E+02    0.34076E-08    0.78699E-06   -0.32703E-06
  1266    0.68503E+03    0.28925E+02    0.00000E+00   -0.11699E+02    0.34019E-08    0.78531E-06   -0.32782E-06
  1267    0.68280E+03    0.29021E+02    0.00000E+00   -0.12446E+02    0.33962E-08    0.78361E-06   -0.32856E-06
  1268    0.68065E+03    0.29114E+02    0.00000E+00   -0.13199E+02    0.33906E-08    0.78191E-06   -0.32925E-06
  1269    0.67859E+03    0.29202E+02    0.00000E+00   -0.13956E+02    0.33849E-08    0.78022E-06   -0.32990E-06
  1270    0.67657E+03    0.29286E+02    0.00000E+00   -0.14720E+02    0.33793E-08    0.77853E-06   -0.33050E-06
  1271    0.67463E+03    0.29368E+02    0.00000E+00   -0.15487E+02    0.33737E-08    0.77686E-06   -0.33106E-06
  1272    0.67275E+03    0.29445E+02    0.00000E+00   -0.16259E+02    0.33681E-08    0.77522E-06   -0.33158E-06
  1273    0.67092E+03    0.29517E+02    0.00000E+00   -0.17035E+02    0.33625E-08    0.77361E-06   -0.33205E-06
  1274    0.66917E+03    0.29585E+02    0.00000E+00   -0.17814E+02    0.33569E-08    0.77205E-06   -0.33248E-06
  1275    0.66749E+03    0.29650E+02    0.00000E+00   -0.18595E+02    0.33513E-08    0.77054E-06   -0.33286E-06
  1276    0.66587E+03    0.29711E+02    0.00000E+00   -0.19381E+02    0.33458E-08    0.76909E-06   -0.33320E-06
  1277    0.66432E+03    0.29768E+02    0.00000E+00   -0.20168E+02    0.33402E-08    0.76771E-06   -0.33351E-06
  1278    0.66284E+03    0.29820E+02    0.00000E+00   -0.20957E+02    0.33347E-08    0.76640E-06   -0.33377E-06
  1279    0.66143E+03    0.29868E+02    0.00000E+00   -0.21748E+02    0.33292E-08    0.76518E-06   -0.33399E-06
  1280    0.66010E+03    0.29913E+02    0.00000E+00   -0.22541E+02    0.33237E-08    0.76406E-06   -0.33417E-06
  1281    0.65883E+03    0.29954E+02    0.00000E+00   -0.23334E+02    0.33182E-08    0.76303E-06   -0.33432E-06
  1282    0.65763E+03    0.29989E+02    0.00000E+00   -0.24129E+02    0.33127E-08    0.76212E-06   -0.33442E-06
  1283    0.65649E+03    0.30021E+02    0.00000E+00   -0.24923E+02    0.33072E-08    0.76132E-06   -0.33449E-06
  1284    0.65543E+03    0.30049E+02    0.00000E+00   -0.25718E+02    0.33017E-08    0.76065E-06   -0.33452E-06
  1285    0.65443E+03    0.30073E+02    0.00000E+00   -0.26512E+02    0.32963E-08    0.76012E-06   -0.33452E-06
  1286    0.65349E+03    0.30092E+02    0.00000E+00   -0.27306E+02    0.32908E-08    0.75973E-06   -0.33448E-06
  1287    0.65263E+03    0.30107E+02    0.00000E+00   -0.28098E+02    0.32854E-08    0.75949E-06   -0.33440E-06
  1288    0.65184E+03    0.30117E+02    0.00000E+00   -0.28890E+02    0.32800E-08    0.75941E-06   -0.33429E-06
  1289    0.65111E+03    0.30125E+02    0.00000E+00   -0.29678E+02    0.32746E-08    0.75949E-06   -0.33415E-06
  1290    0.65044E+03    0.30127E+02    0.00000E+00   -0.30465E+02    0.32692E-08    0.75976E-06   -0.33397E-06
  1291    0.64984E+03    0.30125E+02    0.00000E+00   -0.31250E+02    0.32638E-08    0.76021E-06   -0.33376E-06
  1292    0.64930E+03    0.30117E+02    0.00000E+00   -0.32032E+02    0.32584E-08    0.76085E-06   -0.33352E-06
  1293    0.64883E+03    0.30108E+02    0.00000E+00   -0.32811E+02    0.32531E-08    0.76169E-06   -0.33325E-06
  1294    0.64843E+03    0.30093E+02    0.00000E+00   -0.33584E+02    0.32477E-08    0.76275E-06   -0.33295E-06
  1295    0.64809E+03    0.30075E+02    0.00000E+00   -0.34356E+02    0.32424E-08    0.76402E-06   -0.33261E-06
  1296    0.64780E+03    0.30052E+02    0.00000E+00   -0.35121E+02    0.32370E-08    0.76551E-06   -0.33225E-06
  1297    0.64759E+03    0.30026E+02    0.00000E+00   -0.35883E+02    0.32317E-08    0.76725E-06   -0.33185E-06
  1298    0.64743E+03    0.29995E+02    0.00000E+00   -0.36639E+02    0.32264E-08    0.76922E-06   -0.33143E-06
  1299    0.64733E+03    0.29960E+02    0.00000E+00   -0.37391E+02    0.32211E-08    0.77145E-06   -0.33099E-06
  1300    0.64730E+03    0.29920E+02    0.00000E+00   -0.38136E+02    0.32158E-08    0.77393E-06   -0.33051E-06
  1301    0.64733E+03    0.29878E+02    0.00000E+00   -0.38875E+02    0.32106E-08    0.77668E-06   -0.33001E-06
  1302    0.64741E+03    0.29830E+02    0.00000E+00   -0.39607E+02    0.32053E-08    0.77968E-06   -0.32948E-06
  1303    0.64755E+03    0.29779E+02    0.00000E+00   -0.40334E+02    0.32001E-08    0.78292E-06   -0.32892E-06
  1304    0.64775E+03    0.29724E+02    0.00000E+00   -0.41053E+02    0.31948E-08    0.78639E-06   -0.32834E-06
  1305    0.64801E+03    0.29664E+02    0.00000E+00   -0.41766E+02    0.31896E-08    0.79006E-06   -0.32773E-06
  1306    0.64831E+03    0.29602E+02    0.00000E+00   -0.42470E+02    0.31844E-08    0.79393E-06   -0.32709E-06
  1307    0.64869E+03    0.29535E+02    0.00000E+00   -0.43166E+02    0.31792E-08    0.79798E-06   -0.32643E-06
  1308    0.64911E+03    0.29464E+02    0.00000E+00   -0.43856E+02    0.31740E-08    0.80220E-06   -0.32574E-06
  1309    0.64958E+03    0.29388E+02    0.00000E+00   -0.44536E+02    0.31688E-08    0.80657E-06   -0.32502E-06
  1310    0.65012E+03    0.29309E+02    0.00000E+00   -0.45209E+02    0.31636E-08    0.81107E-06   -0.32427E-06
  1311    0.65070E+03    0.29227E+02    0.00000E+00   -0.45872E+02    0.31584E-08    0.81570E-06   -0.32350E-06
  1312    0.65136E+03    0.29141E+02    0.00000E+00   -0.46526E+02    0.31533E-08    0.82043E-06   -0.32269E-06
  1313    0.65204E+03    0.29050E+02    0.00000E+00   -0.47172E+02    0.31481E-08    0.82526E-06   -0.32186E-06
  1314    0.65279E+03    0.28956E+02    0.00000E+00   -0.47807E+02    0.31430E-08    0.83017E-06   -0.32101E-06
  1315    0.65358E+03    0.28859E+02    0.00000E+00   -0.48432E+02    0.31379E-08    0.83514E-06   -0.32012E-06
  1316    0.65442E+03    0.28758E+02    0.00000E+00   -0.49047E+02    0.31328E-08    0.84016E-06   -0.31921E-06
  1317    0.65532E+03    0.28654E+02    0.00000E+00   -0.49653E+02    0.31277E-08    0.84522E-06   -0.31826E-06
  1318    0.65624E+03    0.28545E+02    0.00000E+00   -0.50247E+02    0.31226E-08    0.85030E-06   -0.31729E-06
  1319    0.65722E+03    0.28433E+02    0.00000E+00   -0.50831E+02    0.31175E-08    0.85538E-06   -0.31629E-06
  1320    0.65824E+03    0.28318E+02    0.00000E+00   -0.51404E+02    0.31124E-08    0.86045E-06   -0.31526E-06
  1321    0.65931E+03    0.28200E+02    0.00000E+00   -0.51967E+02    0.31074E-08    0.86551E-06   -0.31420E-06
  1322    0.66042E+03    0.28077E+02    0.00000E+00   -0.52517E+02    0.31023E-08    0.87052E-06   -0.31312E-06
  1323    0.66157E+03    0.27951E+02    0.00000E+00   -0.53055E+02    0.30973E-08    0.87548E-06   -0.31200E-06
  1324    0.66277E+03    0.27822E+02    0.00000E+00   -0.53583E+02    0.30923E-08    0.88038E-06   -0.31086E-06
  1325    0.66400E+03    0.27691E+02    0.00000E+00   -0.54097E+02    0.30872E-08    0.88520E-06   -0.30968E-06
  1326    0.66528E+03    0.27556E+02    0.00000E+00   -0.54600E+02    0.30822E-08    0.88991E-06   -0.30848E-06
  1327    0.66657E+03    0.27418E+02    0.00000E+00   -0.55091E+02    0.30772E-08    0.89452E-06   -0.30725E-06
  1328    0.66792E+03    0.27278E+02    0.00000E+00   -0.55568E+02    0.30723E-08    0.89901E-06   -0.30598E-06
  1329    0.66930E+03    0.27134E+02    0.00000E+00   -0.56034E+02    0.30673E-08    0.90336E-06   -0.30469E-06
  1330    0.67072E+03    0.26987E+02    0.00000E+00   -0.56486E+02    0.30623E-08    0.90755E-06   -0.30337E-06
  1331    0.67217E+03    0.26837E+02    0.00000E+00   -0.56924E+02    0.30574E-08    0.91157E-06   -0.30202E-06
  1332    0.67364E+03    0.26685E+02    0.00000E+00   -0.57350E+02    0.30524E-08    0.91541E-06   -0.30064E-06
  1333    0.67515E+03    0.26529E+02    0.00000E+00   -0.57762E+02    0.30475E-08    0.91906E-06   -0.29922E-06
  1334    0.67669E+03    0.26372E+02    0.00000E+00   -0.58160E+02    0.30425E-08    0.92249E-06   -0.29778E-06
  1335    0.67825E+03    0.26211E+02    0.00000E+00   -0.58545E+02    0.30376E-08    0.92570E-06   -0.29631E-06
